train_params/lambda_sds,train/grad_norm,train/max_step,train_params/lambda_normal_consistency,step,lr-AdamW,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
,,,,9001,0.001,,,,
1.0,61.833534240722656,500.0,0.0,9001,,1911.6929931640625,0.04356280341744423,20.0,0
,,,,9002,0.001,,,,
1.0,5.903420448303223,500.0,0.0,9002,,17.425186157226562,0.043143242597579956,20.0,0
,,,,9003,0.001,,,,
1.0,49.170711517333984,500.0,0.0,9003,,1208.87939453125,0.04326831176877022,20.0,0
,,,,9004,0.001,,,,
1.0,17.628755569458008,500.0,0.0,9004,,155.3865203857422,0.04316537454724312,20.0,0
,,,,9005,0.001,,,,
1.0,90.40623474121094,500.0,0.0,9005,,4086.643310546875,0.043330106884241104,20.0,0
,,,,9006,0.001,,,,
1.0,40.40473937988281,500.0,0.0,9006,,816.2714233398438,0.043333496898412704,20.0,0
,,,,9007,0.001,,,,
1.0,80.79507446289062,500.0,0.0,9007,,3263.921875,0.042777758091688156,20.0,0
,,,,9008,0.001,,,,
1.0,85.41105651855469,500.0,0.0,9008,,3647.524169921875,0.04307389259338379,20.0,0
,,,,9009,0.001,,,,
1.0,23.801881790161133,500.0,0.0,9009,,283.2647705078125,0.04295181855559349,20.0,0
,,,,9010,0.001,,,,
1.0,9.32448673248291,500.0,0.0,9010,,43.4730224609375,0.042649079114198685,20.0,0
,,,,9011,0.001,,,,
1.0,9.109657287597656,500.0,0.0,9011,,41.492923736572266,0.0426345132291317,20.0,0
,,,,9012,0.001,,,,
1.0,12.476286888122559,500.0,0.0,9012,,77.82887268066406,0.04260412976145744,20.0,0
,,,,9013,0.001,,,,
1.0,31.862707138061523,500.0,0.0,9013,,507.61602783203125,0.04258162900805473,20.0,0
,,,,9014,0.001,,,,
1.0,36.322303771972656,500.0,0.0,9014,,659.6549072265625,0.04256178438663483,20.0,0
,,,,9015,0.001,,,,
1.0,97.04711151123047,500.0,0.0,9015,,4709.0712890625,0.042561981827020645,20.0,0
,,,,9016,0.001,,,,
1.0,66.66087341308594,500.0,0.0,9016,,2221.8359375,0.04276799038052559,20.0,0
,,,,9017,0.001,,,,
1.0,58.036903381347656,500.0,0.0,9017,,1684.14111328125,0.0425092838704586,20.0,0
,,,,9018,0.001,,,,
1.0,85.95951080322266,500.0,0.0,9018,,3694.5185546875,0.042494650930166245,20.0,0
,,,,9019,0.001,,,,
1.0,88.12193298339844,500.0,0.0,9019,,3882.73779296875,0.04248250275850296,20.0,0
,,,,9020,0.001,,,,
1.0,90.13618469238281,500.0,0.0,9020,,4062.26611328125,0.04243319109082222,20.0,0
,,,,9021,0.001,,,,
1.0,11.51202392578125,500.0,0.0,9021,,66.26334381103516,0.04209994524717331,20.0,0
,,,,9022,0.001,,,,
1.0,102.74370574951172,500.0,0.0,9022,,5278.134765625,0.04191726818680763,20.0,0
,,,,9023,0.001,,,,
1.0,115.34000396728516,500.0,0.0,9023,,6651.6591796875,0.041969720274209976,20.0,0
,,,,9024,0.001,,,,
1.0,45.624698638916016,500.0,0.0,9024,,1040.8065185546875,0.041978225111961365,20.0,0
,,,,9025,0.001,,,,
1.0,56.699344635009766,500.0,0.0,9025,,1607.4078369140625,0.04202176630496979,20.0,0
,,,,9026,0.001,,,,
1.0,4.328780174255371,500.0,0.0,9026,,9.369168281555176,0.04195849597454071,20.0,0
,,,,9027,0.001,,,,
1.0,43.54412078857422,500.0,0.0,9027,,948.0452880859375,0.04193052276968956,20.0,0
,,,,9028,0.001,,,,
1.0,79.07406616210938,500.0,0.0,9028,,3126.354248046875,0.04220123589038849,20.0,0
,,,,9029,0.001,,,,
1.0,82.09127807617188,500.0,0.0,9029,,3369.489501953125,0.041928377002477646,20.0,0
,,,,9030,0.001,,,,
1.0,121.79446411132812,500.0,0.0,9030,,7416.9453125,0.04208821430802345,20.0,0
,,,,9031,0.001,,,,
1.0,101.00614166259766,500.0,0.0,9031,,5101.12060546875,0.042049434036016464,20.0,0
,,,,9032,0.001,,,,
1.0,4.686177730560303,500.0,0.0,9032,,10.980131149291992,0.0417327918112278,20.0,0
,,,,9033,0.001,,,,
1.0,44.34242248535156,500.0,0.0,9033,,983.125244140625,0.041693314909935,20.0,0
,,,,9034,0.001,,,,
1.0,50.6265754699707,500.0,0.0,9034,,1281.525146484375,0.04168808087706566,20.0,0
,,,,9035,0.001,,,,
1.0,4.6570820808410645,500.0,0.0,9035,,10.844205856323242,0.04165496677160263,20.0,0
,,,,9036,0.001,,,,
1.0,94.19342041015625,500.0,0.0,9036,,4436.2001953125,0.04167577624320984,20.0,0
,,,,9037,0.001,,,,
1.0,152.55734252929688,500.0,0.0,9037,,11636.87109375,0.04159824922680855,20.0,0
,,,,9038,0.001,,,,
1.0,27.614540100097656,500.0,0.0,9038,,381.2814025878906,0.041683733463287354,20.0,0
,,,,9039,0.001,,,,
1.0,56.25457763671875,500.0,0.0,9039,,1582.288818359375,0.04163789749145508,20.0,0
,,,,9040,0.001,,,,
1.0,77.75484466552734,500.0,0.0,9040,,3022.90771484375,0.041932884603738785,20.0,0
,,,,9041,0.001,,,,
1.0,109.35606384277344,500.0,0.0,9041,,5979.37451171875,0.041719332337379456,20.0,0
,,,,9042,0.001,,,,
1.0,67.84703826904297,500.0,0.0,9042,,2301.6103515625,0.041671108454465866,20.0,0
,,,,9043,0.001,,,,
1.0,119.0018539428711,500.0,0.0,9043,,7080.720703125,0.04165777936577797,20.0,0
,,,,9044,0.001,,,,
1.0,58.431209564208984,500.0,0.0,9044,,1707.1031494140625,0.04122357815504074,20.0,0
,,,,9045,0.001,,,,
1.0,33.768798828125,500.0,0.0,9045,,570.1658935546875,0.041222188621759415,20.0,0
,,,,9046,0.001,,,,
1.0,78.29425048828125,500.0,0.0,9046,,3064.9951171875,0.041180260479450226,20.0,0
,,,,9047,0.001,,,,
1.0,136.9329833984375,500.0,0.0,9047,,9375.3203125,0.04115075245499611,20.0,0
,,,,9048,0.001,,,,
1.0,64.51896667480469,500.0,0.0,9048,,2081.348388671875,0.04123704135417938,20.0,0
,,,,9049,0.001,,,,
1.0,30.02951431274414,500.0,0.0,9049,,450.8858642578125,0.041249703615903854,20.0,0
,,,,9050,0.001,,,,
1.0,54.070159912109375,500.0,0.0,9050,,1461.791015625,0.041250262409448624,20.0,0
,,,,9051,0.001,,,,
1.0,73.51826477050781,500.0,0.0,9051,,2702.4677734375,0.04120173305273056,20.0,0
,,,,9052,0.001,,,,
1.0,26.727205276489258,500.0,0.0,9052,,357.1717529296875,0.04128171131014824,20.0,0
,,,,9053,0.001,,,,
1.0,6.907007217407227,500.0,0.0,9053,,23.853374481201172,0.041633240878582,20.0,0
,,,,9054,0.001,,,,
1.0,104.99298858642578,500.0,0.0,9054,,5511.76416015625,0.04167402908205986,20.0,0
,,,,9055,0.001,,,,
1.0,135.0990447998047,500.0,0.0,9055,,9125.8779296875,0.04193798452615738,20.0,0
,,,,9056,0.001,,,,
1.0,52.19596862792969,500.0,0.0,9056,,1362.2095947265625,0.04176928475499153,20.0,0
,,,,9057,0.001,,,,
1.0,63.06584167480469,500.0,0.0,9057,,1988.650146484375,0.04160786047577858,20.0,0
,,,,9058,0.001,,,,
1.0,114.35869598388672,500.0,0.0,9058,,6538.9560546875,0.04175109043717384,20.0,0
,,,,9059,0.001,,,,
1.0,49.62022399902344,500.0,0.0,9059,,1231.083251953125,0.0416366383433342,20.0,0
,,,,9060,0.001,,,,
1.0,79.24395751953125,500.0,0.0,9060,,3139.80224609375,0.041666481643915176,20.0,0
,,,,9061,0.001,,,,
1.0,18.781747817993164,500.0,0.0,9061,,176.37704467773438,0.041717205196619034,20.0,0
,,,,9062,0.001,,,,
1.0,13.409564971923828,500.0,0.0,9062,,89.90821838378906,0.04159512370824814,20.0,0
,,,,9063,0.001,,,,
1.0,41.66902160644531,500.0,0.0,9063,,868.1536865234375,0.041566938161849976,20.0,0
,,,,9064,0.001,,,,
1.0,57.70334243774414,500.0,0.0,9064,,1664.837890625,0.04157600551843643,20.0,0
,,,,9065,0.001,,,,
1.0,4.390735626220703,500.0,0.0,9065,,9.639280319213867,0.04161832854151726,20.0,0
,,,,9066,0.001,,,,
1.0,62.86247253417969,500.0,0.0,9066,,1975.84521484375,0.04161091148853302,20.0,0
,,,,9067,0.001,,,,
1.0,39.64817428588867,500.0,0.0,9067,,785.9888916015625,0.04146900027990341,20.0,0
,,,,9068,0.001,,,,
1.0,42.44023132324219,500.0,0.0,9068,,900.5865478515625,0.041424527764320374,20.0,0
,,,,9069,0.001,,,,
1.0,78.13480377197266,500.0,0.0,9069,,3052.523681640625,0.041570790112018585,20.0,0
,,,,9070,0.001,,,,
1.0,75.25933837890625,500.0,0.0,9070,,2831.984130859375,0.04149973392486572,20.0,0
,,,,9071,0.001,,,,
1.0,122.96684265136719,500.0,0.0,9071,,7560.421875,0.04152270406484604,20.0,0
,,,,9072,0.001,,,,
1.0,80.22073364257812,500.0,0.0,9072,,3217.68310546875,0.04157424718141556,20.0,0
,,,,9073,0.001,,,,
1.0,127.37860870361328,500.0,0.0,9073,,8112.6552734375,0.0415845587849617,20.0,0
,,,,9074,0.001,,,,
1.0,28.589433670043945,500.0,0.0,9074,,408.6778564453125,0.04123272746801376,20.0,0
,,,,9075,0.001,,,,
1.0,93.70323944091797,500.0,0.0,9075,,4390.1484375,0.041176747530698776,20.0,0
,,,,9076,0.001,,,,
1.0,154.29872131347656,500.0,0.0,9076,,11904.048828125,0.04119056090712547,20.0,0
,,,,9077,0.001,,,,
1.0,25.979211807250977,500.0,0.0,9077,,337.459716796875,0.041160330176353455,20.0,0
,,,,9078,0.001,,,,
1.0,4.132692813873291,500.0,0.0,9078,,8.539575576782227,0.0411611944437027,20.0,0
,,,,9079,0.001,,,,
1.0,59.72602081298828,500.0,0.0,9079,,1783.598876953125,0.04119367152452469,20.0,0
,,,,9080,0.001,,,,
1.0,97.00881958007812,500.0,0.0,9080,,4705.35546875,0.041176095604896545,20.0,0
,,,,9081,0.001,,,,
1.0,56.51029968261719,500.0,0.0,9081,,1596.70703125,0.04123931750655174,20.0,0
,,,,9082,0.001,,,,
1.0,72.1035385131836,500.0,0.0,9082,,2599.4599609375,0.04151790961623192,20.0,0
,,,,9083,0.001,,,,
1.0,43.638816833496094,500.0,0.0,9083,,952.1731567382812,0.04127052426338196,20.0,0
,,,,9084,0.001,,,,
1.0,46.40677261352539,500.0,0.0,9084,,1076.794189453125,0.041242651641368866,20.0,0
,,,,9085,0.001,,,,
1.0,85.28423309326172,500.0,0.0,9085,,3636.700439453125,0.04115138575434685,20.0,0
,,,,9086,0.001,,,,
1.0,95.01077270507812,500.0,0.0,9086,,4513.5234375,0.04105483740568161,20.0,0
,,,,9087,0.001,,,,
1.0,11.493473052978516,500.0,0.0,9087,,66.04996490478516,0.041062820702791214,20.0,0
,,,,9088,0.001,,,,
1.0,39.324241638183594,500.0,0.0,9088,,773.1979370117188,0.04119720682501793,20.0,0
,,,,9089,0.001,,,,
1.0,19.20832061767578,500.0,0.0,9089,,184.47979736328125,0.04149359464645386,20.0,0
,,,,9090,0.001,,,,
1.0,58.65394973754883,500.0,0.0,9090,,1720.142822265625,0.041195474565029144,20.0,0
,,,,9091,0.001,,,,
1.0,109.33666229248047,500.0,0.0,9091,,5977.25341796875,0.0412011444568634,20.0,0
,,,,9092,0.001,,,,
1.0,102.84143829345703,500.0,0.0,9092,,5288.1806640625,0.04133645072579384,20.0,0
,,,,9093,0.001,,,,
1.0,78.3271713256836,500.0,0.0,9093,,3067.57275390625,0.04133960232138634,20.0,0
,,,,9094,0.001,,,,
1.0,32.7598876953125,500.0,0.0,9094,,536.6051025390625,0.04134087637066841,20.0,0
,,,,9095,0.001,,,,
1.0,56.889129638671875,500.0,0.0,9095,,1618.1865234375,0.041486531496047974,20.0,0
,,,,9096,0.001,,,,
1.0,83.99855041503906,500.0,0.0,9096,,3527.8779296875,0.04142751172184944,20.0,0
,,,,9097,0.001,,,,
1.0,98.4605941772461,500.0,0.0,9097,,4847.244140625,0.041410770267248154,20.0,0
,,,,9098,0.001,,,,
1.0,58.937469482421875,500.0,0.0,9098,,1736.812744140625,0.04137096926569939,20.0,0
,,,,9099,0.001,,,,
1.0,30.888214111328125,500.0,0.0,9099,,477.0408935546875,0.04136444628238678,20.0,0
,,,,9100,0.001,,,,
1.0,30.697975158691406,500.0,0.0,9100,,471.182861328125,0.04119443893432617,20.0,0
,,,,9101,0.001,,,,
1.0,36.80916976928711,500.0,0.0,9101,,677.45751953125,0.04119446501135826,20.0,0
,,,,9102,0.001,,,,
1.0,117.20744323730469,500.0,0.0,9102,,6868.79248046875,0.04121573269367218,20.0,0
,,,,9103,0.001,,,,
1.0,16.241119384765625,500.0,0.0,9103,,131.886962890625,0.04133530333638191,20.0,0
,,,,9104,0.001,,,,
1.0,107.72598266601562,500.0,0.0,9104,,5802.443359375,0.041385453194379807,20.0,0
,,,,9105,0.001,,,,
1.0,12.207271575927734,500.0,0.0,9105,,74.50874328613281,0.041138987988233566,20.0,0
,,,,9106,0.001,,,,
1.0,20.850942611694336,500.0,0.0,9106,,217.38087463378906,0.04126610979437828,20.0,0
,,,,9107,0.001,,,,
1.0,42.856414794921875,500.0,0.0,9107,,918.336181640625,0.041304074227809906,20.0,0
,,,,9108,0.001,,,,
1.0,85.93588256835938,500.0,0.0,9108,,3692.488037109375,0.041288189589977264,20.0,0
,,,,9109,0.001,,,,
1.0,14.639643669128418,500.0,0.0,9109,,107.15957641601562,0.04125407710671425,20.0,0
,,,,9110,0.001,,,,
1.0,24.86770248413086,500.0,0.0,9110,,309.2012939453125,0.041265178471803665,20.0,0
,,,,9111,0.001,,,,
1.0,103.38677978515625,500.0,0.0,9111,,5344.4130859375,0.04136265814304352,20.0,0
,,,,9112,0.001,,,,
1.0,111.30362701416016,500.0,0.0,9112,,6194.2490234375,0.041332095861434937,20.0,0
,,,,9113,0.001,,,,
1.0,5.890437126159668,500.0,0.0,9113,,17.34862518310547,0.04133832827210426,20.0,0
,,,,9114,0.001,,,,
1.0,129.01739501953125,500.0,0.0,9114,,8322.744140625,0.04139154031872749,20.0,0
,,,,9115,0.001,,,,
1.0,10.335612297058105,500.0,0.0,9115,,53.41244125366211,0.04149992763996124,20.0,0
,,,,9116,0.001,,,,
1.0,33.07311248779297,500.0,0.0,9116,,546.9154052734375,0.04141141474246979,20.0,0
,,,,9117,0.001,,,,
1.0,17.063432693481445,500.0,0.0,9117,,145.58038330078125,0.04136702045798302,20.0,0
,,,,9118,0.001,,,,
1.0,14.13707160949707,500.0,0.0,9118,,99.92839050292969,0.041355788707733154,20.0,0
,,,,9119,0.001,,,,
1.0,73.0257339477539,500.0,0.0,9119,,2666.378662109375,0.04135739803314209,20.0,0
,,,,9120,0.001,,,,
1.0,50.13991165161133,500.0,0.0,9120,,1257.00537109375,0.041571877896785736,20.0,0
,,,,9121,0.001,,,,
1.0,157.75619506835938,500.0,0.0,9121,,12443.5078125,0.04137173667550087,20.0,0
,,,,9122,0.001,,,,
1.0,26.722780227661133,500.0,0.0,9122,,357.053466796875,0.041270215064287186,20.0,0
,,,,9123,0.001,,,,
1.0,14.987774848937988,500.0,0.0,9123,,112.31669616699219,0.04115362837910652,20.0,0
,,,,9124,0.001,,,,
1.0,125.2476577758789,500.0,0.0,9124,,7843.48828125,0.04134383797645569,20.0,0
,,,,9125,0.001,,,,
1.0,30.921249389648438,500.0,0.0,9125,,478.06182861328125,0.04097035154700279,20.0,0
,,,,9126,0.001,,,,
1.0,6.9435272216796875,500.0,0.0,9126,,24.106285095214844,0.0409567765891552,20.0,0
,,,,9127,0.001,,,,
1.0,77.14167022705078,500.0,0.0,9127,,2975.41845703125,0.04096648842096329,20.0,0
,,,,9128,0.001,,,,
1.0,9.613127708435059,500.0,0.0,9128,,46.20611572265625,0.040871512144804,20.0,0
,,,,9129,0.001,,,,
1.0,27.386228561401367,500.0,0.0,9129,,375.00274658203125,0.04082772880792618,20.0,0
,,,,9130,0.001,,,,
1.0,99.39990997314453,500.0,0.0,9130,,4940.1708984375,0.04100323095917702,20.0,0
,,,,9131,0.001,,,,
1.0,17.517227172851562,500.0,0.0,9131,,153.4266357421875,0.04094761610031128,20.0,0
,,,,9132,0.001,,,,
1.0,101.47315979003906,500.0,0.0,9132,,5148.4013671875,0.04078347980976105,20.0,0
,,,,9133,0.001,,,,
1.0,33.83000564575195,500.0,0.0,9133,,572.234619140625,0.04073904827237129,20.0,0
,,,,9134,0.001,,,,
1.0,31.707216262817383,500.0,0.0,9134,,502.67376708984375,0.040752995759248734,20.0,0
,,,,9135,0.001,,,,
1.0,28.835548400878906,500.0,0.0,9135,,415.74444580078125,0.040710318833589554,20.0,0
,,,,9136,0.001,,,,
1.0,62.64581298828125,500.0,0.0,9136,,1962.2490234375,0.04094730317592621,20.0,0
,,,,9137,0.001,,,,
1.0,102.87909698486328,500.0,0.0,9137,,5292.0546875,0.040801286697387695,20.0,0
,,,,9138,0.001,,,,
1.0,63.79397964477539,500.0,0.0,9138,,2034.8358154296875,0.04090450704097748,20.0,0
,,,,9139,0.001,,,,
1.0,94.144287109375,500.0,0.0,9139,,4431.5732421875,0.04103357344865799,20.0,0
,,,,9140,0.001,,,,
1.0,67.850830078125,500.0,0.0,9140,,2301.86767578125,0.04098816588521004,20.0,0
,,,,9141,0.001,,,,
1.0,104.28759765625,500.0,0.0,9141,,5437.95166015625,0.04097042605280876,20.0,0
,,,,9142,0.001,,,,
1.0,87.86245727539062,500.0,0.0,9142,,3859.906005859375,0.04114314168691635,20.0,0
,,,,9143,0.001,,,,
1.0,92.51721954345703,500.0,0.0,9143,,4279.71826171875,0.04117361083626747,20.0,0
,,,,9144,0.001,,,,
1.0,35.89398956298828,500.0,0.0,9144,,644.189208984375,0.04130683094263077,20.0,0
,,,,9145,0.001,,,,
1.0,79.1656265258789,500.0,0.0,9145,,3133.59814453125,0.04149431362748146,20.0,0
,,,,9146,0.001,,,,
1.0,89.65707397460938,500.0,0.0,9146,,4019.1953125,0.041950419545173645,20.0,0
,,,,9147,0.001,,,,
1.0,128.96900939941406,500.0,0.0,9147,,8316.501953125,0.0419929064810276,20.0,0
,,,,9148,0.001,,,,
1.0,56.80995178222656,500.0,0.0,9148,,1613.6854248046875,0.042430054396390915,20.0,0
,,,,9149,0.001,,,,
1.0,92.4930419921875,500.0,0.0,9149,,4277.4814453125,0.042668234556913376,20.0,0
,,,,9150,0.001,,,,
1.0,93.23629760742188,500.0,0.0,9150,,4346.50341796875,0.04278339445590973,20.0,0
,,,,9151,0.001,,,,
1.0,54.92193603515625,500.0,0.0,9151,,1508.20947265625,0.04325099289417267,20.0,0
,,,,9152,0.001,,,,
1.0,50.48460006713867,500.0,0.0,9152,,1274.347412109375,0.04356396198272705,20.0,0
,,,,9153,0.001,,,,
1.0,7.318159580230713,500.0,0.0,9153,,26.777729034423828,0.04392046853899956,20.0,0
,,,,9154,0.001,,,,
1.0,79.24217987060547,500.0,0.0,9154,,3139.662109375,0.0440811887383461,20.0,0
,,,,9155,0.001,,,,
1.0,22.53031349182129,500.0,0.0,9155,,253.8074951171875,0.044696513563394547,20.0,0
,,,,9156,0.001,,,,
1.0,13.669829368591309,500.0,0.0,9156,,93.43211364746094,0.04456580430269241,20.0,0
,,,,9157,0.001,,,,
1.0,97.13391876220703,500.0,0.0,9157,,4717.49951171875,0.04482981935143471,20.0,0
,,,,9158,0.001,,,,
1.0,93.8289794921875,500.0,0.0,9158,,4401.9384765625,0.04492124170064926,20.0,0
,,,,9159,0.001,,,,
1.0,65.32523345947266,500.0,0.0,9159,,2133.693115234375,0.04497407376766205,20.0,0
,,,,9160,0.001,,,,
1.0,46.421268463134766,500.0,0.0,9160,,1077.467041015625,0.04514499381184578,20.0,0
,,,,9161,0.001,,,,
1.0,11.6549654006958,500.0,0.0,9161,,67.91910552978516,0.045419029891490936,20.0,0
,,,,9162,0.001,,,,
1.0,42.32233810424805,500.0,0.0,9162,,895.590087890625,0.04547349363565445,20.0,0
,,,,9163,0.001,,,,
1.0,12.683018684387207,500.0,0.0,9163,,80.42948150634766,0.045578181743621826,20.0,0
,,,,9164,0.001,,,,
1.0,84.77206420898438,500.0,0.0,9164,,3593.151123046875,0.045722492039203644,20.0,0
,,,,9165,0.001,,,,
1.0,4.473398685455322,500.0,0.0,9165,,10.005647659301758,0.04550866410136223,20.0,0
,,,,9166,0.001,,,,
1.0,86.47806549072266,500.0,0.0,9166,,3739.227783203125,0.045775156468153,20.0,0
,,,,9167,0.001,,,,
1.0,36.85858917236328,500.0,0.0,9167,,679.2777709960938,0.04560035094618797,20.0,0
,,,,9168,0.001,,,,
1.0,35.24998474121094,500.0,0.0,9168,,621.28076171875,0.04553363472223282,20.0,0
,,,,9169,0.001,,,,
1.0,59.71105194091797,500.0,0.0,9169,,1782.704833984375,0.045514512807130814,20.0,0
,,,,9170,0.001,,,,
1.0,15.423511505126953,500.0,0.0,9170,,118.9423599243164,0.04554788023233414,20.0,0
,,,,9171,0.001,,,,
1.0,81.80256652832031,500.0,0.0,9171,,3345.830078125,0.04563290625810623,20.0,0
,,,,9172,0.001,,,,
1.0,71.37149810791016,500.0,0.0,9172,,2546.9453125,0.0456574521958828,20.0,0
,,,,9173,0.001,,,,
1.0,29.13250160217285,500.0,0.0,9173,,424.351318359375,0.0456819124519825,20.0,0
,,,,9174,0.001,,,,
1.0,65.53718566894531,500.0,0.0,9174,,2147.5615234375,0.04568440094590187,20.0,0
,,,,9175,0.001,,,,
1.0,161.91033935546875,500.0,0.0,9175,,13107.4794921875,0.04566854611039162,20.0,0
,,,,9176,0.001,,,,
1.0,3.2048635482788086,500.0,0.0,9176,,5.135575294494629,0.04580017551779747,20.0,0
,,,,9177,0.001,,,,
1.0,49.52915573120117,500.0,0.0,9177,,1226.568603515625,0.045824360102415085,20.0,0
,,,,9178,0.001,,,,
1.0,114.71109771728516,500.0,0.0,9178,,6579.31787109375,0.045953407883644104,20.0,0
,,,,9179,0.001,,,,
1.0,5.807081699371338,500.0,0.0,9179,,16.861099243164062,0.04598373919725418,20.0,0
,,,,9180,0.001,,,,
1.0,77.20777893066406,500.0,0.0,9180,,2980.5205078125,0.04598652198910713,20.0,0
,,,,9181,0.001,,,,
1.0,155.86788940429688,500.0,0.0,9181,,12147.3984375,0.045972034335136414,20.0,0
,,,,9182,0.001,,,,
1.0,111.15628814697266,500.0,0.0,9182,,6177.8603515625,0.04596736654639244,20.0,0
,,,,9183,0.001,,,,
1.0,37.94751739501953,500.0,0.0,9183,,720.007080078125,0.04583593085408211,20.0,0
,,,,9184,0.001,,,,
1.0,6.572673797607422,500.0,0.0,9184,,21.60002326965332,0.04582444205880165,20.0,0
,,,,9185,0.001,,,,
1.0,19.240703582763672,500.0,0.0,9185,,185.10232543945312,0.0459919273853302,20.0,0
,,,,9186,0.001,,,,
1.0,47.90699005126953,500.0,0.0,9186,,1147.539794921875,0.04602942615747452,20.0,0
,,,,9187,0.001,,,,
1.0,39.979427337646484,500.0,0.0,9187,,799.1773071289062,0.046003539115190506,20.0,0
,,,,9188,0.001,,,,
1.0,80.47653198242188,500.0,0.0,9188,,3238.236328125,0.04596252366900444,20.0,0
,,,,9189,0.001,,,,
1.0,110.58077239990234,500.0,0.0,9189,,6114.0537109375,0.045943502336740494,20.0,0
,,,,9190,0.001,,,,
1.0,77.6136245727539,500.0,0.0,9190,,3011.93701171875,0.046135928481817245,20.0,0
,,,,9191,0.001,,,,
1.0,73.62703704833984,500.0,0.0,9191,,2710.47021484375,0.04601401463150978,20.0,0
,,,,9192,0.001,,,,
1.0,14.614646911621094,500.0,0.0,9192,,106.7939453125,0.04595974087715149,20.0,0
,,,,9193,0.001,,,,
1.0,87.70136260986328,500.0,0.0,9193,,3845.7646484375,0.045934148132801056,20.0,0
,,,,9194,0.001,,,,
1.0,101.41316223144531,500.0,0.0,9194,,5142.31494140625,0.04593261703848839,20.0,0
,,,,9195,0.001,,,,
1.0,50.03767395019531,500.0,0.0,9195,,1251.8843994140625,0.04596962407231331,20.0,0
,,,,9196,0.001,,,,
1.0,79.98860931396484,500.0,0.0,9196,,3199.0888671875,0.04595012962818146,20.0,0
,,,,9197,0.001,,,,
1.0,78.83136749267578,500.0,0.0,9197,,3107.1923828125,0.04592444747686386,20.0,0
,,,,9198,0.001,,,,
1.0,50.89338684082031,500.0,0.0,9198,,1295.068359375,0.04589861258864403,20.0,0
,,,,9199,0.001,,,,
1.0,142.79783630371094,500.0,0.0,9199,,10195.611328125,0.04586274176836014,20.0,0
,,,,9200,0.001,,,,
1.0,64.65422821044922,500.0,0.0,9200,,2090.08447265625,0.04573141783475876,20.0,0
,,,,9201,0.001,,,,
1.0,76.02592468261719,500.0,0.0,9201,,2889.970703125,0.04575473070144653,20.0,0
,,,,9202,0.001,,,,
1.0,74.7658920288086,500.0,0.0,9202,,2794.969482421875,0.04572681337594986,20.0,0
,,,,9203,0.001,,,,
1.0,33.12594985961914,500.0,0.0,9203,,548.6642456054688,0.045799631625413895,20.0,0
,,,,9204,0.001,,,,
1.0,21.93366050720215,500.0,0.0,9204,,240.54273986816406,0.04593989625573158,20.0,0
,,,,9205,0.001,,,,
1.0,121.40032196044922,500.0,0.0,9205,,7369.01904296875,0.0459427647292614,20.0,0
,,,,9206,0.001,,,,
1.0,35.27750015258789,500.0,0.0,9206,,622.2509765625,0.04611454904079437,20.0,0
,,,,9207,0.001,,,,
1.0,67.35314178466797,500.0,0.0,9207,,2268.22265625,0.04575707018375397,20.0,0
,,,,9208,0.001,,,,
1.0,112.87957000732422,500.0,0.0,9208,,6370.8984375,0.04591670259833336,20.0,0
,,,,9209,0.001,,,,
1.0,62.05323028564453,500.0,0.0,9209,,1925.3017578125,0.0458468459546566,20.0,0
,,,,9210,0.001,,,,
1.0,98.16703796386719,500.0,0.0,9210,,4818.3837890625,0.04580434784293175,20.0,0
,,,,9211,0.001,,,,
1.0,7.809726715087891,500.0,0.0,9211,,30.49591636657715,0.04576389491558075,20.0,0
,,,,9212,0.001,,,,
1.0,133.77040100097656,500.0,0.0,9212,,8947.2607421875,0.045358411967754364,20.0,0
,,,,9213,0.001,,,,
1.0,79.66310119628906,500.0,0.0,9213,,3173.10498046875,0.04523457959294319,20.0,0
,,,,9214,0.001,,,,
1.0,8.50643539428711,500.0,0.0,9214,,36.179718017578125,0.04523949325084686,20.0,0
,,,,9215,0.001,,,,
1.0,139.81556701660156,500.0,0.0,9215,,9774.197265625,0.04518076777458191,20.0,0
,,,,9216,0.001,,,,
1.0,91.55332946777344,500.0,0.0,9216,,4191.00537109375,0.0451153926551342,20.0,0
,,,,9217,0.001,,,,
1.0,76.19312286376953,500.0,0.0,9217,,2902.69580078125,0.04505601525306702,20.0,0
,,,,9218,0.001,,,,
1.0,24.830263137817383,500.0,0.0,9218,,308.27099609375,0.044988032430410385,20.0,0
,,,,9219,0.001,,,,
1.0,2.931584596633911,500.0,0.0,9219,,4.297094345092773,0.0451442115008831,20.0,0
,,,,9220,0.001,,,,
1.0,89.79358673095703,500.0,0.0,9220,,4031.443603515625,0.04499267041683197,20.0,0
,,,,9221,0.001,,,,
1.0,60.145111083984375,500.0,0.0,9221,,1808.71728515625,0.04501298442482948,20.0,0
,,,,9222,0.001,,,,
1.0,36.99554443359375,500.0,0.0,9222,,684.3351440429688,0.045053645968437195,20.0,0
,,,,9223,0.001,,,,
1.0,72.9444808959961,500.0,0.0,9223,,2660.44873046875,0.04506456106901169,20.0,0
,,,,9224,0.001,,,,
1.0,60.83905792236328,500.0,0.0,9224,,1850.695556640625,0.045087505131959915,20.0,0
,,,,9225,0.001,,,,
1.0,18.57868766784668,500.0,0.0,9225,,172.58380126953125,0.04513344168663025,20.0,0
,,,,9226,0.001,,,,
