lr-AdamW,train/max_step,train_params/lambda_sds,train/grad_norm,epoch,train/min_step,train/loss_sds,step,train_params/lambda_normal_consistency,train/loss_normal_consistency
0.001,,,,,,,8293,,
,500.0,1.0,226.94204711914062,0,20.0,25751.34765625,8293,0.0,0.0651775673031807
0.001,,,,,,,8294,,
,500.0,1.0,169.95266723632812,0,20.0,14441.953125,8294,0.0,0.06512198597192764
0.001,,,,,,,8295,,
,500.0,1.0,109.41731262207031,0,20.0,5986.07421875,8295,0.0,0.06520935148000717
0.001,,,,,,,8296,,
,500.0,1.0,185.2750244140625,0,20.0,17163.41796875,8296,0.0,0.06506342440843582
0.001,,,,,,,8297,,
,500.0,1.0,181.73712158203125,0,20.0,16514.19140625,8297,0.0,0.064851313829422
0.001,,,,,,,8298,,
,500.0,1.0,263.9437561035156,0,20.0,34833.15234375,8298,0.0,0.0648006722331047
0.001,,,,,,,8299,,
,500.0,1.0,53.89681625366211,0,20.0,1452.433349609375,8299,0.0,0.06449393182992935
0.001,,,,,,,8300,,
,500.0,1.0,55.10601806640625,0,20.0,1518.336669921875,8300,0.0,0.06439594179391861
0.001,,,,,,,8301,,
,500.0,1.0,41.57300567626953,0,20.0,864.157470703125,8301,0.0,0.0642993152141571
0.001,,,,,,,8302,,
,500.0,1.0,94.1790771484375,0,20.0,4434.849609375,8302,0.0,0.06411775201559067
0.001,,,,,,,8303,,
,500.0,1.0,26.101869583129883,0,20.0,340.6538391113281,8303,0.0,0.0639541894197464
0.001,,,,,,,8304,,
,500.0,1.0,216.4932861328125,0,20.0,23434.669921875,8304,0.0,0.063789501786232
0.001,,,,,,,8305,,
,500.0,1.0,220.92657470703125,0,20.0,24404.27734375,8305,0.0,0.06386171281337738
0.001,,,,,,,8306,,
,500.0,1.0,215.41075134277344,0,20.0,23200.896484375,8306,0.0,0.06389598548412323
0.001,,,,,,,8307,,
,500.0,1.0,221.6570281982422,0,20.0,24565.91796875,8307,0.0,0.06399707496166229
0.001,,,,,,,8308,,
,500.0,1.0,193.68740844726562,0,20.0,18757.40625,8308,0.0,0.06395065039396286
0.001,,,,,,,8309,,
,500.0,1.0,243.10800170898438,0,20.0,29550.75,8309,0.0,0.06391732394695282
0.001,,,,,,,8310,,
,500.0,1.0,123.50357055664062,0,20.0,7626.56640625,8310,0.0,0.06392163783311844
0.001,,,,,,,8311,,
,500.0,1.0,208.5647735595703,0,20.0,21749.6328125,8311,0.0,0.06390657275915146
0.001,,,,,,,8312,,
,500.0,1.0,240.64820861816406,0,20.0,28955.78125,8312,0.0,0.06384317576885223
0.001,,,,,,,8313,,
,500.0,1.0,133.6415557861328,0,20.0,8930.0322265625,8313,0.0,0.06366417557001114
0.001,,,,,,,8314,,
,500.0,1.0,182.1565704345703,0,20.0,16590.505859375,8314,0.0,0.06348550319671631
0.001,,,,,,,8315,,
,500.0,1.0,189.74270629882812,0,20.0,18001.1484375,8315,0.0,0.06310862302780151
0.001,,,,,,,8316,,
,500.0,1.0,229.63560485839844,0,20.0,26366.25390625,8316,0.0,0.06297745555639267
0.001,,,,,,,8317,,
,500.0,1.0,215.5029296875,0,20.0,23220.7578125,8317,0.0,0.06299633532762527
0.001,,,,,,,8318,,
,500.0,1.0,231.14239501953125,0,20.0,26713.40234375,8318,0.0,0.06321177631616592
0.001,,,,,,,8319,,
,500.0,1.0,14.301992416381836,0,20.0,102.27349853515625,8319,0.0,0.06359466910362244
0.001,,,,,,,8320,,
,500.0,1.0,213.09796142578125,0,20.0,22705.37109375,8320,0.0,0.0635974332690239
0.001,,,,,,,8321,,
,500.0,1.0,49.420406341552734,0,20.0,1221.188232421875,8321,0.0,0.06391657143831253
0.001,,,,,,,8322,,
,500.0,1.0,41.65604019165039,0,20.0,867.6129150390625,8322,0.0,0.0642164796590805
0.001,,,,,,,8323,,
,500.0,1.0,156.90780639648438,0,20.0,12310.029296875,8323,0.0,0.0642462745308876
0.001,,,,,,,8324,,
,500.0,1.0,88.65531158447266,0,20.0,3929.88232421875,8324,0.0,0.06442822515964508
0.001,,,,,,,8325,,
,500.0,1.0,30.249364852905273,0,20.0,457.5120849609375,8325,0.0,0.0644388422369957
0.001,,,,,,,8326,,
,500.0,1.0,37.180206298828125,0,20.0,691.1837768554688,8326,0.0,0.06435725837945938
0.001,,,,,,,8327,,
,500.0,1.0,67.09412384033203,0,20.0,2250.810546875,8327,0.0,0.06457889080047607
0.001,,,,,,,8328,,
,500.0,1.0,204.20840454101562,0,20.0,20850.53515625,8328,0.0,0.06444196403026581
0.001,,,,,,,8329,,
,500.0,1.0,170.9477996826172,0,20.0,14611.5751953125,8329,0.0,0.06451866775751114
0.001,,,,,,,8330,,
,500.0,1.0,4.191749095916748,0,20.0,8.785379409790039,8330,0.0,0.06473187357187271
0.001,,,,,,,8331,,
,500.0,1.0,173.03492736816406,0,20.0,14970.5419921875,8331,0.0,0.06455954909324646
0.001,,,,,,,8332,,
,500.0,1.0,34.603267669677734,0,20.0,598.6930541992188,8332,0.0,0.06454801559448242
0.001,,,,,,,8333,,
,500.0,1.0,162.71749877929688,0,20.0,13238.4912109375,8333,0.0,0.06460399925708771
0.001,,,,,,,8334,,
,500.0,1.0,219.6210479736328,0,20.0,24116.703125,8334,0.0,0.06476331502199173
0.001,,,,,,,8335,,
,500.0,1.0,31.195791244506836,0,20.0,486.5887145996094,8335,0.0,0.06493426114320755
0.001,,,,,,,8336,,
,500.0,1.0,52.05413818359375,0,20.0,1354.816650390625,8336,0.0,0.06528379768133163
0.001,,,,,,,8337,,
,500.0,1.0,192.47560119628906,0,20.0,18523.4296875,8337,0.0,0.06576553732156754
0.001,,,,,,,8338,,
,500.0,1.0,184.56028747558594,0,20.0,17031.25,8338,0.0,0.06632158160209656
0.001,,,,,,,8339,,
,500.0,1.0,8.279424667358398,0,20.0,34.27443313598633,8339,0.0,0.06657592952251434
0.001,,,,,,,8340,,
,500.0,1.0,24.256542205810547,0,20.0,294.18994140625,8340,0.0,0.06687869131565094
0.001,,,,,,,8341,,
,500.0,1.0,82.92506408691406,0,20.0,3438.283203125,8341,0.0,0.06688717752695084
0.001,,,,,,,8342,,
,500.0,1.0,83.69906616210938,0,20.0,3502.7666015625,8342,0.0,0.06714354455471039
0.001,,,,,,,8343,,
,500.0,1.0,223.2345428466797,0,20.0,24916.830078125,8343,0.0,0.06712445616722107
0.001,,,,,,,8344,,
,500.0,1.0,135.5843963623047,0,20.0,9191.564453125,8344,0.0,0.06714865565299988
0.001,,,,,,,8345,,
,500.0,1.0,201.49696350097656,0,20.0,20300.51171875,8345,0.0,0.0671459436416626
0.001,,,,,,,8346,,
,500.0,1.0,149.21336364746094,0,20.0,11132.314453125,8346,0.0,0.06741326302289963
0.001,,,,,,,8347,,
,500.0,1.0,161.3939666748047,0,20.0,13024.0068359375,8347,0.0,0.06728340685367584
0.001,,,,,,,8348,,
,500.0,1.0,222.12754821777344,0,20.0,24670.322265625,8348,0.0,0.06737197190523148
0.001,,,,,,,8349,,
,500.0,1.0,202.39183044433594,0,20.0,20481.2265625,8349,0.0,0.06763467192649841
0.001,,,,,,,8350,,
,500.0,1.0,186.06463623046875,0,20.0,17310.0234375,8350,0.0,0.0674993023276329
0.001,,,,,,,8351,,
,500.0,1.0,199.41481018066406,0,20.0,19883.1328125,8351,0.0,0.06704524904489517
0.001,,,,,,,8352,,
,500.0,1.0,55.0615348815918,0,20.0,1515.88623046875,8352,0.0,0.06688334792852402
0.001,,,,,,,8353,,
,500.0,1.0,206.9970245361328,0,20.0,21423.8828125,8353,0.0,0.06642018258571625
0.001,,,,,,,8354,,
,500.0,1.0,119.2330322265625,0,20.0,7108.2578125,8354,0.0,0.06690797954797745
0.001,,,,,,,8355,,
,500.0,1.0,236.55801391601562,0,20.0,27979.84765625,8355,0.0,0.0672268494963646
0.001,,,,,,,8356,,
,500.0,1.0,179.91612243652344,0,20.0,16184.904296875,8356,0.0,0.06716358661651611
0.001,,,,,,,8357,,
,500.0,1.0,128.696533203125,0,20.0,8281.3984375,8357,0.0,0.06705224514007568
0.001,,,,,,,8358,,
,500.0,1.0,204.73635864257812,0,20.0,20958.48828125,8358,0.0,0.06707923114299774
0.001,,,,,,,8359,,
,500.0,1.0,275.8702087402344,0,20.0,38052.1875,8359,0.0,0.06727016717195511
0.001,,,,,,,8360,,
,500.0,1.0,8.337130546569824,0,20.0,34.753875732421875,8360,0.0,0.06750588864088058
0.001,,,,,,,8361,,
,500.0,1.0,215.27972412109375,0,20.0,23172.6796875,8361,0.0,0.06733818352222443
0.001,,,,,,,8362,,
,500.0,1.0,175.0953369140625,0,20.0,15329.1875,8362,0.0,0.06734172254800797
0.001,,,,,,,8363,,
,500.0,1.0,233.720458984375,0,20.0,27312.625,8363,0.0,0.06752138584852219
0.001,,,,,,,8364,,
,500.0,1.0,28.38285255432129,0,20.0,402.79315185546875,8364,0.0,0.0677262395620346
0.001,,,,,,,8365,,
,500.0,1.0,148.1029052734375,0,20.0,10967.2373046875,8365,0.0,0.06770066916942596
0.001,,,,,,,8366,,
,500.0,1.0,216.49549865722656,0,20.0,23435.150390625,8366,0.0,0.06771544367074966
0.001,,,,,,,8367,,
,500.0,1.0,217.49197387695312,0,20.0,23651.37890625,8367,0.0,0.06786961108446121
0.001,,,,,,,8368,,
,500.0,1.0,62.86614990234375,0,20.0,1976.076416015625,8368,0.0,0.06780210137367249
0.001,,,,,,,8369,,
,500.0,1.0,7.714742183685303,0,20.0,29.758621215820312,8369,0.0,0.0677950456738472
0.001,,,,,,,8370,,
,500.0,1.0,207.0093536376953,0,20.0,21426.4375,8370,0.0,0.06772368401288986
0.001,,,,,,,8371,,
,500.0,1.0,166.0966033935547,0,20.0,13794.041015625,8371,0.0,0.06771370768547058
0.001,,,,,,,8372,,
,500.0,1.0,39.579994201660156,0,20.0,783.2880249023438,8372,0.0,0.06781072169542313
0.001,,,,,,,8373,,
,500.0,1.0,104.28343963623047,0,20.0,5437.51708984375,8373,0.0,0.06787025183439255
0.001,,,,,,,8374,,
,500.0,1.0,209.1028289794922,0,20.0,21861.998046875,8374,0.0,0.06786216795444489
0.001,,,,,,,8375,,
,500.0,1.0,211.78338623046875,0,20.0,22426.1015625,8375,0.0,0.06728335469961166
0.001,,,,,,,8376,,
,500.0,1.0,119.84877014160156,0,20.0,7181.8642578125,8376,0.0,0.06671228259801865
0.001,,,,,,,8377,,
,500.0,1.0,122.38488006591797,0,20.0,7489.029296875,8377,0.0,0.06625909358263016
0.001,,,,,,,8378,,
,500.0,1.0,107.87498474121094,0,20.0,5818.50634765625,8378,0.0,0.0658167377114296
0.001,,,,,,,8379,,
,500.0,1.0,231.46209716796875,0,20.0,26787.3515625,8379,0.0,0.06547552347183228
0.001,,,,,,,8380,,
,500.0,1.0,24.83877182006836,0,20.0,308.4822998046875,8380,0.0,0.06508676707744598
0.001,,,,,,,8381,,
,500.0,1.0,87.86236572265625,0,20.0,3859.89697265625,8381,0.0,0.06465911865234375
0.001,,,,,,,8382,,
,500.0,1.0,107.91780090332031,0,20.0,5823.12548828125,8382,0.0,0.06427372246980667
0.001,,,,,,,8383,,
,500.0,1.0,139.37413024902344,0,20.0,9712.57421875,8383,0.0,0.06412312388420105
0.001,,,,,,,8384,,
,500.0,1.0,215.40625,0,20.0,23199.92578125,8384,0.0,0.06367961317300797
0.001,,,,,,,8385,,
,500.0,1.0,218.8660125732422,0,20.0,23951.1640625,8385,0.0,0.06342460960149765
0.001,,,,,,,8386,,
,500.0,1.0,163.83609008789062,0,20.0,13421.1328125,8386,0.0,0.06309127062559128
0.001,,,,,,,8387,,
,500.0,1.0,102.24897003173828,0,20.0,5227.42578125,8387,0.0,0.06275352090597153
0.001,,,,,,,8388,,
,500.0,1.0,280.53912353515625,0,20.0,39351.09765625,8388,0.0,0.06249067559838295
0.001,,,,,,,8389,,
,500.0,1.0,77.39791107177734,0,20.0,2995.21826171875,8389,0.0,0.062217772006988525
0.001,,,,,,,8390,,
,500.0,1.0,13.056398391723633,0,20.0,85.23475646972656,8390,0.0,0.06203680485486984
0.001,,,,,,,8391,,
,500.0,1.0,162.4806365966797,0,20.0,13199.978515625,8391,0.0,0.06192387640476227
0.001,,,,,,,8392,,
,500.0,1.0,75.74246215820312,0,20.0,2868.460205078125,8392,0.0,0.06181676685810089
0.001,,,,,,,8393,,
,500.0,1.0,23.884618759155273,0,20.0,285.2375183105469,8393,0.0,0.061751026660203934
0.001,,,,,,,8394,,
,500.0,1.0,186.00576782226562,0,20.0,17299.072265625,8394,0.0,0.06163467839360237
0.001,,,,,,,8395,,
,500.0,1.0,77.85594177246094,0,20.0,3030.774169921875,8395,0.0,0.061433788388967514
0.001,,,,,,,8396,,
,500.0,1.0,247.017822265625,0,20.0,30508.90234375,8396,0.0,0.061513662338256836
0.001,,,,,,,8397,,
,500.0,1.0,177.62026977539062,0,20.0,15774.48046875,8397,0.0,0.06148109585046768
0.001,,,,,,,8398,,
,500.0,1.0,154.03616333007812,0,20.0,11863.5703125,8398,0.0,0.061508435755968094
0.001,,,,,,,8399,,
,500.0,1.0,196.23153686523438,0,20.0,19253.408203125,8399,0.0,0.06137946993112564
0.001,,,,,,,8400,,
,500.0,1.0,35.45325469970703,0,20.0,628.4666748046875,8400,0.0,0.06132807582616806
0.001,,,,,,,8401,,
,500.0,1.0,133.11422729492188,0,20.0,8859.6982421875,8401,0.0,0.06143420562148094
0.001,,,,,,,8402,,
,500.0,1.0,175.0148468017578,0,20.0,15315.099609375,8402,0.0,0.06145689636468887
0.001,,,,,,,8403,,
,500.0,1.0,207.8533172607422,0,20.0,21601.498046875,8403,0.0,0.0615324005484581
0.001,,,,,,,8404,,
,500.0,1.0,217.2028350830078,0,20.0,23588.537109375,8404,0.0,0.06144581362605095
0.001,,,,,,,8405,,
,500.0,1.0,217.61082458496094,0,20.0,23677.234375,8405,0.0,0.0616537481546402
0.001,,,,,,,8406,,
,500.0,1.0,269.0942687988281,0,20.0,36205.859375,8406,0.0,0.06170963495969772
0.001,,,,,,,8407,,
,500.0,1.0,227.49765014648438,0,20.0,25877.59375,8407,0.0,0.06161414831876755
0.001,,,,,,,8408,,
,500.0,1.0,27.62311363220215,0,20.0,381.5181884765625,8408,0.0,0.06154917925596237
0.001,,,,,,,8409,,
,500.0,1.0,230.24501037597656,0,20.0,26506.3828125,8409,0.0,0.061528634279966354
0.001,,,,,,,8410,,
,500.0,1.0,22.732545852661133,0,20.0,258.38433837890625,8410,0.0,0.06140974164009094
0.001,,,,,,,8411,,
,500.0,1.0,202.8309783935547,0,20.0,20570.203125,8411,0.0,0.06144305318593979
0.001,,,,,,,8412,,
,500.0,1.0,7.8153300285339355,0,20.0,30.539691925048828,8412,0.0,0.06119706481695175
0.001,,,,,,,8413,,
,500.0,1.0,142.13140869140625,0,20.0,10100.66796875,8413,0.0,0.06082436069846153
0.001,,,,,,,8414,,
,500.0,1.0,207.97959899902344,0,20.0,21627.7578125,8414,0.0,0.06062065064907074
0.001,,,,,,,8415,,
,500.0,1.0,229.366943359375,0,20.0,26304.59765625,8415,0.0,0.060415759682655334
0.001,,,,,,,8416,,
,500.0,1.0,250.70712280273438,0,20.0,31427.029296875,8416,0.0,0.06019113212823868
0.001,,,,,,,8417,,
,500.0,1.0,237.4302520751953,0,20.0,28186.5625,8417,0.0,0.0598677396774292
0.001,,,,,,,8418,,
,500.0,1.0,24.919471740722656,0,20.0,310.49005126953125,8418,0.0,0.05967181175947189
0.001,,,,,,,8419,,
,500.0,1.0,14.004607200622559,0,20.0,98.06451416015625,8419,0.0,0.059394821524620056
0.001,,,,,,,8420,,
,500.0,1.0,168.34432983398438,0,20.0,14169.90625,8420,0.0,0.05918513983488083
0.001,,,,,,,8421,,
,500.0,1.0,150.6400146484375,0,20.0,11346.2080078125,8421,0.0,0.05902375653386116
0.001,,,,,,,8422,,
,500.0,1.0,216.33502197265625,0,20.0,23400.421875,8422,0.0,0.05888064578175545
0.001,,,,,,,8423,,
,500.0,1.0,128.2460479736328,0,20.0,8223.5234375,8423,0.0,0.058628473430871964
0.001,,,,,,,8424,,
,500.0,1.0,140.6205291748047,0,20.0,9887.0673828125,8424,0.0,0.05847876891493797
0.001,,,,,,,8425,,
,500.0,1.0,143.6914825439453,0,20.0,10323.6220703125,8425,0.0,0.05826525762677193
0.001,,,,,,,8426,,
,500.0,1.0,156.78419494628906,0,20.0,12290.642578125,8426,0.0,0.05825117230415344
0.001,,,,,,,8427,,
,500.0,1.0,62.990089416503906,0,20.0,1983.875732421875,8427,0.0,0.05804911255836487
0.001,,,,,,,8428,,
,500.0,1.0,159.76307678222656,0,20.0,12762.119140625,8428,0.0,0.05794041231274605
0.001,,,,,,,8429,,
,500.0,1.0,34.951904296875,0,20.0,610.8177490234375,8429,0.0,0.057822395116090775
0.001,,,,,,,8430,,
,500.0,1.0,231.23085021972656,0,20.0,26733.8515625,8430,0.0,0.05766535922884941
0.001,,,,,,,8431,,
,500.0,1.0,202.29051208496094,0,20.0,20460.7265625,8431,0.0,0.05752627179026604
0.001,,,,,,,8432,,
,500.0,1.0,220.1413116455078,0,20.0,24231.09765625,8432,0.0,0.05733565613627434
0.001,,,,,,,8433,,
,500.0,1.0,41.354671478271484,0,20.0,855.1044921875,8433,0.0,0.05715792998671532
0.001,,,,,,,8434,,
,500.0,1.0,166.7414093017578,0,20.0,13901.349609375,8434,0.0,0.057216476649045944
0.001,,,,,,,8435,,
,500.0,1.0,26.58635902404785,0,20.0,353.4172058105469,8435,0.0,0.05735800042748451
0.001,,,,,,,8436,,
,500.0,1.0,207.116455078125,0,20.0,21448.61328125,8436,0.0,0.05732463672757149
0.001,,,,,,,8437,,
,500.0,1.0,154.4326171875,0,20.0,11924.716796875,8437,0.0,0.05746431276202202
0.001,,,,,,,8438,,
,500.0,1.0,5.691712379455566,0,20.0,16.19779396057129,8438,0.0,0.05760134384036064
0.001,,,,,,,8439,,
,500.0,1.0,264.4942626953125,0,20.0,34978.609375,8439,0.0,0.057724691927433014
0.001,,,,,,,8440,,
,500.0,1.0,31.679908752441406,0,20.0,501.80828857421875,8440,0.0,0.05781032517552376
0.001,,,,,,,8441,,
,500.0,1.0,125.13391876220703,0,20.0,7829.2490234375,8441,0.0,0.057955507189035416
0.001,,,,,,,8442,,
,500.0,1.0,19.34540367126465,0,20.0,187.122314453125,8442,0.0,0.05814787745475769
0.001,,,,,,,8443,,
,500.0,1.0,225.55520629882812,0,20.0,25437.576171875,8443,0.0,0.0583011768758297
0.001,,,,,,,8444,,
,500.0,1.0,222.289794921875,0,20.0,24706.375,8444,0.0,0.05836139991879463
0.001,,,,,,,8445,,
,500.0,1.0,158.9350128173828,0,20.0,12630.169921875,8445,0.0,0.0583076998591423
0.001,,,,,,,8446,,
,500.0,1.0,57.48311996459961,0,20.0,1652.1546630859375,8446,0.0,0.05840436369180679
0.001,,,,,,,8447,,
,500.0,1.0,44.885955810546875,0,20.0,1007.37451171875,8447,0.0,0.05857272818684578
0.001,,,,,,,8448,,
,500.0,1.0,243.4298095703125,0,20.0,29629.03515625,8448,0.0,0.05861509218811989
0.001,,,,,,,8449,,
,500.0,1.0,48.48212814331055,0,20.0,1175.25830078125,8449,0.0,0.05867111310362816
0.001,,,,,,,8450,,
,500.0,1.0,6.368616580963135,0,20.0,20.279638290405273,8450,0.0,0.05874822288751602
0.001,,,,,,,8451,,
,500.0,1.0,138.86398315429688,0,20.0,9641.603515625,8451,0.0,0.05888970568776131
0.001,,,,,,,8452,,
,500.0,1.0,36.15437698364258,0,20.0,653.5694580078125,8452,0.0,0.058771856129169464
0.001,,,,,,,8453,,
,500.0,1.0,30.87666893005371,0,20.0,476.6843566894531,8453,0.0,0.05900213122367859
0.001,,,,,,,8454,,
,500.0,1.0,88.17472839355469,0,20.0,3887.3916015625,8454,0.0,0.05885292589664459
0.001,,,,,,,8455,,
,500.0,1.0,249.0276336669922,0,20.0,31007.380859375,8455,0.0,0.058973461389541626
0.001,,,,,,,8456,,
,500.0,1.0,20.42278289794922,0,20.0,208.5450439453125,8456,0.0,0.058959417045116425
0.001,,,,,,,8457,,
,500.0,1.0,273.02740478515625,0,20.0,37271.98046875,8457,0.0,0.059134047478437424
0.001,,,,,,,8458,,
,500.0,1.0,125.15591430664062,0,20.0,7832.0009765625,8458,0.0,0.059102050960063934
0.001,,,,,,,8459,,
,500.0,1.0,19.665740966796875,0,20.0,193.37066650390625,8459,0.0,0.059183716773986816
0.001,,,,,,,8460,,
,500.0,1.0,124.74002075195312,0,20.0,7780.03564453125,8460,0.0,0.05910610780119896
0.001,,,,,,,8461,,
,500.0,1.0,214.33999633789062,0,20.0,22970.818359375,8461,0.0,0.05913336202502251
0.001,,,,,,,8462,,
,500.0,1.0,110.78816223144531,0,20.0,6137.0087890625,8462,0.0,0.05917257443070412
0.001,,,,,,,8463,,
,500.0,1.0,195.0150604248047,0,20.0,19015.4375,8463,0.0,0.059210725128650665
0.001,,,,,,,8464,,
,500.0,1.0,25.886608123779297,0,20.0,335.0582580566406,8464,0.0,0.059579748660326004
0.001,,,,,,,8465,,
,500.0,1.0,51.231651306152344,0,20.0,1312.341064453125,8465,0.0,0.059558287262916565
0.001,,,,,,,8466,,
,500.0,1.0,236.13893127441406,0,20.0,27880.796875,8466,0.0,0.0596039816737175
0.001,,,,,,,8467,,
,500.0,1.0,22.794523239135742,0,20.0,259.795166015625,8467,0.0,0.059559907764196396
0.001,,,,,,,8468,,
,500.0,1.0,22.453279495239258,0,20.0,252.07489013671875,8468,0.0,0.05976318195462227
0.001,,,,,,,8469,,
,500.0,1.0,70.86048889160156,0,20.0,2510.6044921875,8469,0.0,0.05980154499411583
0.001,,,,,,,8470,,
,500.0,1.0,151.425048828125,0,20.0,11464.7734375,8470,0.0,0.05997176095843315
0.001,,,,,,,8471,,
,500.0,1.0,42.4644889831543,0,20.0,901.616455078125,8471,0.0,0.059820763766765594
0.001,,,,,,,8472,,
,500.0,1.0,80.945556640625,0,20.0,3276.091552734375,8472,0.0,0.05993294343352318
0.001,,,,,,,8473,,
,500.0,1.0,142.68716430664062,0,20.0,10179.8125,8473,0.0,0.059821099042892456
0.001,,,,,,,8474,,
,500.0,1.0,146.6226043701172,0,20.0,10749.09375,8474,0.0,0.0598076730966568
0.001,,,,,,,8475,,
,500.0,1.0,274.56256103515625,0,20.0,37692.30078125,8475,0.0,0.059724412858486176
0.001,,,,,,,8476,,
,500.0,1.0,209.382568359375,0,20.0,21920.529296875,8476,0.0,0.060148607939481735
0.001,,,,,,,8477,,
,500.0,1.0,183.26856994628906,0,20.0,16793.681640625,8477,0.0,0.060332536697387695
0.001,,,,,,,8478,,
,500.0,1.0,216.51040649414062,0,20.0,23438.37890625,8478,0.0,0.060343943536281586
0.001,,,,,,,8479,,
,500.0,1.0,81.42414855957031,0,20.0,3314.94580078125,8479,0.0,0.06067463383078575
0.001,,,,,,,8480,,
,500.0,1.0,160.37391662597656,0,20.0,12859.896484375,8480,0.0,0.0606037899851799
0.001,,,,,,,8481,,
,500.0,1.0,183.73904418945312,0,20.0,16880.01953125,8481,0.0,0.06075962632894516
0.001,,,,,,,8482,,
,500.0,1.0,160.65103149414062,0,20.0,12904.3759765625,8482,0.0,0.06078293174505234
0.001,,,,,,,8483,,
,500.0,1.0,240.37107849121094,0,20.0,28889.12890625,8483,0.0,0.06058986857533455
0.001,,,,,,,8484,,
,500.0,1.0,189.699462890625,0,20.0,17992.94140625,8484,0.0,0.06061732769012451
0.001,,,,,,,8485,,
,500.0,1.0,191.10614013671875,0,20.0,18260.77734375,8485,0.0,0.06064194440841675
0.001,,,,,,,8486,,
,500.0,1.0,7.575798988342285,0,20.0,28.696367263793945,8486,0.0,0.06066536158323288
0.001,,,,,,,8487,,
,500.0,1.0,236.0812530517578,0,20.0,27867.1796875,8487,0.0,0.060863178223371506
0.001,,,,,,,8488,,
,500.0,1.0,181.31442260742188,0,20.0,16437.4609375,8488,0.0,0.06084027886390686
0.001,,,,,,,8489,,
,500.0,1.0,30.7844181060791,0,20.0,473.84014892578125,8489,0.0,0.060729414224624634
0.001,,,,,,,8490,,
,500.0,1.0,40.99128723144531,0,20.0,840.1428833007812,8490,0.0,0.06075518578290939
0.001,,,,,,,8491,,
,500.0,1.0,192.7987060546875,0,20.0,18585.671875,8491,0.0,0.06075622886419296
0.001,,,,,,,8492,,
,500.0,1.0,195.5559844970703,0,20.0,19121.0703125,8492,0.0,0.06077534705400467
0.001,,,,,,,8493,,
,500.0,1.0,215.48419189453125,0,20.0,23216.71875,8493,0.0,0.06132040172815323
0.001,,,,,,,8494,,
,500.0,1.0,26.0776424407959,0,20.0,340.021728515625,8494,0.0,0.061206329613924026
0.001,,,,,,,8495,,
,500.0,1.0,287.7050476074219,0,20.0,41387.09765625,8495,0.0,0.061246443539857864
0.001,,,,,,,8496,,
,500.0,1.0,55.88765335083008,0,20.0,1561.71484375,8496,0.0,0.06168896704912186
0.001,,,,,,,8497,,
,500.0,1.0,192.2183074951172,0,20.0,18473.9375,8497,0.0,0.06201158091425896
0.001,,,,,,,8498,,
,500.0,1.0,72.00663757324219,0,20.0,2592.477783203125,8498,0.0,0.06226857006549835
0.001,,,,,,,8499,,
,500.0,1.0,15.035188674926758,0,20.0,113.0284423828125,8499,0.0,0.06258788704872131
0.001,,,,,,,8500,,
,500.0,1.0,172.3953857421875,0,20.0,14860.0849609375,8500,0.0,0.0629233717918396
0.001,,,,,,,8501,,
,500.0,1.0,213.1858673095703,0,20.0,22724.107421875,8501,0.0,0.06313188374042511
0.001,,,,,,,8502,,
,500.0,1.0,216.64752197265625,0,20.0,23468.07421875,8502,0.0,0.06360409408807755
0.001,,,,,,,8503,,
,500.0,1.0,12.324865341186523,0,20.0,75.95115661621094,8503,0.0,0.06355778127908707
0.001,,,,,,,8504,,
,500.0,1.0,52.617034912109375,0,20.0,1384.276123046875,8504,0.0,0.06381488591432571
0.001,,,,,,,8505,,
,500.0,1.0,249.50750732421875,0,20.0,31126.998046875,8505,0.0,0.0642710030078888
0.001,,,,,,,8506,,
,500.0,1.0,130.54739379882812,0,20.0,8521.310546875,8506,0.0,0.06412334740161896
0.001,,,,,,,8507,,
,500.0,1.0,250.35658264160156,0,20.0,31339.2109375,8507,0.0,0.0643971636891365
0.001,,,,,,,8508,,
,500.0,1.0,136.12042236328125,0,20.0,9264.3837890625,8508,0.0,0.06436534970998764
0.001,,,,,,,8509,,
,500.0,1.0,50.900474548339844,0,20.0,1295.4290771484375,8509,0.0,0.06419637054204941
0.001,,,,,,,8510,,
,500.0,1.0,202.4099884033203,0,20.0,20484.90234375,8510,0.0,0.06411848217248917
0.001,,,,,,,8511,,
,500.0,1.0,210.0193634033203,0,20.0,22054.06640625,8511,0.0,0.06398963928222656
0.001,,,,,,,8512,,
,500.0,1.0,172.2441864013672,0,20.0,14834.029296875,8512,0.0,0.06388191133737564
0.001,,,,,,,8513,,
,500.0,1.0,162.17886352539062,0,20.0,13150.9921875,8513,0.0,0.06382530182600021
0.001,,,,,,,8514,,
,500.0,1.0,79.53252410888672,0,20.0,3162.71142578125,8514,0.0,0.06359570473432541
0.001,,,,,,,8515,,
,500.0,1.0,176.93435668945312,0,20.0,15652.8828125,8515,0.0,0.06364767253398895
0.001,,,,,,,8516,,
,500.0,1.0,21.780759811401367,0,20.0,237.2007293701172,8516,0.0,0.0635867565870285
0.001,,,,,,,8517,,
,500.0,1.0,247.09320068359375,0,20.0,30527.52734375,8517,0.0,0.06360331177711487
0.001,,,,,,,8518,,
,500.0,1.0,229.48553466796875,0,20.0,26331.806640625,8518,0.0,0.06366030126810074
0.001,,,,,,,8519,,
,500.0,1.0,33.44611358642578,0,20.0,559.3212280273438,8519,0.0,0.06348112970590591
0.001,,,,,,,8520,,
