lr-Adam/geometry,train/min_step,train_params/lambda_sds,train/loss_sparsity,train/loss_sds,train/loss_opaque,step,train_params/lambda_opaque,train_params/lambda_orient,train/grad_norm,lr-Adam/background,epoch,train_params/lambda_sparsity,train/loss_orient,train/max_step
,20.0,1.0,0.21756812930107117,143.97935485839844,0.11469537019729614,137,0.0,37.125999450683594,16.96934700012207,,0,1.0,0.020200394093990326,980.0
0.01,,,,,,138,,,,0.001,,,,
,20.0,1.0,0.4117663502693176,83.81158447265625,0.2653082013130188,138,0.0,37.32400131225586,12.94693660736084,,0,1.0,0.023860298097133636,980.0
0.01,,,,,,139,,,,0.001,,,,
,20.0,1.0,0.3103906512260437,1007.7510986328125,0.1926741749048233,139,0.0,37.52199935913086,44.894344329833984,,0,1.0,0.02137313410639763,980.0
0.01,,,,,,140,,,,0.001,,,,
,20.0,1.0,0.4957035481929779,59.8826904296875,0.32845091819763184,140,0.0,37.720001220703125,10.943737030029297,,0,1.0,0.024555595591664314,980.0
0.01,,,,,,141,,,,0.001,,,,
,20.0,1.0,0.308089941740036,472.6300048828125,0.1919233202934265,141,0.0,37.917999267578125,30.745080947875977,,0,1.0,0.020260924473404884,980.0
0.01,,,,,,142,,,,0.001,,,,
,20.0,1.0,0.2074505239725113,190.7581329345703,0.10380426794290543,142,0.0,38.11600112915039,19.532442092895508,,0,1.0,0.01935521326959133,980.0
0.01,,,,,,143,,,,0.001,,,,
,20.0,1.0,0.34310078620910645,439.53814697265625,0.22530145943164825,143,0.0,38.31399917602539,29.649221420288086,,0,1.0,0.02062740921974182,980.0
0.01,,,,,,144,,,,0.001,,,,
,20.0,1.0,0.2890355885028839,0.3978193998336792,0.18057580292224884,144,0.0,38.512001037597656,0.8919858932495117,,0,1.0,0.019561635330319405,980.0
0.01,,,,,,145,,,,0.001,,,,
,20.0,1.0,0.23296889662742615,1109.507080078125,0.12845471501350403,145,0.0,38.709999084472656,47.106414794921875,,0,1.0,0.019729090854525566,980.0
0.01,,,,,,146,,,,0.001,,,,
,20.0,1.0,0.3361991047859192,679.0401611328125,0.1882634162902832,146,0.0,38.90800094604492,36.852142333984375,,0,1.0,0.023610498756170273,980.0
0.01,,,,,,147,,,,0.001,,,,
,20.0,1.0,0.18533769249916077,453.22857666015625,0.08644300699234009,147,0.0,39.10599899291992,30.1074275970459,,0,1.0,0.01964573748409748,980.0
0.01,,,,,,148,,,,0.001,,,,
,20.0,1.0,0.2406972050666809,299.00152587890625,0.13492074608802795,148,0.0,39.30400085449219,24.4541015625,,0,1.0,0.018974028527736664,980.0
0.01,,,,,,149,,,,0.001,,,,
,20.0,1.0,0.3087814450263977,208.5479736328125,0.1975334733724594,149,0.0,39.50199890136719,20.422927856445312,,0,1.0,0.020282048732042313,980.0
0.01,,,,,,150,,,,0.001,,,,
,20.0,1.0,0.2569428086280823,735.47021484375,0.14513888955116272,150,0.0,39.70000076293945,38.352840423583984,,0,1.0,0.021427566185593605,980.0
0.01,,,,,,151,,,,0.001,,,,
,20.0,1.0,0.3502289354801178,1.7218307256698608,0.23181526362895966,151,0.0,39.89799880981445,1.855710506439209,,0,1.0,0.020826922729611397,980.0
0.01,,,,,,152,,,,0.001,,,,
,20.0,1.0,0.20384514331817627,213.18682861328125,0.10179916024208069,152,0.0,40.09600067138672,20.648818969726562,,0,1.0,0.020017582923173904,980.0
0.01,,,,,,153,,,,0.001,,,,
,20.0,1.0,0.3277167081832886,37.937889099121094,0.18864350020885468,153,0.0,40.29399871826172,8.710670471191406,,0,1.0,0.021596716716885567,980.0
0.01,,,,,,154,,,,0.001,,,,
,20.0,1.0,0.4142165780067444,681.7609252929688,0.2800047695636749,154,0.0,40.492000579833984,36.92589569091797,,0,1.0,0.021222945302724838,980.0
0.01,,,,,,155,,,,0.001,,,,
,20.0,1.0,0.35910624265670776,115.87322235107422,0.2403157353401184,155,0.0,40.689998626708984,15.223220825195312,,0,1.0,0.020719259977340698,980.0
0.01,,,,,,156,,,,0.001,,,,
,20.0,1.0,0.2068428248167038,512.1023559570312,0.10669899731874466,156,0.0,40.88800048828125,32.003196716308594,,0,1.0,0.01970549300312996,980.0
0.01,,,,,,157,,,,0.001,,,,
,20.0,1.0,0.3651762008666992,194.74481201171875,0.22455403208732605,157,0.0,41.08599853515625,19.735490798950195,,0,1.0,0.022853223606944084,980.0
0.01,,,,,,158,,,,0.001,,,,
,20.0,1.0,0.30982908606529236,2386.63037109375,0.20248694717884064,158,0.0,41.284000396728516,69.08879089355469,,0,1.0,0.01930992491543293,980.0
0.01,,,,,,159,,,,0.001,,,,
,20.0,1.0,0.30233311653137207,122.40245056152344,0.17400416731834412,159,0.0,41.481998443603516,15.646242141723633,,0,1.0,0.02099481225013733,980.0
0.01,,,,,,160,,,,0.001,,,,
,20.0,1.0,0.24742856621742249,87.63583374023438,0.14617802202701569,160,0.0,41.68000030517578,13.239020347595215,,0,1.0,0.01900063268840313,980.0
0.01,,,,,,161,,,,0.001,,,,
,20.0,1.0,0.32166892290115356,97.82088470458984,0.17074736952781677,161,0.0,41.87799835205078,13.987200736999512,,0,1.0,0.02170572057366371,980.0
0.01,,,,,,162,,,,0.001,,,,
,20.0,1.0,0.2819816470146179,872.2569580078125,0.1805254966020584,162,0.0,42.07600021362305,41.76737594604492,,0,1.0,0.018595876172184944,980.0
0.01,,,,,,163,,,,0.001,,,,
,20.0,1.0,0.3395180404186249,186.90879821777344,0.2304515540599823,163,0.0,42.27399826049805,19.33436393737793,,0,1.0,0.020611409097909927,980.0
0.01,,,,,,164,,,,0.001,,,,
,20.0,1.0,0.3244134485721588,11.12849235534668,0.22135309875011444,164,0.0,42.47200012207031,4.71773099899292,,0,1.0,0.018602922558784485,980.0
0.01,,,,,,165,,,,0.001,,,,
,20.0,1.0,0.29317426681518555,441.210693359375,0.15777438879013062,165,0.0,42.66999816894531,29.705577850341797,,0,1.0,0.02452154830098152,980.0
0.01,,,,,,166,,,,0.001,,,,
,20.0,1.0,0.21010267734527588,496.5205993652344,0.1138589009642601,166,0.0,42.86800003051758,31.512556076049805,,0,1.0,0.01834695413708687,980.0
0.01,,,,,,167,,,,0.001,,,,
,20.0,1.0,0.3476458489894867,16.82752799987793,0.23390060663223267,167,0.0,43.066001892089844,5.801297664642334,,0,1.0,0.019678955897688866,980.0
0.01,,,,,,168,,,,0.001,,,,
,20.0,1.0,0.24264347553253174,53.17475891113281,0.1456228643655777,168,0.0,43.263999938964844,10.312590599060059,,0,1.0,0.017502985894680023,980.0
0.01,,,,,,169,,,,0.001,,,,
,20.0,1.0,0.2954554557800293,221.0497589111328,0.1979132443666458,169,0.0,43.46200180053711,21.02616310119629,,0,1.0,0.01839083805680275,980.0
0.01,,,,,,170,,,,0.001,,,,
,20.0,1.0,0.343913733959198,252.36907958984375,0.23632292449474335,170,0.0,43.65999984741211,22.46637725830078,,0,1.0,0.0201418437063694,980.0
0.01,,,,,,171,,,,0.001,,,,
,20.0,1.0,0.2525169849395752,548.5289306640625,0.1590176820755005,171,0.0,43.858001708984375,33.121864318847656,,0,1.0,0.017992617562413216,980.0
0.01,,,,,,172,,,,0.001,,,,
,20.0,1.0,0.19478949904441833,239.56134033203125,0.09969059377908707,172,0.0,44.055999755859375,21.888870239257812,,0,1.0,0.016959108412265778,980.0
0.01,,,,,,173,,,,0.001,,,,
,20.0,1.0,0.4144800901412964,289.5884704589844,0.26090970635414124,173,0.0,44.25400161743164,24.06609535217285,,0,1.0,0.022397024556994438,980.0
0.01,,,,,,174,,,,0.001,,,,
,20.0,1.0,0.20523768663406372,4.45357608795166,0.11046677082777023,174,0.0,44.45199966430664,2.984485149383545,,0,1.0,0.017679521813988686,980.0
0.01,,,,,,175,,,,0.001,,,,
,20.0,1.0,0.21332457661628723,269.671142578125,0.11809033900499344,175,0.0,44.650001525878906,23.223743438720703,,0,1.0,0.017217732965946198,980.0
0.01,,,,,,176,,,,0.001,,,,
,20.0,1.0,0.2049364447593689,778.5393676757812,0.10979782044887543,176,0.0,44.847999572753906,39.4598388671875,,0,1.0,0.017117679119110107,980.0
0.01,,,,,,177,,,,0.001,,,,
,20.0,1.0,0.22391730546951294,25.083255767822266,0.13094660639762878,177,0.0,45.04600143432617,7.082832336425781,,0,1.0,0.016602177172899246,980.0
0.01,,,,,,178,,,,0.001,,,,
,20.0,1.0,0.3348920941352844,131.81561279296875,0.23356673121452332,178,0.0,45.24399948120117,16.236724853515625,,0,1.0,0.01911120116710663,980.0
0.01,,,,,,179,,,,0.001,,,,
,20.0,1.0,0.25191056728363037,837.0472412109375,0.16049447655677795,179,0.0,45.44200134277344,40.91569900512695,,0,1.0,0.01659465953707695,980.0
0.01,,,,,,180,,,,0.001,,,,
,20.0,1.0,0.3570241928100586,77.78120422363281,0.21979130804538727,180,0.0,45.63999938964844,12.472466468811035,,0,1.0,0.02282891981303692,980.0
0.01,,,,,,181,,,,0.001,,,,
,20.0,1.0,0.20241659879684448,4.639870643615723,0.1086278110742569,181,0.0,45.8380012512207,3.046266794204712,,0,1.0,0.017085667699575424,980.0
0.01,,,,,,182,,,,0.001,,,,
,20.0,1.0,0.32734793424606323,367.5868835449219,0.1986156404018402,182,0.0,46.0359992980957,27.11408805847168,,0,1.0,0.022474290803074837,980.0
0.01,,,,,,183,,,,0.001,,,,
,20.0,1.0,0.3903100788593292,2.0167360305786133,0.23052828013896942,183,0.0,46.23400115966797,2.0083506107330322,,0,1.0,0.0207084771245718,980.0
0.01,,,,,,184,,,,0.001,,,,
,20.0,1.0,0.20165105164051056,345.4724426269531,0.10891050100326538,184,0.0,46.43199920654297,26.285831451416016,,0,1.0,0.01706083118915558,980.0
0.01,,,,,,185,,,,0.001,,,,
,20.0,1.0,0.1886013299226761,857.6519775390625,0.09467878937721252,185,0.0,46.630001068115234,41.416229248046875,,0,1.0,0.017509665340185165,980.0
0.01,,,,,,186,,,,0.001,,,,
,20.0,1.0,0.23127327859401703,274.84271240234375,0.14014798402786255,186,0.0,46.827999114990234,23.445371627807617,,0,1.0,0.01636628992855549,980.0
0.01,,,,,,187,,,,0.001,,,,
,20.0,1.0,0.20412635803222656,257.6413879394531,0.11048950254917145,187,0.0,47.0260009765625,22.699840545654297,,0,1.0,0.017572671175003052,980.0
0.01,,,,,,188,,,,0.001,,,,
,20.0,1.0,0.25995147228240967,1048.581787109375,0.15470314025878906,188,0.0,47.2239990234375,45.7947998046875,,0,1.0,0.01939256489276886,980.0
0.01,,,,,,189,,,,0.001,,,,
,20.0,1.0,0.25856953859329224,192.04608154296875,0.16124293208122253,189,0.0,47.422000885009766,19.598268508911133,,0,1.0,0.017782125622034073,980.0
0.01,,,,,,190,,,,0.001,,,,
,20.0,1.0,0.35099589824676514,806.5564575195312,0.23646262288093567,190,0.0,47.619998931884766,40.163578033447266,,0,1.0,0.019630497321486473,980.0
0.01,,,,,,191,,,,0.001,,,,
,20.0,1.0,0.3014325201511383,18.552995681762695,0.176985502243042,191,0.0,47.81800079345703,6.091468811035156,,0,1.0,0.021984810009598732,980.0
0.01,,,,,,192,,,,0.001,,,,
,20.0,1.0,0.2218586802482605,477.33990478515625,0.12746793031692505,192,0.0,48.01599884033203,30.89789390563965,,0,1.0,0.016904914751648903,980.0
0.01,,,,,,193,,,,0.001,,,,
,20.0,1.0,0.2572183609008789,140.88507080078125,0.15477190911769867,193,0.0,48.2140007019043,16.7860107421875,,0,1.0,0.019560949876904488,980.0
0.01,,,,,,194,,,,0.001,,,,
,20.0,1.0,0.23779207468032837,4.779540538787842,0.14261147379875183,194,0.0,48.4119987487793,3.0917766094207764,,0,1.0,0.01774991676211357,980.0
0.01,,,,,,195,,,,0.001,,,,
,20.0,1.0,0.24438689649105072,143.67176818847656,0.14803066849708557,195,0.0,48.61000061035156,16.951210021972656,,0,1.0,0.017831770703196526,980.0
0.01,,,,,,196,,,,0.001,,,,
,20.0,1.0,0.4656001925468445,928.3002319335938,0.2784882187843323,196,0.0,48.80799865722656,43.088287353515625,,0,1.0,0.02329912595450878,980.0
0.01,,,,,,197,,,,0.001,,,,
,20.0,1.0,0.3317270874977112,418.188720703125,0.18953588604927063,197,0.0,49.00600051879883,28.92019271850586,,0,1.0,0.02089315839111805,980.0
0.01,,,,,,198,,,,0.001,,,,
,20.0,1.0,0.20835527777671814,322.233642578125,0.11196340620517731,198,0.0,49.20399856567383,25.38636016845703,,0,1.0,0.01754770427942276,980.0
0.01,,,,,,199,,,,0.001,,,,
,20.0,1.0,0.22455450892448425,618.186279296875,0.1296040415763855,199,0.0,49.402000427246094,35.16209030151367,,0,1.0,0.01664086803793907,980.0
0.01,,,,,,200,,,,0.001,,,,
,20.0,1.0,0.29848504066467285,2.2074522972106934,0.19731296598911285,200,0.0,49.599998474121094,2.1011674404144287,,0,1.0,0.01781332865357399,980.0
0.01,,,,,,201,,,,0.001,,,,
,20.0,1.0,0.17348921298980713,232.78207397460938,0.07754082977771759,201,0.0,49.79800033569336,21.576934814453125,,0,1.0,0.017069844529032707,980.0
0.01,,,,,,202,,,,0.001,,,,
,20.0,1.0,0.354401558637619,671.409423828125,0.2468469738960266,202,0.0,49.99599838256836,36.644493103027344,,0,1.0,0.019761942327022552,980.0
0.01,,,,,,203,,,,0.001,,,,
,20.0,1.0,0.19918327033519745,5.915721893310547,0.10247562825679779,203,0.0,50.194000244140625,3.4396865367889404,,0,1.0,0.017906969413161278,980.0
0.01,,,,,,204,,,,0.001,,,,
,20.0,1.0,0.319446861743927,1.804452896118164,0.21592126786708832,204,0.0,50.391998291015625,1.899712085723877,,0,1.0,0.018072599545121193,980.0
0.01,,,,,,205,,,,0.001,,,,
,20.0,1.0,0.20502349734306335,202.17417907714844,0.10768865048885345,205,0.0,50.59000015258789,20.108415603637695,,0,1.0,0.017561210319399834,980.0
0.01,,,,,,206,,,,0.001,,,,
,20.0,1.0,0.1941622793674469,412.08209228515625,0.09717780351638794,206,0.0,50.78799819946289,28.70825958251953,,0,1.0,0.0181550532579422,980.0
0.01,,,,,,207,,,,0.001,,,,
,20.0,1.0,0.19301843643188477,62.25941467285156,0.09500981867313385,207,0.0,50.986000061035156,11.15880012512207,,0,1.0,0.017665183171629906,980.0
0.01,,,,,,208,,,,0.001,,,,
,20.0,1.0,0.30262207984924316,887.0993041992188,0.2085748314857483,208,0.0,51.183998107910156,42.121238708496094,,0,1.0,0.017820900306105614,980.0
0.01,,,,,,209,,,,0.001,,,,
,20.0,1.0,0.5156561136245728,153.67459106445312,0.3650830388069153,209,0.0,51.38199996948242,17.5313777923584,,0,1.0,0.02216937206685543,980.0
0.01,,,,,,210,,,,0.001,,,,
,20.0,1.0,0.23157304525375366,319.5851745605469,0.13697832822799683,210,0.0,51.58000183105469,25.281818389892578,,0,1.0,0.017731796950101852,980.0
0.01,,,,,,211,,,,0.001,,,,
,20.0,1.0,0.31965142488479614,2.705397844314575,0.2185383141040802,211,0.0,51.77799987792969,2.3261117935180664,,0,1.0,0.017801258713006973,980.0
0.01,,,,,,212,,,,0.001,,,,
,20.0,1.0,0.28999415040016174,492.745361328125,0.17978894710540771,212,0.0,51.97600173950195,31.392526626586914,,0,1.0,0.020378390327095985,980.0
0.01,,,,,,213,,,,0.001,,,,
,20.0,1.0,0.18875661492347717,23.10207748413086,0.09455493092536926,213,0.0,52.17399978637695,6.797363758087158,,0,1.0,0.01764410175383091,980.0
0.01,,,,,,214,,,,0.001,,,,
,20.0,1.0,0.23452754318714142,352.31597900390625,0.1416766494512558,214,0.0,52.37200164794922,26.544904708862305,,0,1.0,0.017227908596396446,980.0
0.01,,,,,,215,,,,0.001,,,,
,20.0,1.0,0.27944162487983704,1.7333126068115234,0.18397477269172668,215,0.0,52.56999969482422,1.8618875741958618,,0,1.0,0.017562197521328926,980.0
0.01,,,,,,216,,,,0.001,,,,
,20.0,1.0,0.24169425666332245,392.94866943359375,0.14647820591926575,216,0.0,52.768001556396484,28.03386116027832,,0,1.0,0.01764313317835331,980.0
0.01,,,,,,217,,,,0.001,,,,
,20.0,1.0,0.3351297378540039,103.52301025390625,0.23691725730895996,217,0.0,52.965999603271484,14.389093399047852,,0,1.0,0.017953913658857346,980.0
0.01,,,,,,218,,,,0.001,,,,
,20.0,1.0,0.2258629947900772,593.3714599609375,0.13239139318466187,218,0.0,53.16400146484375,34.449134826660156,,0,1.0,0.017442764714360237,980.0
0.01,,,,,,219,,,,0.001,,,,
,20.0,1.0,0.31056296825408936,78.41231536865234,0.20733731985092163,219,0.0,53.36199951171875,12.522964477539062,,0,1.0,0.018839947879314423,980.0
0.01,,,,,,220,,,,0.001,,,,
,20.0,1.0,0.36621320247650146,81.37521362304688,0.21221646666526794,220,0.0,53.560001373291016,12.757367134094238,,0,1.0,0.02111855149269104,980.0
0.01,,,,,,221,,,,0.001,,,,
,20.0,1.0,0.2419728934764862,539.6681518554688,0.14780840277671814,221,0.0,53.757999420166016,32.85325241088867,,0,1.0,0.017050117254257202,980.0
0.01,,,,,,222,,,,0.001,,,,
,20.0,1.0,0.23006442189216614,177.31568908691406,0.13457083702087402,222,0.0,53.95600128173828,18.8316593170166,,0,1.0,0.016850410029292107,980.0
0.01,,,,,,223,,,,0.001,,,,
,20.0,1.0,0.2375728040933609,140.27667236328125,0.14538249373435974,223,0.0,54.15399932861328,16.749727249145508,,0,1.0,0.01707468181848526,980.0
0.01,,,,,,224,,,,0.001,,,,
,20.0,1.0,0.3404359519481659,319.63446044921875,0.2015840709209442,224,0.0,54.35200119018555,25.283767700195312,,0,1.0,0.022697651758790016,980.0
0.01,,,,,,225,,,,0.001,,,,
,20.0,1.0,0.17949242889881134,8.191349029541016,0.08487017452716827,225,0.0,54.54999923706055,4.0475544929504395,,0,1.0,0.01742689311504364,980.0
0.01,,,,,,226,,,,0.001,,,,
,20.0,1.0,0.4101884365081787,104.67765808105469,0.23447507619857788,226,0.0,54.74800109863281,14.4691162109375,,0,1.0,0.023417431861162186,980.0
0.01,,,,,,227,,,,0.001,,,,
,20.0,1.0,0.25548702478408813,2.197906494140625,0.1631428599357605,227,0.0,54.94599914550781,2.0966193675994873,,0,1.0,0.017479782924056053,980.0
0.01,,,,,,228,,,,0.001,,,,
,20.0,1.0,0.3289983868598938,695.5491943359375,0.19683271646499634,228,0.0,55.14400100708008,37.29743194580078,,0,1.0,0.019118232652544975,980.0
0.01,,,,,,229,,,,0.001,,,,
,20.0,1.0,0.2928118407726288,149.46206665039062,0.20103901624679565,229,0.0,55.34199905395508,17.2894229888916,,0,1.0,0.016241172328591347,980.0
0.01,,,,,,230,,,,0.001,,,,
,20.0,1.0,0.21387732028961182,0.7063822746276855,0.1172359362244606,230,0.0,55.540000915527344,1.1885976791381836,,0,1.0,0.01764080487191677,980.0
0.01,,,,,,231,,,,0.001,,,,
,20.0,1.0,0.18087369203567505,82.60154724121094,0.08590810745954514,231,0.0,55.737998962402344,12.85313606262207,,0,1.0,0.017466779798269272,980.0
0.01,,,,,,232,,,,0.001,,,,
,20.0,1.0,0.5135194063186646,277.1650695800781,0.38486021757125854,232,0.0,55.93600082397461,23.54421615600586,,0,1.0,0.020280739292502403,980.0
0.01,,,,,,233,,,,0.001,,,,
,20.0,1.0,0.36007368564605713,282.8265380859375,0.24472735822200775,233,0.0,56.13399887084961,23.783462524414062,,0,1.0,0.02003660425543785,980.0
0.01,,,,,,234,,,,0.001,,,,
,20.0,1.0,0.22016641497612,259.21478271484375,0.12454479932785034,234,0.0,56.332000732421875,22.7690486907959,,0,1.0,0.016429804265499115,980.0
0.01,,,,,,235,,,,0.001,,,,
,20.0,1.0,0.21721947193145752,1343.7701416015625,0.11990135908126831,235,0.0,56.529998779296875,51.84149169921875,,0,1.0,0.017440320923924446,980.0
0.01,,,,,,236,,,,0.001,,,,
,20.0,1.0,0.23822149634361267,241.89793395996094,0.14547625184059143,236,0.0,56.72800064086914,21.995359420776367,,0,1.0,0.016992909833788872,980.0
0.01,,,,,,237,,,,0.001,,,,
,20.0,1.0,0.4045471251010895,51.66258239746094,0.2685897648334503,237,0.0,56.92599868774414,10.164898872375488,,0,1.0,0.02190050669014454,980.0
0.01,,,,,,238,,,,0.001,,,,
,20.0,1.0,0.41967806220054626,16.87127685546875,0.3000706732273102,238,0.0,57.124000549316406,5.808833599090576,,0,1.0,0.019876999780535698,980.0
0.01,,,,,,239,,,,0.001,,,,
,20.0,1.0,0.3561250567436218,1302.71923828125,0.2615698575973511,239,0.0,57.321998596191406,51.04349899291992,,0,1.0,0.016892194747924805,980.0
0.01,,,,,,240,,,,0.001,,,,
,20.0,1.0,0.49962589144706726,282.26397705078125,0.3420659899711609,240,0.0,57.52000045776367,23.759796142578125,,0,1.0,0.022778987884521484,980.0
0.01,,,,,,241,,,,0.001,,,,
,20.0,1.0,0.23231962323188782,697.897216796875,0.13693733513355255,241,0.0,57.71799850463867,37.36033248901367,,0,1.0,0.01725005730986595,980.0
0.01,,,,,,242,,,,0.001,,,,
,20.0,1.0,0.2631705403327942,266.905517578125,0.16440509259700775,242,0.0,57.91600036621094,23.104351043701172,,0,1.0,0.01743333414196968,980.0
0.01,,,,,,243,,,,0.001,,,,
,20.0,1.0,0.3549249768257141,331.01641845703125,0.25250428915023804,243,0.0,58.11399841308594,25.729999542236328,,0,1.0,0.01816406659781933,980.0
0.01,,,,,,244,,,,0.001,,,,
,20.0,1.0,0.3527751564979553,1542.559326171875,0.24189415574073792,244,0.0,58.3120002746582,55.543846130371094,,0,1.0,0.018756169825792313,980.0
0.01,,,,,,245,,,,0.001,,,,
,20.0,1.0,0.35459059476852417,497.374755859375,0.2568610906600952,245,0.0,58.5099983215332,31.539649963378906,,0,1.0,0.017752204090356827,980.0
0.01,,,,,,246,,,,0.001,,,,
,20.0,1.0,0.3165849447250366,804.9219970703125,0.161862313747406,246,0.0,58.70800018310547,40.122859954833984,,0,1.0,0.02312454767525196,980.0
0.01,,,,,,247,,,,0.001,,,,
,20.0,1.0,0.19158397614955902,170.48294067382812,0.09556934982538223,247,0.0,58.90599822998047,18.465261459350586,,0,1.0,0.017115741968154907,980.0
0.01,,,,,,248,,,,0.001,,,,
,20.0,1.0,0.23260939121246338,10.879302024841309,0.13664323091506958,248,0.0,59.104000091552734,4.66461181640625,,0,1.0,0.015968864783644676,980.0
0.01,,,,,,249,,,,0.001,,,,
,20.0,1.0,0.21978560090065002,291.24749755859375,0.12315289676189423,249,0.0,59.301998138427734,24.134933471679688,,0,1.0,0.017593074589967728,980.0
0.01,,,,,,250,,,,0.001,,,,
,20.0,1.0,0.47442755103111267,36.36962127685547,0.34452617168426514,250,0.0,59.5,8.528730392456055,,0,1.0,0.020550338551402092,980.0
0.01,,,,,,251,,,,0.001,,,,
,20.0,1.0,0.21164092421531677,8.803844451904297,0.11577891558408737,251,0.0,59.698001861572266,4.1961517333984375,,0,1.0,0.01615757681429386,980.0
0.01,,,,,,252,,,,0.001,,,,
,20.0,1.0,0.3490471839904785,111.33944702148438,0.17960336804389954,252,0.0,59.895999908447266,14.922429084777832,,0,1.0,0.02216961234807968,980.0
0.01,,,,,,253,,,,0.001,,,,
,20.0,1.0,0.23206420242786407,0.11410878598690033,0.1355694979429245,253,0.0,60.09400177001953,0.4777211844921112,,0,1.0,0.016709942370653152,980.0
0.01,,,,,,254,,,,0.001,,,,
,20.0,1.0,0.34824082255363464,8.533184051513672,0.19502854347229004,254,0.0,60.29199981689453,4.13114595413208,,0,1.0,0.02170281670987606,980.0
0.01,,,,,,255,,,,0.001,,,,
,20.0,1.0,0.26463043689727783,109.51754760742188,0.168830007314682,255,0.0,60.4900016784668,14.799834251403809,,0,1.0,0.017078464850783348,980.0
0.01,,,,,,256,,,,0.001,,,,
,20.0,1.0,0.3218008577823639,321.29193115234375,0.1812657117843628,256,0.0,60.6879997253418,25.3492374420166,,0,1.0,0.021245896816253662,980.0
0.01,,,,,,257,,,,0.001,,,,
,20.0,1.0,0.3353891968727112,2.917233943939209,0.192397803068161,257,0.0,60.88600158691406,2.415464162826538,,0,1.0,0.021592987701296806,980.0
0.01,,,,,,258,,,,0.001,,,,
,20.0,1.0,0.4012838900089264,2591.4365234375,0.2864416241645813,258,0.0,61.08399963378906,71.99217224121094,,0,1.0,0.019142864271998405,980.0
0.01,,,,,,259,,,,0.001,,,,
,20.0,1.0,0.24470748007297516,486.885009765625,0.1509067565202713,259,0.0,61.28200149536133,31.20528793334961,,0,1.0,0.01710491068661213,980.0
0.01,,,,,,260,,,,0.001,,,,
,20.0,1.0,0.40808847546577454,143.60586547851562,0.24779421091079712,260,0.0,61.47999954223633,16.947322845458984,,0,1.0,0.02247406169772148,980.0
