train_params/lambda_sparsity,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,lr-Adam/geometry,train_params/lambda_orient,epoch,train/min_step,train/loss_orient,train/loss_opaque,train/max_step,step,train/loss_sds,train_params/lambda_opaque,train/grad_norm
,,0.001,,0.01,,,,,,,9221,,,
1.0,0.3086320161819458,,1.0,,1000.0,0,20.0,0.005741423927247524,0.034019835293293,980.0,9221,591.2552490234375,0.0,34.38764953613281
,,0.001,,0.01,,,,,,,9222,,,
1.0,0.2980458438396454,,1.0,,1000.0,0,20.0,0.008876298554241657,0.04637701064348221,980.0,9222,1355.55712890625,0.0,52.068363189697266
,,0.001,,0.01,,,,,,,9223,,,
1.0,0.2527204155921936,,1.0,,1000.0,0,20.0,0.006497650872915983,0.03036019392311573,980.0,9223,562.697998046875,0.0,33.54692077636719
,,0.001,,0.01,,,,,,,9224,,,
1.0,0.2363155484199524,,1.0,,1000.0,0,20.0,0.006925937719643116,0.026984918862581253,980.0,9224,1231.8712158203125,0.0,49.63610076904297
,,0.001,,0.01,,,,,,,9225,,,
1.0,0.309123158454895,,1.0,,1000.0,0,20.0,0.004970547277480364,0.029472867026925087,980.0,9225,1108.1787109375,0.0,47.07820510864258
,,0.001,,0.01,,,,,,,9226,,,
1.0,0.24073658883571625,,1.0,,1000.0,0,20.0,0.004587438423186541,0.023481449112296104,980.0,9226,482.3316650390625,0.0,31.059030532836914
,,0.001,,0.01,,,,,,,9227,,,
1.0,0.2288707196712494,,1.0,,1000.0,0,20.0,0.006643709726631641,0.024635329842567444,980.0,9227,955.3372802734375,0.0,43.71126174926758
,,0.001,,0.01,,,,,,,9228,,,
1.0,0.31955865025520325,,1.0,,1000.0,0,20.0,0.004235313273966312,0.02883797511458397,980.0,9228,624.1991577148438,0.0,35.33268356323242
,,0.001,,0.01,,,,,,,9229,,,
1.0,0.35912710428237915,,1.0,,1000.0,0,20.0,0.002761650364845991,0.04018474370241165,980.0,9229,819.02197265625,0.0,40.472755432128906
,,0.001,,0.01,,,,,,,9230,,,
1.0,0.6576739549636841,,1.0,,1000.0,0,20.0,0.002231447957456112,0.04265204817056656,980.0,9230,1201.885498046875,0.0,49.02826690673828
,,0.001,,0.01,,,,,,,9231,,,
1.0,0.3986504077911377,,1.0,,1000.0,0,20.0,0.0037085639778524637,0.0403294675052166,980.0,9231,1000.3445434570312,0.0,44.72906494140625
,,0.001,,0.01,,,,,,,9232,,,
1.0,0.4686473608016968,,1.0,,1000.0,0,20.0,0.006806251127272844,0.05030488222837448,980.0,9232,488.3572692871094,0.0,31.252431869506836
,,0.001,,0.01,,,,,,,9233,,,
1.0,0.38554975390434265,,1.0,,1000.0,0,20.0,0.005224812775850296,0.036814361810684204,980.0,9233,481.6368408203125,0.0,31.036649703979492
,,0.001,,0.01,,,,,,,9234,,,
1.0,0.2592487335205078,,1.0,,1000.0,0,20.0,0.00835316814482212,0.032574765384197235,980.0,9234,1026.97802734375,0.0,45.32059097290039
,,0.001,,0.01,,,,,,,9235,,,
1.0,0.31301945447921753,,1.0,,1000.0,0,20.0,0.005938118789345026,0.03409920632839203,980.0,9235,193.34674072265625,0.0,19.66452407836914
,,0.001,,0.01,,,,,,,9236,,,
1.0,0.40537789463996887,,1.0,,1000.0,0,20.0,0.0034485687501728535,0.04067163169384003,980.0,9236,2686.6650390625,0.0,73.3030014038086
,,0.001,,0.01,,,,,,,9237,,,
1.0,0.4001268744468689,,1.0,,1000.0,0,20.0,0.0055068437941372395,0.04157465696334839,980.0,9237,232.29429626464844,0.0,21.554317474365234
,,0.001,,0.01,,,,,,,9238,,,
1.0,0.30629217624664307,,1.0,,1000.0,0,20.0,0.007428549230098724,0.042337581515312195,980.0,9238,2238.68701171875,0.0,66.9131851196289
,,0.001,,0.01,,,,,,,9239,,,
1.0,0.2823726534843445,,1.0,,1000.0,0,20.0,0.006908826995640993,0.03470463305711746,980.0,9239,1229.0064697265625,0.0,49.57835006713867
,,0.001,,0.01,,,,,,,9240,,,
1.0,0.2857234477996826,,1.0,,1000.0,0,20.0,0.005326915066689253,0.026998918503522873,980.0,9240,788.3486938476562,0.0,39.70764923095703
,,0.001,,0.01,,,,,,,9241,,,
1.0,0.40351200103759766,,1.0,,1000.0,0,20.0,0.004922156222164631,0.05190461874008179,980.0,9241,1412.167724609375,0.0,53.14447784423828
,,0.001,,0.01,,,,,,,9242,,,
1.0,0.30737900733947754,,1.0,,1000.0,0,20.0,0.005356139503419399,0.030876008793711662,980.0,9242,597.35498046875,0.0,34.5645751953125
,,0.001,,0.01,,,,,,,9243,,,
1.0,0.45112892985343933,,1.0,,1000.0,0,20.0,0.00557906087487936,0.04871189221739769,980.0,9243,263.0308837890625,0.0,22.936037063598633
,,0.001,,0.01,,,,,,,9244,,,
1.0,0.3900071382522583,,1.0,,1000.0,0,20.0,0.0038337784353643656,0.042139165103435516,980.0,9244,959.700927734375,0.0,43.810977935791016
,,0.001,,0.01,,,,,,,9245,,,
1.0,0.23764771223068237,,1.0,,1000.0,0,20.0,0.007235165219753981,0.03043535351753235,980.0,9245,880.5830078125,0.0,41.96624755859375
,,0.001,,0.01,,,,,,,9246,,,
1.0,0.23161539435386658,,1.0,,1000.0,0,20.0,0.009053907357156277,0.02965613640844822,980.0,9246,2004.5135498046875,0.0,63.31687927246094
,,0.001,,0.01,,,,,,,9247,,,
1.0,0.41399022936820984,,1.0,,1000.0,0,20.0,0.006347431801259518,0.04730335995554924,980.0,9247,1875.856201171875,0.0,61.251224517822266
,,0.001,,0.01,,,,,,,9248,,,
1.0,0.35224246978759766,,1.0,,1000.0,0,20.0,0.004820044152438641,0.03145671635866165,980.0,9248,807.1976318359375,0.0,40.17953872680664
,,0.001,,0.01,,,,,,,9249,,,
1.0,0.3981408476829529,,1.0,,1000.0,0,20.0,0.004794305190443993,0.041734904050827026,980.0,9249,1271.474609375,0.0,50.42766189575195
,,0.001,,0.01,,,,,,,9250,,,
1.0,0.2879788875579834,,1.0,,1000.0,0,20.0,0.007411101832985878,0.03385908901691437,980.0,9250,165.87452697753906,0.0,18.213979721069336
,,0.001,,0.01,,,,,,,9251,,,
1.0,0.4674900770187378,,1.0,,1000.0,0,20.0,0.004381394945085049,0.05392076075077057,980.0,9251,1267.94873046875,0.0,50.357696533203125
,,0.001,,0.01,,,,,,,9252,,,
1.0,0.5086711645126343,,1.0,,1000.0,0,20.0,0.005244542844593525,0.052899815142154694,980.0,9252,1467.5413818359375,0.0,54.1764030456543
,,0.001,,0.01,,,,,,,9253,,,
1.0,0.3008057177066803,,1.0,,1000.0,0,20.0,0.008678228594362736,0.04716087877750397,980.0,9253,2192.876953125,0.0,66.22502136230469
,,0.001,,0.01,,,,,,,9254,,,
1.0,0.4066702723503113,,1.0,,1000.0,0,20.0,0.0037218069192022085,0.04475647956132889,980.0,9254,1878.2154541015625,0.0,61.28972625732422
,,0.001,,0.01,,,,,,,9255,,,
1.0,0.4114000201225281,,1.0,,1000.0,0,20.0,0.004963301122188568,0.04095080867409706,980.0,9255,3805.880859375,0.0,87.24540710449219
,,0.001,,0.01,,,,,,,9256,,,
1.0,0.4182571470737457,,1.0,,1000.0,0,20.0,0.0035928820725530386,0.0410064160823822,980.0,9256,892.6397705078125,0.0,42.252567291259766
,,0.001,,0.01,,,,,,,9257,,,
1.0,0.333639919757843,,1.0,,1000.0,0,20.0,0.007741797249764204,0.043570272624492645,980.0,9257,1524.501220703125,0.0,55.2177734375
,,0.001,,0.01,,,,,,,9258,,,
1.0,0.3996502757072449,,1.0,,1000.0,0,20.0,0.0031496600713580847,0.04057803750038147,980.0,9258,1197.957275390625,0.0,48.948081970214844
,,0.001,,0.01,,,,,,,9259,,,
1.0,0.39059799909591675,,1.0,,1000.0,0,20.0,0.0020256019197404385,0.02397783473134041,980.0,9259,2127.56640625,0.0,65.23137664794922
,,0.001,,0.01,,,,,,,9260,,,
1.0,0.28634998202323914,,1.0,,1000.0,0,20.0,0.006210078485310078,0.058365970849990845,980.0,9260,331.1697998046875,0.0,25.735960006713867
,,0.001,,0.01,,,,,,,9261,,,
1.0,0.3398386240005493,,1.0,,1000.0,0,20.0,0.004359931219369173,0.03594338893890381,980.0,9261,817.082275390625,0.0,40.424800872802734
,,0.001,,0.01,,,,,,,9262,,,
1.0,0.552203357219696,,1.0,,1000.0,0,20.0,0.007177865132689476,0.07077087461948395,980.0,9262,1087.979736328125,0.0,46.64718246459961
,,0.001,,0.01,,,,,,,9263,,,
1.0,0.4043990671634674,,1.0,,1000.0,0,20.0,0.007787685841321945,0.0540216788649559,980.0,9263,1009.79345703125,0.0,44.939815521240234
,,0.001,,0.01,,,,,,,9264,,,
1.0,0.5469646453857422,,1.0,,1000.0,0,20.0,0.0038067095447331667,0.06228110194206238,980.0,9264,710.0421142578125,0.0,37.68400573730469
,,0.001,,0.01,,,,,,,9265,,,
1.0,0.3341214060783386,,1.0,,1000.0,0,20.0,0.009105829522013664,0.043747931718826294,980.0,9265,1150.423095703125,0.0,47.967132568359375
,,0.001,,0.01,,,,,,,9266,,,
1.0,0.296039342880249,,1.0,,1000.0,0,20.0,0.006006481591612101,0.03598613664507866,980.0,9266,1001.5523071289062,0.0,44.75605773925781
,,0.001,,0.01,,,,,,,9267,,,
1.0,0.2630874514579773,,1.0,,1000.0,0,20.0,0.009103127755224705,0.034440893679857254,980.0,9267,650.7138671875,0.0,36.0753059387207
,,0.001,,0.01,,,,,,,9268,,,
1.0,0.5813226699829102,,1.0,,1000.0,0,20.0,0.004640975501388311,0.06425989419221878,980.0,9268,948.9107666015625,0.0,43.563995361328125
,,0.001,,0.01,,,,,,,9269,,,
1.0,0.38337069749832153,,1.0,,1000.0,0,20.0,0.006087047979235649,0.046110209077596664,980.0,9269,620.063232421875,0.0,35.215431213378906
,,0.001,,0.01,,,,,,,9270,,,
1.0,0.32470202445983887,,1.0,,1000.0,0,20.0,0.009505276568233967,0.04333983361721039,980.0,9270,658.5448608398438,0.0,36.29172897338867
,,0.001,,0.01,,,,,,,9271,,,
1.0,0.4366999566555023,,1.0,,1000.0,0,20.0,0.004278793465346098,0.08992640674114227,980.0,9271,2224.468994140625,0.0,66.70036315917969
,,0.001,,0.01,,,,,,,9272,,,
1.0,0.3370565176010132,,1.0,,1000.0,0,20.0,0.004651893861591816,0.03497137129306793,980.0,9272,735.5178833007812,0.0,38.35408401489258
,,0.001,,0.01,,,,,,,9273,,,
1.0,0.2794857323169708,,1.0,,1000.0,0,20.0,0.005182623863220215,0.0311131589114666,980.0,9273,944.489990234375,0.0,43.462398529052734
,,0.001,,0.01,,,,,,,9274,,,
1.0,0.40662187337875366,,1.0,,1000.0,0,20.0,0.005116266198456287,0.04218822717666626,980.0,9274,543.3714599609375,0.0,32.96578598022461
,,0.001,,0.01,,,,,,,9275,,,
1.0,0.3598615825176239,,1.0,,1000.0,0,20.0,0.0031533553265035152,0.0445684939622879,980.0,9275,605.41259765625,0.0,34.796913146972656
,,0.001,,0.01,,,,,,,9276,,,
1.0,0.30836963653564453,,1.0,,1000.0,0,20.0,0.0059914495795965195,0.03699934482574463,980.0,9276,1158.12939453125,0.0,48.127525329589844
,,0.001,,0.01,,,,,,,9277,,,
1.0,0.29067766666412354,,1.0,,1000.0,0,20.0,0.005589806474745274,0.0338449701666832,980.0,9277,736.9871826171875,0.0,38.392372131347656
,,0.001,,0.01,,,,,,,9278,,,
1.0,0.36756253242492676,,1.0,,1000.0,0,20.0,0.00398250762373209,0.03889457881450653,980.0,9278,428.9591369628906,0.0,29.290241241455078
,,0.001,,0.01,,,,,,,9279,,,
1.0,0.2460186779499054,,1.0,,1000.0,0,20.0,0.0027745773550122976,0.021589796990156174,980.0,9279,1111.9892578125,0.0,47.15907669067383
,,0.001,,0.01,,,,,,,9280,,,
1.0,0.2995604872703552,,1.0,,1000.0,0,20.0,0.008523601107299328,0.03685011714696884,980.0,9280,628.7874755859375,0.0,35.462303161621094
,,0.001,,0.01,,,,,,,9281,,,
1.0,0.36713719367980957,,1.0,,1000.0,0,20.0,0.008241817355155945,0.05033692345023155,980.0,9281,1197.41455078125,0.0,48.93699264526367
,,0.001,,0.01,,,,,,,9282,,,
1.0,0.6213808059692383,,1.0,,1000.0,0,20.0,0.003017066977918148,0.056789055466651917,980.0,9282,1726.1397705078125,0.0,58.756103515625
,,0.001,,0.01,,,,,,,9283,,,
1.0,0.3908684551715851,,1.0,,1000.0,0,20.0,0.0065672872588038445,0.050114233046770096,980.0,9283,1295.5830078125,0.0,50.90349578857422
,,0.001,,0.01,,,,,,,9284,,,
1.0,0.5125405788421631,,1.0,,1000.0,0,20.0,0.0037883531767874956,0.053774166852235794,980.0,9284,695.7059326171875,0.0,37.301631927490234
,,0.001,,0.01,,,,,,,9285,,,
1.0,0.1949615478515625,,1.0,,1000.0,0,20.0,0.005168877076357603,0.025991931557655334,980.0,9285,2113.20751953125,0.0,65.0108871459961
,,0.001,,0.01,,,,,,,9286,,,
1.0,0.379944384098053,,1.0,,1000.0,0,20.0,0.00401662290096283,0.046261027455329895,980.0,9286,207.61141967773438,0.0,20.377017974853516
,,0.001,,0.01,,,,,,,9287,,,
1.0,0.3955944776535034,,1.0,,1000.0,0,20.0,0.005652204621583223,0.04455443099141121,980.0,9287,719.8004150390625,0.0,37.942073822021484
,,0.001,,0.01,,,,,,,9288,,,
1.0,0.41181012988090515,,1.0,,1000.0,0,20.0,0.004616054240614176,0.03806889057159424,980.0,9288,748.1742553710938,0.0,38.68266296386719
,,0.001,,0.01,,,,,,,9289,,,
1.0,0.4811398386955261,,1.0,,1000.0,0,20.0,0.0030144464690238237,0.04307786747813225,980.0,9289,832.998046875,0.0,40.81661605834961
,,0.001,,0.01,,,,,,,9290,,,
1.0,0.3557488024234772,,1.0,,1000.0,0,20.0,0.004147747531533241,0.05828162655234337,980.0,9290,174.6308135986328,0.0,18.68854331970215
,,0.001,,0.01,,,,,,,9291,,,
1.0,0.4280405044555664,,1.0,,1000.0,0,20.0,0.004771281033754349,0.09142893552780151,980.0,9291,627.59716796875,0.0,35.4287223815918
,,0.001,,0.01,,,,,,,9292,,,
1.0,0.5342376232147217,,1.0,,1000.0,0,20.0,0.0035840091295540333,0.04554679989814758,980.0,9292,4662.578125,0.0,96.56684875488281
,,0.001,,0.01,,,,,,,9293,,,
1.0,0.3872755765914917,,1.0,,1000.0,0,20.0,0.005908033810555935,0.046449996531009674,980.0,9293,971.9425048828125,0.0,44.08951187133789
,,0.001,,0.01,,,,,,,9294,,,
1.0,0.6158486604690552,,1.0,,1000.0,0,20.0,0.003874192014336586,0.058921292424201965,980.0,9294,932.6046142578125,0.0,43.18806838989258
,,0.001,,0.01,,,,,,,9295,,,
1.0,0.2590467929840088,,1.0,,1000.0,0,20.0,0.0036292443983256817,0.022116025909781456,980.0,9295,191.7978057861328,0.0,19.58559799194336
,,0.001,,0.01,,,,,,,9296,,,
1.0,0.3132389187812805,,1.0,,1000.0,0,20.0,0.005324310623109341,0.032800838351249695,980.0,9296,3572.96337890625,0.0,84.53357696533203
,,0.001,,0.01,,,,,,,9297,,,
1.0,0.2186719924211502,,1.0,,1000.0,0,20.0,0.0058583407662808895,0.03505042940378189,980.0,9297,542.3683471679688,0.0,32.935340881347656
,,0.001,,0.01,,,,,,,9298,,,
1.0,0.2747749090194702,,1.0,,1000.0,0,20.0,0.0032360961195081472,0.023088112473487854,980.0,9298,1719.9207763671875,0.0,58.65016174316406
,,0.001,,0.01,,,,,,,9299,,,
1.0,0.6057295799255371,,1.0,,1000.0,0,20.0,0.003675134154036641,0.061253588646650314,980.0,9299,829.5374755859375,0.0,40.73174285888672
,,0.001,,0.01,,,,,,,9300,,,
1.0,0.3434675931930542,,1.0,,1000.0,0,20.0,0.0037949364632368088,0.03308602049946785,980.0,9300,2168.78076171875,0.0,65.86016082763672
,,0.001,,0.01,,,,,,,9301,,,
1.0,0.32321029901504517,,1.0,,1000.0,0,20.0,0.005559517536312342,0.03759823739528656,980.0,9301,486.641845703125,0.0,31.197494506835938
,,0.001,,0.01,,,,,,,9302,,,
1.0,0.39978575706481934,,1.0,,1000.0,0,20.0,0.00523216649889946,0.04061909019947052,980.0,9302,2157.9443359375,0.0,65.69542694091797
,,0.001,,0.01,,,,,,,9303,,,
1.0,0.3170849084854126,,1.0,,1000.0,0,20.0,0.0046721454709768295,0.02697841078042984,980.0,9303,618.2265625,0.0,35.16323471069336
,,0.001,,0.01,,,,,,,9304,,,
1.0,0.5144456624984741,,1.0,,1000.0,0,20.0,0.00686211884021759,0.051156166940927505,980.0,9304,3599.67333984375,0.0,84.84896087646484
,,0.001,,0.01,,,,,,,9305,,,
1.0,0.5301008820533752,,1.0,,1000.0,0,20.0,0.005495085380971432,0.04427684471011162,980.0,9305,1590.29736328125,0.0,56.39676284790039
,,0.001,,0.01,,,,,,,9306,,,
1.0,0.2886119484901428,,1.0,,1000.0,0,20.0,0.008601770736277103,0.025536740198731422,980.0,9306,4031.2236328125,0.0,89.7911376953125
,,0.001,,0.01,,,,,,,9307,,,
1.0,0.48051440715789795,,1.0,,1000.0,0,20.0,0.011826098896563053,0.04273685812950134,980.0,9307,1704.946044921875,0.0,58.39427947998047
,,0.001,,0.01,,,,,,,9308,,,
1.0,0.2652541995048523,,1.0,,1000.0,0,20.0,0.012590534053742886,0.025310853496193886,980.0,9308,1098.680908203125,0.0,46.87602615356445
,,0.001,,0.01,,,,,,,9309,,,
1.0,0.6476660966873169,,1.0,,1000.0,0,20.0,0.01301557756960392,0.05787263810634613,980.0,9309,2019.854248046875,0.0,63.55870056152344
,,0.001,,0.01,,,,,,,9310,,,
1.0,0.7063306570053101,,1.0,,1000.0,0,20.0,0.019430283457040787,0.094496950507164,980.0,9310,215.9161376953125,0.0,20.78057289123535
,,0.001,,0.01,,,,,,,9311,,,
1.0,0.34790438413619995,,1.0,,1000.0,0,20.0,0.013547208160161972,0.032077595591545105,980.0,9311,603.8262939453125,0.0,34.75129699707031
,,0.001,,0.01,,,,,,,9312,,,
1.0,0.29026517271995544,,1.0,,1000.0,0,20.0,0.018766576424241066,0.05051485449075699,980.0,9312,1666.517578125,0.0,57.732444763183594
,,0.001,,0.01,,,,,,,9313,,,
1.0,0.32134974002838135,,1.0,,1000.0,0,20.0,0.0163838192820549,0.05683538317680359,980.0,9313,1417.24560546875,0.0,53.23994064331055
,,0.001,,0.01,,,,,,,9314,,,
1.0,0.3584044575691223,,1.0,,1000.0,0,20.0,0.009017318487167358,0.03563237935304642,980.0,9314,983.008544921875,0.0,44.33979415893555
,,0.001,,0.01,,,,,,,9315,,,
1.0,0.3615970015525818,,1.0,,1000.0,0,20.0,0.006034764926880598,0.03029233030974865,980.0,9315,517.3348388671875,0.0,32.166282653808594
,,0.001,,0.01,,,,,,,9316,,,
1.0,0.264875590801239,,1.0,,1000.0,0,20.0,0.006618889048695564,0.02248338796198368,980.0,9316,661.474365234375,0.0,36.37236404418945
,,0.001,,0.01,,,,,,,9317,,,
1.0,0.2589927315711975,,1.0,,1000.0,0,20.0,0.006500920746475458,0.03371299058198929,980.0,9317,648.8470458984375,0.0,36.023521423339844
,,0.001,,0.01,,,,,,,9318,,,
1.0,0.23183384537696838,,1.0,,1000.0,0,20.0,0.007007184438407421,0.041454896330833435,980.0,9318,734.840087890625,0.0,38.33640670776367
,,0.001,,0.01,,,,,,,9319,,,
1.0,0.32233864068984985,,1.0,,1000.0,0,20.0,0.004134936723858118,0.031006954610347748,980.0,9319,2254.912109375,0.0,67.15522766113281
,,0.001,,0.01,,,,,,,9320,,,
1.0,0.49698734283447266,,1.0,,1000.0,0,20.0,0.0037641727831214666,0.045120831578969955,980.0,9320,4533.6484375,0.0,95.22235870361328
,,0.001,,0.01,,,,,,,9321,,,
1.0,0.32287514209747314,,1.0,,1000.0,0,20.0,0.0035629563499242067,0.028013553470373154,980.0,9321,322.1587219238281,0.0,25.38340950012207
,,0.001,,0.01,,,,,,,9322,,,
1.0,0.24578025937080383,,1.0,,1000.0,0,20.0,0.006688351277261972,0.02551879733800888,980.0,9322,932.5556030273438,0.0,43.18693161010742
,,0.001,,0.01,,,,,,,9323,,,
1.0,0.3960074186325073,,1.0,,1000.0,0,20.0,0.005107332952320576,0.03741756081581116,980.0,9323,969.5634155273438,0.0,44.035518646240234
,,0.001,,0.01,,,,,,,9324,,,
1.0,0.3893052935600281,,1.0,,1000.0,0,20.0,0.0052120983600616455,0.03689562529325485,980.0,9324,1055.7320556640625,0.0,45.9506721496582
,,0.001,,0.01,,,,,,,9325,,,
1.0,0.23685187101364136,,1.0,,1000.0,0,20.0,0.009772002696990967,0.03125746548175812,980.0,9325,1548.169677734375,0.0,55.64476013183594
,,0.001,,0.01,,,,,,,9326,,,
1.0,0.5337689518928528,,1.0,,1000.0,0,20.0,0.006465098354965448,0.05578973516821861,980.0,9326,2618.294921875,0.0,72.36428833007812
,,0.001,,0.01,,,,,,,9327,,,
1.0,0.2909200191497803,,1.0,,1000.0,0,20.0,0.007589401211589575,0.04369992017745972,980.0,9327,982.5821533203125,0.0,44.33017349243164
,,0.001,,0.01,,,,,,,9328,,,
1.0,0.22626779973506927,,1.0,,1000.0,0,20.0,0.008897924795746803,0.030317790806293488,980.0,9328,674.7295532226562,0.0,36.7349853515625
,,0.001,,0.01,,,,,,,9329,,,
1.0,0.20913660526275635,,1.0,,1000.0,0,20.0,0.00729286577552557,0.023142298683524132,980.0,9329,1093.5703125,0.0,46.766876220703125
,,0.001,,0.01,,,,,,,9330,,,
1.0,0.38526076078414917,,1.0,,1000.0,0,20.0,0.0065200794488191605,0.04413434863090515,980.0,9330,1117.671875,0.0,47.2794189453125
,,0.001,,0.01,,,,,,,9331,,,
1.0,0.3071801960468292,,1.0,,1000.0,0,20.0,0.0046935854479670525,0.028276439756155014,980.0,9331,3064.45263671875,0.0,78.2873306274414
,,0.001,,0.01,,,,,,,9332,,,
1.0,0.4815102815628052,,1.0,,1000.0,0,20.0,0.004254532046616077,0.04728250205516815,980.0,9332,1199.8896484375,0.0,48.98754119873047
,,0.001,,0.01,,,,,,,9333,,,
1.0,0.24521289765834808,,1.0,,1000.0,0,20.0,0.00632336363196373,0.04432011768221855,980.0,9333,198.33599853515625,0.0,19.9166259765625
,,0.001,,0.01,,,,,,,9334,,,
1.0,0.29486581683158875,,1.0,,1000.0,0,20.0,0.0039392635226249695,0.02642463520169258,980.0,9334,129.28018188476562,0.0,16.07981300354004
,,0.001,,0.01,,,,,,,9335,,,
1.0,0.4356648921966553,,1.0,,1000.0,0,20.0,0.004438937176018953,0.045166514813899994,980.0,9335,1130.7125244140625,0.0,47.554443359375
,,0.001,,0.01,,,,,,,9336,,,
1.0,0.4693202078342438,,1.0,,1000.0,0,20.0,0.0035849481355398893,0.046577274799346924,980.0,9336,1277.3336181640625,0.0,50.54371643066406
,,0.001,,0.01,,,,,,,9337,,,
1.0,0.3624408543109894,,1.0,,1000.0,0,20.0,0.0056841131299734116,0.055277228355407715,980.0,9337,1828.692138671875,0.0,60.47631072998047
,,0.001,,0.01,,,,,,,9338,,,
1.0,0.4969285726547241,,1.0,,1000.0,0,20.0,0.0035836277529597282,0.04776066541671753,980.0,9338,1345.49609375,0.0,51.87477493286133
,,0.001,,0.01,,,,,,,9339,,,
1.0,0.29571038484573364,,1.0,,1000.0,0,20.0,0.0034072957932949066,0.02828085608780384,980.0,9339,1649.4111328125,0.0,57.43537521362305
,,0.001,,0.01,,,,,,,9340,,,
1.0,0.4606510400772095,,1.0,,1000.0,0,20.0,0.004297982435673475,0.05055489018559456,980.0,9340,468.307861328125,0.0,30.604177474975586
,,0.001,,0.01,,,,,,,9341,,,
1.0,0.3093484044075012,,1.0,,1000.0,0,20.0,0.0056347777135670185,0.037246063351631165,980.0,9341,1314.7791748046875,0.0,51.27922058105469
,,0.001,,0.01,,,,,,,9342,,,
1.0,0.2000362128019333,,1.0,,1000.0,0,20.0,0.005249138455837965,0.02991487644612789,980.0,9342,658.500244140625,0.0,36.29050064086914
,,0.001,,0.01,,,,,,,9343,,,
1.0,0.41309845447540283,,1.0,,1000.0,0,20.0,0.005028114188462496,0.03860800340771675,980.0,9343,604.118896484375,0.0,34.75971603393555
,,0.001,,0.01,,,,,,,9344,,,
1.0,0.3052031099796295,,1.0,,1000.0,0,20.0,0.004793209955096245,0.03378148376941681,980.0,9344,1820.641845703125,0.0,60.34305191040039
,,0.001,,0.01,,,,,,,9345,,,
1.0,0.3543229103088379,,1.0,,1000.0,0,20.0,0.008046289905905724,0.0639476627111435,980.0,9345,1162.440185546875,0.0,48.21701431274414
,,0.001,,0.01,,,,,,,9346,,,
1.0,0.2893560528755188,,1.0,,1000.0,0,20.0,0.006363473366945982,0.03855506703257561,980.0,9346,527.0458984375,0.0,32.46678161621094
,,0.001,,0.01,,,,,,,9347,,,
1.0,0.5961017608642578,,1.0,,1000.0,0,20.0,0.0031627772841602564,0.0526832714676857,980.0,9347,1712.9500732421875,0.0,58.53118896484375
,,0.001,,0.01,,,,,,,9348,,,
1.0,0.37573111057281494,,1.0,,1000.0,0,20.0,0.006123954430222511,0.04795442521572113,980.0,9348,860.4810180664062,0.0,41.48447799682617
,,0.001,,0.01,,,,,,,9349,,,
1.0,0.2673807144165039,,1.0,,1000.0,0,20.0,0.003558224067091942,0.02554604411125183,980.0,9349,1262.7445068359375,0.0,50.254241943359375
,,0.001,,0.01,,,,,,,9350,,,
1.0,0.5072895288467407,,1.0,,1000.0,0,20.0,0.005481543019413948,0.040855877101421356,980.0,9350,1638.4315185546875,0.0,57.243892669677734
,,0.001,,0.01,,,,,,,9351,,,
1.0,0.24142010509967804,,1.0,,1000.0,0,20.0,0.005932539235800505,0.027982551604509354,980.0,9351,2750.450439453125,0.0,74.16806030273438
,,0.001,,0.01,,,,,,,9352,,,
1.0,0.4816961884498596,,1.0,,1000.0,0,20.0,0.0020879535004496574,0.02829831652343273,980.0,9352,301.7631530761719,0.0,24.566770553588867
,,0.001,,0.01,,,,,,,9353,,,
1.0,0.3697701096534729,,1.0,,1000.0,0,20.0,0.0031754763331264257,0.031170539557933807,980.0,9353,3003.27099609375,0.0,77.50188446044922
,,0.001,,0.01,,,,,,,9354,,,
1.0,0.29705750942230225,,1.0,,1000.0,0,20.0,0.005172886420041323,0.032680436968803406,980.0,9354,1516.22265625,0.0,55.06764221191406
,,0.001,,0.01,,,,,,,9355,,,
1.0,0.5551388263702393,,1.0,,1000.0,0,20.0,0.00467334222048521,0.044373609125614166,980.0,9355,661.0147705078125,0.0,36.35972595214844
,,0.001,,0.01,,,,,,,9356,,,
1.0,0.5138795971870422,,1.0,,1000.0,0,20.0,0.007745266892015934,0.06579835712909698,980.0,9356,713.0272827148438,0.0,37.76313781738281
,,0.001,,0.01,,,,,,,9357,,,
1.0,0.3303888142108917,,1.0,,1000.0,0,20.0,0.005094257183372974,0.03128174692392349,980.0,9357,2068.77197265625,0.0,64.32374572753906
,,0.001,,0.01,,,,,,,9358,,,
1.0,0.3794710338115692,,1.0,,1000.0,0,20.0,0.008988812565803528,0.04698246717453003,980.0,9358,230.46188354492188,0.0,21.469135284423828
,,0.001,,0.01,,,,,,,9359,,,
1.0,0.25924110412597656,,1.0,,1000.0,0,20.0,0.005807064473628998,0.029563164338469505,980.0,9359,2482.5439453125,0.0,70.46337890625
,,0.001,,0.01,,,,,,,9360,,,
1.0,0.3043277859687805,,1.0,,1000.0,0,20.0,0.008276876993477345,0.04036740958690643,980.0,9360,878.3046875,0.0,41.91192626953125
,,0.001,,0.01,,,,,,,9361,,,
1.0,0.31400027871131897,,1.0,,1000.0,0,20.0,0.0046313186176121235,0.028848882764577866,980.0,9361,5060.0576171875,0.0,100.59878540039062
,,0.001,,0.01,,,,,,,9362,,,
