step,train/grad_norm,train/max_step,lr-Adam,train_params/lambda_sds,train_params/lambda_normal_consistency,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
226,127.71880340576172,500.0,,1.0,10000.0,8156.0458984375,0.028178073465824127,20.0,0
227,,,0.01,,,,,,
227,5.104648590087891,500.0,,1.0,10000.0,13.028718948364258,0.02816106751561165,20.0,0
228,,,0.01,,,,,,
228,26.77022933959961,500.0,,1.0,10000.0,358.32257080078125,0.028133392333984375,20.0,0
229,,,0.01,,,,,,
229,97.66217041015625,500.0,,1.0,10000.0,4768.94970703125,0.028104228898882866,20.0,0
230,,,0.01,,,,,,
230,52.92470169067383,500.0,,1.0,10000.0,1400.5120849609375,0.0280762929469347,20.0,0
231,,,0.01,,,,,,
231,167.7035675048828,500.0,,1.0,10000.0,14062.2421875,0.028048040345311165,20.0,0
232,,,0.01,,,,,,
232,134.60891723632812,500.0,,1.0,10000.0,9059.779296875,0.028012709692120552,20.0,0
233,,,0.01,,,,,,
233,30.121755599975586,500.0,,1.0,10000.0,453.66009521484375,0.027978958562016487,20.0,0
234,,,0.01,,,,,,
234,85.95122528076172,500.0,,1.0,10000.0,3693.806884765625,0.027943525463342667,20.0,0
235,,,0.01,,,,,,
235,24.708023071289062,500.0,,1.0,10000.0,305.24322509765625,0.02790171094238758,20.0,0
236,,,0.01,,,,,,
236,108.38926696777344,500.0,,1.0,10000.0,5874.1162109375,0.02786160260438919,20.0,0
237,,,0.01,,,,,,
237,27.012540817260742,500.0,,1.0,10000.0,364.83868408203125,0.027860673144459724,20.0,0
238,,,0.01,,,,,,
238,168.34677124023438,500.0,,1.0,10000.0,14170.318359375,0.02778390422463417,20.0,0
239,,,0.01,,,,,,
239,210.96153259277344,500.0,,1.0,10000.0,22252.384765625,0.02774336002767086,20.0,0
240,,,0.01,,,,,,
240,8.296380043029785,500.0,,1.0,10000.0,34.414955139160156,0.027706196531653404,20.0,0
241,,,0.01,,,,,,
241,42.46930694580078,500.0,,1.0,10000.0,901.821044921875,0.027668975293636322,20.0,0
242,,,0.01,,,,,,
242,29.280927658081055,500.0,,1.0,10000.0,428.68634033203125,0.027629606425762177,20.0,0
243,,,0.01,,,,,,
243,90.98617553710938,500.0,,1.0,10000.0,4139.2421875,0.027588894590735435,20.0,0
244,,,0.01,,,,,,
244,97.48480224609375,500.0,,1.0,10000.0,4751.6435546875,0.027543025091290474,20.0,0
245,,,0.01,,,,,,
245,77.7722396850586,500.0,,1.0,10000.0,3024.2607421875,0.02749881148338318,20.0,0
246,,,0.01,,,,,,
246,14.975744247436523,500.0,,1.0,10000.0,112.13645935058594,0.027453020215034485,20.0,0
247,,,0.01,,,,,,
247,43.222110748291016,500.0,,1.0,10000.0,934.075439453125,0.027405697852373123,20.0,0
248,,,0.01,,,,,,
248,161.08541870117188,500.0,,1.0,10000.0,12974.255859375,0.02735469862818718,20.0,0
249,,,0.01,,,,,,
249,158.37271118164062,500.0,,1.0,10000.0,12540.958984375,0.027304088696837425,20.0,0
250,,,0.01,,,,,,
250,119.43557739257812,500.0,,1.0,10000.0,7132.4287109375,0.027250226587057114,20.0,0
251,,,0.01,,,,,,
251,300.6908264160156,500.0,,1.0,10000.0,45207.484375,0.027196839451789856,20.0,0
252,,,0.01,,,,,,
252,56.68470001220703,500.0,,1.0,10000.0,1606.57763671875,0.027132311835885048,20.0,0
253,,,0.01,,,,,,
253,19.253042221069336,500.0,,1.0,10000.0,185.33981323242188,0.027071792632341385,20.0,0
254,,,0.01,,,,,,
254,54.482601165771484,500.0,,1.0,10000.0,1484.1768798828125,0.02701425552368164,20.0,0
255,,,0.01,,,,,,
255,279.3548583984375,500.0,,1.0,10000.0,39019.56640625,0.026996098458766937,20.0,0
256,,,0.01,,,,,,
256,224.19932556152344,500.0,,1.0,10000.0,25132.66796875,0.026899781078100204,20.0,0
257,,,0.01,,,,,,
257,75.94981384277344,500.0,,1.0,10000.0,2884.187255859375,0.026845406740903854,20.0,0
258,,,0.01,,,,,,
258,142.87921142578125,500.0,,1.0,10000.0,10207.2353515625,0.02679700031876564,20.0,0
259,,,0.01,,,,,,
259,271.6113586425781,500.0,,1.0,10000.0,36886.36328125,0.026751156896352768,20.0,0
260,,,0.01,,,,,,
260,240.9112091064453,500.0,,1.0,10000.0,29019.10546875,0.026700349524617195,20.0,0
261,,,0.01,,,,,,
261,134.2503662109375,500.0,,1.0,10000.0,9011.580078125,0.02666505053639412,20.0,0
262,,,0.01,,,,,,
262,14.429421424865723,500.0,,1.0,10000.0,104.10411071777344,0.026634857058525085,20.0,0
263,,,0.01,,,,,,
263,188.49583435058594,500.0,,1.0,10000.0,17765.33984375,0.02664870396256447,20.0,0
264,,,0.01,,,,,,
264,170.7050018310547,500.0,,1.0,10000.0,14570.09765625,0.026584092527627945,20.0,0
265,,,0.01,,,,,,
265,41.13857650756836,500.0,,1.0,10000.0,846.1912841796875,0.026562895625829697,20.0,0
266,,,0.01,,,,,,
266,235.318603515625,500.0,,1.0,10000.0,27687.421875,0.02654312551021576,20.0,0
267,,,0.01,,,,,,
267,31.948759078979492,500.0,,1.0,10000.0,510.36163330078125,0.026523487642407417,20.0,0
268,,,0.01,,,,,,
268,32.208221435546875,500.0,,1.0,10000.0,518.6847534179688,0.026504524052143097,20.0,0
269,,,0.01,,,,,,
269,162.9959259033203,500.0,,1.0,10000.0,13283.8349609375,0.026485625654459,20.0,0
270,,,0.01,,,,,,
270,315.0559997558594,500.0,,1.0,10000.0,49630.140625,0.026463450863957405,20.0,0
271,,,0.01,,,,,,
271,218.1988525390625,500.0,,1.0,10000.0,23805.37109375,0.026440193876624107,20.0,0
272,,,0.01,,,,,,
272,353.0146179199219,500.0,,1.0,10000.0,62309.65625,0.026420259848237038,20.0,0
273,,,0.01,,,,,,
273,418.6882019042969,500.0,,1.0,10000.0,87649.90625,0.026392564177513123,20.0,0
274,,,0.01,,,,,,
274,156.82286071777344,500.0,,1.0,10000.0,12296.705078125,0.026392564177513123,20.0,0
275,,,0.01,,,,,,
275,80.4700698852539,500.0,,1.0,10000.0,3237.7158203125,0.026371371001005173,20.0,0
276,,,0.01,,,,,,
276,129.3750457763672,500.0,,1.0,10000.0,8368.9521484375,0.02635205164551735,20.0,0
277,,,0.01,,,,,,
277,159.10670471191406,500.0,,1.0,10000.0,12657.47265625,0.026338497176766396,20.0,0
278,,,0.01,,,,,,
278,117.55931091308594,500.0,,1.0,10000.0,6910.095703125,0.026324855163693428,20.0,0
279,,,0.01,,,,,,
279,28.961421966552734,500.0,,1.0,10000.0,419.3819580078125,0.02630985528230667,20.0,0
280,,,0.01,,,,,,
280,333.8293762207031,500.0,,1.0,10000.0,55721.0234375,0.026293279603123665,20.0,0
281,,,0.01,,,,,,
281,302.2187805175781,500.0,,1.0,10000.0,45668.09375,0.026276158168911934,20.0,0
282,,,0.01,,,,,,
282,16.23505210876465,500.0,,1.0,10000.0,131.78843688964844,0.026256080716848373,20.0,0
283,,,0.01,,,,,,
283,168.900390625,500.0,,1.0,10000.0,14263.669921875,0.02623707614839077,20.0,0
284,,,0.01,,,,,,
284,81.16989135742188,500.0,,1.0,10000.0,3294.27587890625,0.026220710948109627,20.0,0
285,,,0.01,,,,,,
285,26.407133102416992,500.0,,1.0,10000.0,348.6683349609375,0.02620364911854267,20.0,0
286,,,0.01,,,,,,
286,170.89511108398438,500.0,,1.0,10000.0,14602.5693359375,0.026187315583229065,20.0,0
287,,,0.01,,,,,,
287,296.3161315917969,500.0,,1.0,10000.0,43901.625,0.026170697063207626,20.0,0
288,,,0.01,,,,,,
288,60.658267974853516,500.0,,1.0,10000.0,1839.7127685546875,0.026183217763900757,20.0,0
289,,,0.01,,,,,,
289,228.57069396972656,500.0,,1.0,10000.0,26122.28125,0.026137614622712135,20.0,0
290,,,0.01,,,,,,
290,297.5625915527344,500.0,,1.0,10000.0,44271.75,0.026130247861146927,20.0,0
291,,,0.01,,,,,,
291,333.618896484375,500.0,,1.0,10000.0,55650.78125,0.026185953989624977,20.0,0
292,,,0.01,,,,,,
292,176.3829345703125,500.0,,1.0,10000.0,15555.470703125,0.026127682998776436,20.0,0
293,,,0.01,,,,,,
293,45.13063430786133,500.0,,1.0,10000.0,1018.3870849609375,0.026130853220820427,20.0,0
294,,,0.01,,,,,,
294,163.26361083984375,500.0,,1.0,10000.0,13327.5029296875,0.026137035340070724,20.0,0
295,,,0.01,,,,,,
295,14.305917739868164,500.0,,1.0,10000.0,102.32964324951172,0.02614504098892212,20.0,0
296,,,0.01,,,,,,
296,28.931636810302734,500.0,,1.0,10000.0,418.5198059082031,0.026152698323130608,20.0,0
297,,,0.01,,,,,,
297,91.00086212158203,500.0,,1.0,10000.0,4140.578125,0.02615804225206375,20.0,0
298,,,0.01,,,,,,
298,233.6255645751953,500.0,,1.0,10000.0,27290.453125,0.026157492771744728,20.0,0
299,,,0.01,,,,,,
299,39.94343566894531,500.0,,1.0,10000.0,797.739013671875,0.026156574487686157,20.0,0
300,,,0.01,,,,,,
300,232.63169860839844,500.0,,1.0,10000.0,27058.751953125,0.02615547738969326,20.0,0
301,,,0.01,,,,,,
301,78.43527221679688,500.0,,1.0,10000.0,3076.0458984375,0.026156283915042877,20.0,0
302,,,0.01,,,,,,
302,81.64473724365234,500.0,,1.0,10000.0,3332.931640625,0.026157503947615623,20.0,0
303,,,0.01,,,,,,
303,299.3287658691406,500.0,,1.0,10000.0,44798.859375,0.026155445724725723,20.0,0
304,,,0.01,,,,,,
304,335.3731994628906,500.0,,1.0,10000.0,56237.5859375,0.02615031599998474,20.0,0
305,,,0.01,,,,,,
305,6.269081115722656,500.0,,1.0,10000.0,19.65069007873535,0.026141123846173286,20.0,0
306,,,0.01,,,,,,
306,379.97161865234375,500.0,,1.0,10000.0,72189.21875,0.02613365650177002,20.0,0
307,,,0.01,,,,,,
307,7.470667362213135,500.0,,1.0,10000.0,27.905433654785156,0.026129264384508133,20.0,0
308,,,0.01,,,,,,
308,40.430301666259766,500.0,,1.0,10000.0,817.3046875,0.026127226650714874,20.0,0
309,,,0.01,,,,,,
309,161.7515869140625,500.0,,1.0,10000.0,13081.7880859375,0.026124833151698112,20.0,0
310,,,0.01,,,,,,
310,43.85275650024414,500.0,,1.0,10000.0,961.5321044921875,0.0261134821921587,20.0,0
311,,,0.01,,,,,,
311,255.67201232910156,500.0,,1.0,10000.0,32684.08984375,0.02610204555094242,20.0,0
312,,,0.01,,,,,,
312,31.112449645996094,500.0,,1.0,10000.0,483.99224853515625,0.02608942985534668,20.0,0
313,,,0.01,,,,,,
313,157.15394592285156,500.0,,1.0,10000.0,12348.681640625,0.026077333837747574,20.0,0
314,,,0.01,,,,,,
314,12.506168365478516,500.0,,1.0,10000.0,78.20211791992188,0.02606579288840294,20.0,0
315,,,0.01,,,,,,
315,97.0062026977539,500.0,,1.0,10000.0,4705.1015625,0.026052704080939293,20.0,0
316,,,0.01,,,,,,
316,366.7763366699219,500.0,,1.0,10000.0,67262.4375,0.02603556402027607,20.0,0
317,,,0.01,,,,,,
317,279.6761779785156,500.0,,1.0,10000.0,39109.3828125,0.02601635456085205,20.0,0
318,,,0.01,,,,,,
318,69.26288604736328,500.0,,1.0,10000.0,2398.673583984375,0.025997858494520187,20.0,0
319,,,0.01,,,,,,
319,312.9537353515625,500.0,,1.0,10000.0,48970.02734375,0.025979861617088318,20.0,0
320,,,0.01,,,,,,
320,248.10409545898438,500.0,,1.0,10000.0,30777.822265625,0.02596145123243332,20.0,0
321,,,0.01,,,,,,
321,63.893245697021484,500.0,,1.0,10000.0,2041.1734619140625,0.025942886248230934,20.0,0
322,,,0.01,,,,,,
322,107.43110656738281,500.0,,1.0,10000.0,5770.7216796875,0.025931110605597496,20.0,0
323,,,0.01,,,,,,
323,15.903358459472656,500.0,,1.0,10000.0,126.45841217041016,0.02592332288622856,20.0,0
324,,,0.01,,,,,,
324,207.9090576171875,500.0,,1.0,10000.0,21613.087890625,0.025919774547219276,20.0,0
325,,,0.01,,,,,,
325,11.98724365234375,500.0,,1.0,10000.0,71.84699249267578,0.025910411030054092,20.0,0
326,,,0.01,,,,,,
326,46.139801025390625,500.0,,1.0,10000.0,1064.440673828125,0.025903083384037018,20.0,0
327,,,0.01,,,,,,
327,29.218246459960938,500.0,,1.0,10000.0,426.8529357910156,0.025895308703184128,20.0,0
328,,,0.01,,,,,,
328,54.38094711303711,500.0,,1.0,10000.0,1478.643798828125,0.025885820388793945,20.0,0
329,,,0.01,,,,,,
329,200.91424560546875,500.0,,1.0,10000.0,20183.265625,0.025874773040413857,20.0,0
330,,,0.01,,,,,,
330,22.260007858276367,500.0,,1.0,10000.0,247.75396728515625,0.02585560642182827,20.0,0
331,,,0.01,,,,,,
331,263.36480712890625,500.0,,1.0,10000.0,34680.51171875,0.025836534798145294,20.0,0
332,,,0.01,,,,,,
332,54.192047119140625,500.0,,1.0,10000.0,1468.38916015625,0.02581491693854332,20.0,0
333,,,0.01,,,,,,
333,112.4587173461914,500.0,,1.0,10000.0,6323.4814453125,0.02579304203391075,20.0,0
334,,,0.01,,,,,,
334,77.0735092163086,500.0,,1.0,10000.0,2970.162841796875,0.025769418105483055,20.0,0
335,,,0.01,,,,,,
335,319.62225341796875,500.0,,1.0,10000.0,51079.1953125,0.025744780898094177,20.0,0
336,,,0.01,,,,,,
336,84.77033233642578,500.0,,1.0,10000.0,3593.00439453125,0.025714710354804993,20.0,0
337,,,0.01,,,,,,
337,438.71954345703125,500.0,,1.0,10000.0,96237.421875,0.02568916231393814,20.0,0
338,,,0.01,,,,,,
338,136.7066650390625,500.0,,1.0,10000.0,9344.3564453125,0.02566642127931118,20.0,0
339,,,0.01,,,,,,
339,7.018112659454346,500.0,,1.0,10000.0,24.626953125,0.025647664442658424,20.0,0
340,,,0.01,,,,,,
340,26.80757713317871,500.0,,1.0,10000.0,359.3231201171875,0.02563662827014923,20.0,0
341,,,0.01,,,,,,
341,75.1264419555664,500.0,,1.0,10000.0,2821.9912109375,0.025657232850790024,20.0,0
342,,,0.01,,,,,,
342,175.65896606445312,500.0,,1.0,10000.0,15428.037109375,0.025598322972655296,20.0,0
343,,,0.01,,,,,,
343,10.651204109191895,500.0,,1.0,10000.0,56.724082946777344,0.025572698563337326,20.0,0
344,,,0.01,,,,,,
344,59.856361389160156,500.0,,1.0,10000.0,1791.391845703125,0.025554047897458076,20.0,0
345,,,0.01,,,,,,
345,37.62194061279297,500.0,,1.0,10000.0,707.7051391601562,0.02558058314025402,20.0,0
346,,,0.01,,,,,,
346,50.005165100097656,500.0,,1.0,10000.0,1250.25830078125,0.025512296706438065,20.0,0
347,,,0.01,,,,,,
347,12.644611358642578,500.0,,1.0,10000.0,79.94309997558594,0.025490811094641685,20.0,0
348,,,0.01,,,,,,
348,194.57310485839844,500.0,,1.0,10000.0,18929.345703125,0.025468112900853157,20.0,0
349,,,0.01,,,,,,
349,7.386631488800049,500.0,,1.0,10000.0,27.28116226196289,0.025441115722060204,20.0,0
350,,,0.01,,,,,,
350,86.18639373779297,500.0,,1.0,10000.0,3714.046875,0.025413190945982933,20.0,0
351,,,0.01,,,,,,
351,146.91912841796875,500.0,,1.0,10000.0,10792.615234375,0.025381917133927345,20.0,0
352,,,0.01,,,,,,
352,276.9681701660156,500.0,,1.0,10000.0,38355.6796875,0.0253484807908535,20.0,0
353,,,0.01,,,,,,
353,9.431714057922363,500.0,,1.0,10000.0,44.47861099243164,0.025306496769189835,20.0,0
354,,,0.01,,,,,,
354,69.59843444824219,500.0,,1.0,10000.0,2421.97119140625,0.025269294157624245,20.0,0
355,,,0.01,,,,,,
355,296.6046447753906,500.0,,1.0,10000.0,43987.15234375,0.02523086592555046,20.0,0
356,,,0.01,,,,,,
356,37.559967041015625,500.0,,1.0,10000.0,705.3756103515625,0.025191737338900566,20.0,0
357,,,0.01,,,,,,
357,12.035834312438965,500.0,,1.0,10000.0,72.43064880371094,0.025154270231723785,20.0,0
358,,,0.01,,,,,,
358,225.81332397460938,500.0,,1.0,10000.0,25495.828125,0.02511838637292385,20.0,0
359,,,0.01,,,,,,
359,58.392948150634766,500.0,,1.0,10000.0,1704.8682861328125,0.025080932304263115,20.0,0
360,,,0.01,,,,,,
360,202.33132934570312,500.0,,1.0,10000.0,20468.984375,0.025044364854693413,20.0,0
361,,,0.01,,,,,,
361,10.072465896606445,500.0,,1.0,10000.0,50.72728729248047,0.025056548416614532,20.0,0
362,,,0.01,,,,,,
362,39.8415641784668,500.0,,1.0,10000.0,793.6751098632812,0.02497992105782032,20.0,0
363,,,0.01,,,,,,
363,223.90203857421875,500.0,,1.0,10000.0,25066.0625,0.024948790669441223,20.0,0
364,,,0.01,,,,,,
364,54.350013732910156,500.0,,1.0,10000.0,1476.9619140625,0.0249131191521883,20.0,0
365,,,0.01,,,,,,
365,72.2499771118164,500.0,,1.0,10000.0,2610.02978515625,0.02488008886575699,20.0,0
366,,,0.01,,,,,,
366,66.54304504394531,500.0,,1.0,10000.0,2213.98828125,0.024848192930221558,20.0,0
367,,,0.01,,,,,,
367,28.68305015563965,500.0,,1.0,10000.0,411.358642578125,0.02481573447585106,20.0,0
368,,,0.01,,,,,,
368,6.465903282165527,500.0,,1.0,10000.0,20.903953552246094,0.02478211745619774,20.0,0
369,,,0.01,,,,,,
369,115.1019058227539,500.0,,1.0,10000.0,6624.224609375,0.024748342111706734,20.0,0
370,,,0.01,,,,,,
370,8.588798522949219,500.0,,1.0,10000.0,36.88372802734375,0.02471989020705223,20.0,0
371,,,0.01,,,,,,
371,5.435486316680908,500.0,,1.0,10000.0,14.772254943847656,0.024686705321073532,20.0,0
372,,,0.01,,,,,,
372,67.35379028320312,500.0,,1.0,10000.0,2268.2666015625,0.0246521458029747,20.0,0
373,,,0.01,,,,,,
373,37.587059020996094,500.0,,1.0,10000.0,706.3934936523438,0.024615444242954254,20.0,0
374,,,0.01,,,,,,
374,11.857658386230469,500.0,,1.0,10000.0,70.30203247070312,0.02457732893526554,20.0,0
375,,,0.01,,,,,,
375,123.45339965820312,500.0,,1.0,10000.0,7620.37109375,0.02453749068081379,20.0,0
376,,,0.01,,,,,,
376,30.300212860107422,500.0,,1.0,10000.0,459.05145263671875,0.024493999779224396,20.0,0
377,,,0.01,,,,,,
377,281.3919372558594,500.0,,1.0,10000.0,39590.71484375,0.024446537718176842,20.0,0
378,,,0.01,,,,,,
378,166.0594482421875,500.0,,1.0,10000.0,13787.869140625,0.024392351508140564,20.0,0
379,,,0.01,,,,,,
379,6.12013578414917,500.0,,1.0,10000.0,18.728031158447266,0.02433834783732891,20.0,0
380,,,0.01,,,,,,
380,104.33887481689453,500.0,,1.0,10000.0,5443.30078125,0.024287782609462738,20.0,0
381,,,0.01,,,,,,
381,23.21278190612793,500.0,,1.0,10000.0,269.4166259765625,0.02423752471804619,20.0,0
382,,,0.01,,,,,,
382,65.79183197021484,500.0,,1.0,10000.0,2164.28271484375,0.024189379066228867,20.0,0
383,,,0.01,,,,,,
383,193.462646484375,500.0,,1.0,10000.0,18713.896484375,0.024143368005752563,20.0,0
384,,,0.01,,,,,,
384,88.75542449951172,500.0,,1.0,10000.0,3938.76220703125,0.024098267778754234,20.0,0
385,,,0.01,,,,,,
385,174.90570068359375,500.0,,1.0,10000.0,15296.0029296875,0.024058198556303978,20.0,0
386,,,0.01,,,,,,
386,93.69860076904297,500.0,,1.0,10000.0,4389.71435546875,0.024019941687583923,20.0,0
387,,,0.01,,,,,,
387,195.2307891845703,500.0,,1.0,10000.0,19057.53125,0.023989133536815643,20.0,0
388,,,0.01,,,,,,
388,217.189697265625,500.0,,1.0,10000.0,23585.68359375,0.02400960959494114,20.0,0
389,,,0.01,,,,,,
389,146.66189575195312,500.0,,1.0,10000.0,10754.85546875,0.02392527274787426,20.0,0
390,,,0.01,,,,,,
390,161.88165283203125,500.0,,1.0,10000.0,13102.833984375,0.023898113518953323,20.0,0
391,,,0.01,,,,,,
391,90.73236083984375,500.0,,1.0,10000.0,4116.1806640625,0.023872079327702522,20.0,0
392,,,0.01,,,,,,
392,70.21282196044922,500.0,,1.0,10000.0,2464.920166015625,0.023845456540584564,20.0,0
393,,,0.01,,,,,,
393,38.07401657104492,500.0,,1.0,10000.0,724.8153076171875,0.02381945215165615,20.0,0
394,,,0.01,,,,,,
394,249.1634521484375,500.0,,1.0,10000.0,31041.212890625,0.023793445900082588,20.0,0
395,,,0.01,,,,,,
395,191.22860717773438,500.0,,1.0,10000.0,18284.189453125,0.023769160732626915,20.0,0
396,,,0.01,,,,,,
396,312.16790771484375,500.0,,1.0,10000.0,48724.3984375,0.023792723193764687,20.0,0
397,,,0.01,,,,,,
397,145.78811645507812,500.0,,1.0,10000.0,10627.087890625,0.02372588962316513,20.0,0
398,,,0.01,,,,,,
398,40.07948303222656,500.0,,1.0,10000.0,803.1824951171875,0.02370479702949524,20.0,0
399,,,0.01,,,,,,
399,171.33226013183594,500.0,,1.0,10000.0,14677.37109375,0.0236872099339962,20.0,0
400,,,0.01,,,,,,
400,275.2318420410156,500.0,,1.0,10000.0,37876.28125,0.02379283867776394,20.0,0
401,,,0.01,,,,,,
401,16.917470932006836,500.0,,1.0,10000.0,143.10040283203125,0.02366635762155056,20.0,0
402,,,0.01,,,,,,
402,236.63021850585938,500.0,,1.0,10000.0,27996.9296875,0.023657454177737236,20.0,0
403,,,0.01,,,,,,
403,81.9755859375,500.0,,1.0,10000.0,3359.99853515625,0.02365083247423172,20.0,0
404,,,0.01,,,,,,
404,25.07673454284668,500.0,,1.0,10000.0,314.42132568359375,0.023649929091334343,20.0,0
405,,,0.01,,,,,,
405,393.47662353515625,500.0,,1.0,10000.0,77411.921875,0.023648688569664955,20.0,0
406,,,0.01,,,,,,
406,32.689247131347656,500.0,,1.0,10000.0,534.29345703125,0.023641174659132957,20.0,0
407,,,0.01,,,,,,
407,198.44134521484375,500.0,,1.0,10000.0,19689.484375,0.02363305352628231,20.0,0
408,,,0.01,,,,,,
408,78.29364776611328,500.0,,1.0,10000.0,3064.94775390625,0.02362590841948986,20.0,0
409,,,0.01,,,,,,
409,351.1166076660156,500.0,,1.0,10000.0,61641.4375,0.023619849234819412,20.0,0
410,,,0.01,,,,,,
410,42.191097259521484,500.0,,1.0,10000.0,890.0443115234375,0.0236115213483572,20.0,0
411,,,0.01,,,,,,
411,215.599365234375,500.0,,1.0,10000.0,23241.54296875,0.023603735491633415,20.0,0
412,,,0.01,,,,,,
412,248.251220703125,500.0,,1.0,10000.0,30814.3359375,0.0235927551984787,20.0,0
413,,,0.01,,,,,,
413,96.86283111572266,500.0,,1.0,10000.0,4691.2041015625,0.023580016568303108,20.0,0
414,,,0.01,,,,,,
414,358.8348693847656,500.0,,1.0,10000.0,64381.2265625,0.023569412529468536,20.0,0
415,,,0.01,,,,,,
415,291.4734802246094,500.0,,1.0,10000.0,42478.390625,0.023554101586341858,20.0,0
416,,,0.01,,,,,,
416,160.19615173339844,500.0,,1.0,10000.0,12831.40234375,0.02353697270154953,20.0,0
417,,,0.01,,,,,,
417,149.67425537109375,500.0,,1.0,10000.0,11201.1923828125,0.023519767448306084,20.0,0
418,,,0.01,,,,,,
418,54.42006301879883,500.0,,1.0,10000.0,1480.7716064453125,0.023506738245487213,20.0,0
419,,,0.01,,,,,,
419,26.278297424316406,500.0,,1.0,10000.0,345.27447509765625,0.02349737659096718,20.0,0
420,,,0.01,,,,,,
420,25.437314987182617,500.0,,1.0,10000.0,323.52850341796875,0.02348983660340309,20.0,0
421,,,0.01,,,,,,
421,39.004459381103516,500.0,,1.0,10000.0,760.6739501953125,0.02348218485713005,20.0,0
422,,,0.01,,,,,,
422,3.3376619815826416,500.0,,1.0,10000.0,5.56999397277832,0.023510191589593887,20.0,0
423,,,0.01,,,,,,
423,163.0258026123047,500.0,,1.0,10000.0,13288.7060546875,0.023463504388928413,20.0,0
424,,,0.01,,,,,,
424,117.86920166015625,500.0,,1.0,10000.0,6946.57421875,0.023449957370758057,20.0,0
425,,,0.01,,,,,,
425,7.350588798522949,500.0,,1.0,10000.0,27.015579223632812,0.023436227813363075,20.0,0
426,,,0.01,,,,,,
426,180.75344848632812,500.0,,1.0,10000.0,16335.904296875,0.02342158369719982,20.0,0
427,,,0.01,,,,,,
427,56.438961029052734,500.0,,1.0,10000.0,1592.67822265625,0.023406103253364563,20.0,0
428,,,0.01,,,,,,
428,91.39520263671875,500.0,,1.0,10000.0,4176.54150390625,0.023388156667351723,20.0,0
429,,,0.01,,,,,,
429,244.42022705078125,500.0,,1.0,10000.0,29870.623046875,0.023371173068881035,20.0,0
430,,,0.01,,,,,,
430,168.0052947998047,500.0,,1.0,10000.0,14112.888671875,0.023353414610028267,20.0,0
431,,,0.01,,,,,,
431,28.824617385864258,500.0,,1.0,10000.0,415.4292907714844,0.023335101082921028,20.0,0
432,,,0.01,,,,,,
432,51.34696960449219,500.0,,1.0,10000.0,1318.255615234375,0.023317795246839523,20.0,0
433,,,0.01,,,,,,
433,129.486328125,500.0,,1.0,10000.0,8383.35546875,0.023299187421798706,20.0,0
434,,,0.01,,,,,,
434,213.0719757080078,500.0,,1.0,10000.0,22699.833984375,0.023357706144452095,20.0,0
435,,,0.01,,,,,,
435,22.31260871887207,500.0,,1.0,10000.0,248.92620849609375,0.02333414927124977,20.0,0
436,,,0.01,,,,,,
436,30.786283493041992,500.0,,1.0,10000.0,473.89764404296875,0.0232355035841465,20.0,0
437,,,0.01,,,,,,
437,97.75874328613281,500.0,,1.0,10000.0,4778.38671875,0.02321370504796505,20.0,0
438,,,0.01,,,,,,
438,292.8158874511719,500.0,,1.0,10000.0,42870.5703125,0.023194225504994392,20.0,0
439,,,0.01,,,,,,
439,91.0699234008789,500.0,,1.0,10000.0,4146.865234375,0.02317122556269169,20.0,0
440,,,0.01,,,,,,
440,34.99537658691406,500.0,,1.0,10000.0,612.3381958007812,0.023151565343141556,20.0,0
441,,,0.01,,,,,,
441,104.0489501953125,500.0,,1.0,10000.0,5413.0927734375,0.023133868351578712,20.0,0
442,,,0.01,,,,,,
442,36.63481903076172,500.0,,1.0,10000.0,671.054931640625,0.023118285462260246,20.0,0
