train_params/lambda_mask,train/loss_normal_consistency,train/loss_rgb,step,train_params/lambda_normal_consistency,epoch,train/loss_sd_3d,train/grad_norm,train_params/lambda_laplacian_smoothness,lr-Adam,train/max_step,train_params/lambda_rgb,train/grad_norm_3d,train/min_step,train/min_step_3d,train/max_step_3d,train/loss_sd,train_params/lambda_3d_sd,train/loss_mask,train_params/lambda_sd
,,,8154,,,,,,0.001,,,,,,,,,,
100.0,0.007194290403276682,0.0052519324235618114,8154,1000.0,0,26.822162628173828,302.4712829589844,0.0,,600.0,1000.0,7.324228763580322,200.0,200.0,600.0,45744.4375,1.0,0.18616673350334167,0.02500000037252903
,,,8155,,,,,,0.001,,,,,,,,,,
100.0,0.007194069679826498,0.005268204025924206,8155,1000.0,0,113.59502410888672,164.97938537597656,0.0,,600.0,1000.0,15.072824478149414,200.0,200.0,600.0,13609.099609375,1.0,0.18608103692531586,0.02500000037252903
,,,8156,,,,,,0.001,,,,,,,,,,
100.0,0.0071940431371331215,0.00528686260804534,8156,1000.0,0,24.55729866027832,175.68902587890625,0.0,,600.0,1000.0,7.008180618286133,200.0,200.0,600.0,15433.31640625,1.0,0.18604016304016113,0.02500000037252903
,,,8157,,,,,,0.001,,,,,,,,,,
100.0,0.007193996571004391,0.005304554011672735,8157,1000.0,0,80.76404571533203,292.28204345703125,0.0,,600.0,1000.0,12.709370613098145,200.0,200.0,600.0,42714.3984375,1.0,0.18603649735450745,0.02500000037252903
,,,8158,,,,,,0.001,,,,,,,,,,
100.0,0.007193824276328087,0.005329070147126913,8158,1000.0,0,58.047698974609375,295.3555603027344,0.0,,600.0,1000.0,10.774757385253906,200.0,200.0,600.0,43617.453125,1.0,0.18596455454826355,0.02500000037252903
,,,8159,,,,,,0.001,,,,,,,,,,
100.0,0.007193699013441801,0.005349123850464821,8159,1000.0,0,91.29105377197266,178.48641967773438,0.0,,600.0,1000.0,13.51229476928711,200.0,200.0,600.0,15928.7021484375,1.0,0.18595370650291443,0.02500000037252903
,,,8160,,,,,,0.001,,,,,,,,,,
100.0,0.007193534169346094,0.0053677684627473354,8160,1000.0,0,80.91184997558594,118.23527526855469,0.0,,600.0,1000.0,12.72099494934082,200.0,200.0,600.0,6989.79052734375,1.0,0.1858888566493988,0.02500000037252903
,,,8161,,,,,,0.001,,,,,,,,,,
100.0,0.00719340518116951,0.00538525078445673,8161,1000.0,0,153.74533081054688,37.29592514038086,0.0,,600.0,1000.0,17.535411834716797,200.0,200.0,600.0,695.4930419921875,1.0,0.18596845865249634,0.02500000037252903
,,,8162,,,,,,0.001,,,,,,,,,,
100.0,0.007193346507847309,0.005397087894380093,8162,1000.0,0,20.986629486083984,257.70465087890625,0.0,,600.0,1000.0,6.478677272796631,200.0,200.0,600.0,33205.84375,1.0,0.185960590839386,0.02500000037252903
,,,8163,,,,,,0.001,,,,,,,,,,
100.0,0.007193340919911861,0.005408092867583036,8163,1000.0,0,62.44516372680664,101.73855590820312,0.0,,600.0,1000.0,11.175434112548828,200.0,200.0,600.0,5175.3671875,1.0,0.18596085906028748,0.02500000037252903
,,,8164,,,,,,0.001,,,,,,,,,,
100.0,0.007193311583250761,0.005414629355072975,8164,1000.0,0,34.97044372558594,159.23121643066406,0.0,,600.0,1000.0,8.363066673278809,200.0,200.0,600.0,12677.2890625,1.0,0.18595899641513824,0.02500000037252903
,,,8165,,,,,,0.001,,,,,,,,,,
100.0,0.007193261757493019,0.00541792344301939,8165,1000.0,0,21.39275550842285,171.68157958984375,0.0,,600.0,1000.0,6.54106330871582,200.0,200.0,600.0,14737.2822265625,1.0,0.18601961433887482,0.02500000037252903
,,,8166,,,,,,0.001,,,,,,,,,,
100.0,0.0071932366117835045,0.005418513901531696,8166,1000.0,0,10.719925880432129,34.42802047729492,0.0,,600.0,1000.0,4.630319118499756,200.0,200.0,600.0,592.644287109375,1.0,0.18608801066875458,0.02500000037252903
,,,8167,,,,,,0.001,,,,,,,,,,
100.0,0.007193149067461491,0.005415196530520916,8167,1000.0,0,64.69828796386719,223.8526153564453,0.0,,600.0,1000.0,11.375261306762695,200.0,200.0,600.0,25054.99609375,1.0,0.18604302406311035,0.02500000037252903
,,,8168,,,,,,0.001,,,,,,,,,,
100.0,0.007193058263510466,0.005412591155618429,8168,1000.0,0,74.8446044921875,54.22482681274414,0.0,,600.0,1000.0,12.23475456237793,200.0,200.0,600.0,1470.166015625,1.0,0.18602275848388672,0.02500000037252903
,,,8169,,,,,,0.001,,,,,,,,,,
100.0,0.007192956283688545,0.005411805585026741,8169,1000.0,0,52.85601806640625,60.59011459350586,0.0,,600.0,1000.0,10.281636238098145,200.0,200.0,600.0,1835.5810546875,1.0,0.18605327606201172,0.02500000037252903
,,,8170,,,,,,0.001,,,,,,,,,,
100.0,0.007192868273705244,0.00540594756603241,8170,1000.0,0,116.85736846923828,55.190982818603516,0.0,,600.0,1000.0,15.287732124328613,200.0,200.0,600.0,1523.0223388671875,1.0,0.18604776263237,0.02500000037252903
,,,8171,,,,,,0.001,,,,,,,,,,
100.0,0.0071928128600120544,0.005400554277002811,8171,1000.0,0,61.007484436035156,294.9750671386719,0.0,,600.0,1000.0,11.046038627624512,200.0,200.0,600.0,43505.140625,1.0,0.18612803518772125,0.02500000037252903
,,,8172,,,,,,0.001,,,,,,,,,,
100.0,0.007192706223577261,0.0053948648273944855,8172,1000.0,0,60.26007080078125,164.36476135253906,0.0,,600.0,1000.0,10.978166580200195,200.0,200.0,600.0,13507.88671875,1.0,0.18603964149951935,0.02500000037252903
,,,8173,,,,,,0.001,,,,,,,,,,
100.0,0.007192531134933233,0.005388227291405201,8173,1000.0,0,67.71075439453125,72.43064880371094,0.0,,600.0,1000.0,11.63707447052002,200.0,200.0,600.0,2623.099609375,1.0,0.18607839941978455,0.02500000037252903
,,,8174,,,,,,0.001,,,,,,,,,,
100.0,0.007192344404757023,0.005373917520046234,8174,1000.0,0,40.65364456176758,196.86483764648438,0.0,,600.0,1000.0,9.017054557800293,200.0,200.0,600.0,19377.8828125,1.0,0.18602944910526276,0.02500000037252903
,,,8175,,,,,,0.001,,,,,,,,,,
100.0,0.007192250341176987,0.0053625814616680145,8175,1000.0,0,70.52324676513672,90.18268585205078,0.0,,600.0,1000.0,11.876299858093262,200.0,200.0,600.0,4066.45849609375,1.0,0.18602655827999115,0.02500000037252903
,,,8176,,,,,,0.001,,,,,,,,,,
100.0,0.007192141842097044,0.005349529441446066,8176,1000.0,0,50.82244110107422,39.98469543457031,0.0,,600.0,1000.0,10.081908226013184,200.0,200.0,600.0,799.387939453125,1.0,0.1860252022743225,0.02500000037252903
,,,8177,,,,,,0.001,,,,,,,,,,
100.0,0.0071920170448720455,0.005331312771886587,8177,1000.0,0,102.35472106933594,178.2681427001953,0.0,,600.0,1000.0,14.307670593261719,200.0,200.0,600.0,15889.7646484375,1.0,0.18602409958839417,0.02500000037252903
,,,8178,,,,,,0.001,,,,,,,,,,
100.0,0.007191791664808989,0.005317723378539085,8178,1000.0,0,120.41696166992188,74.17665100097656,0.0,,600.0,1000.0,15.518824577331543,200.0,200.0,600.0,2751.087646484375,1.0,0.18602658808231354,0.02500000037252903
,,,8179,,,,,,0.001,,,,,,,,,,
100.0,0.007191498298197985,0.005299675278365612,8179,1000.0,0,138.20401000976562,55.713775634765625,0.0,,600.0,1000.0,16.62552261352539,200.0,200.0,600.0,1552.0123291015625,1.0,0.1859385073184967,0.02500000037252903
,,,8180,,,,,,0.001,,,,,,,,,,
100.0,0.007191251032054424,0.005284587852656841,8180,1000.0,0,37.041656494140625,43.06321716308594,0.0,,600.0,1000.0,8.607166290283203,200.0,200.0,600.0,927.2203369140625,1.0,0.18594056367874146,0.02500000037252903
,,,8181,,,,,,0.001,,,,,,,,,,
100.0,0.007190996780991554,0.005268856883049011,8181,1000.0,0,87.81268310546875,169.15594482421875,0.0,,600.0,1000.0,13.252371788024902,200.0,200.0,600.0,14306.8671875,1.0,0.18592147529125214,0.02500000037252903
,,,8182,,,,,,0.001,,,,,,,,,,
100.0,0.00719081936404109,0.0052563101053237915,8182,1000.0,0,90.36753845214844,283.3035888671875,0.0,,600.0,1000.0,13.443774223327637,200.0,200.0,600.0,40130.46484375,1.0,0.18587279319763184,0.02500000037252903
,,,8183,,,,,,0.001,,,,,,,,,,
100.0,0.007190545555204153,0.005250254180282354,8183,1000.0,0,114.61033630371094,183.11605834960938,0.0,,600.0,1000.0,15.140035629272461,200.0,200.0,600.0,16765.74609375,1.0,0.18581470847129822,0.02500000037252903
,,,8184,,,,,,0.001,,,,,,,,,,
100.0,0.007190233562141657,0.005246797110885382,8184,1000.0,0,33.03601837158203,44.81209945678711,0.0,,600.0,1000.0,8.128470420837402,200.0,200.0,600.0,1004.0621948242188,1.0,0.18575534224510193,0.02500000037252903
,,,8185,,,,,,0.001,,,,,,,,,,
100.0,0.0071899197064340115,0.005241867154836655,8185,1000.0,0,207.03565979003906,178.54502868652344,0.0,,600.0,1000.0,20.34874153137207,200.0,200.0,600.0,15939.1630859375,1.0,0.18569731712341309,0.02500000037252903
,,,8186,,,,,,0.001,,,,,,,,,,
100.0,0.0071897380985319614,0.005246615968644619,8186,1000.0,0,101.46791076660156,294.98529052734375,0.0,,600.0,1000.0,14.24555492401123,200.0,200.0,600.0,43508.16015625,1.0,0.18566864728927612,0.02500000037252903
,,,8187,,,,,,0.001,,,,,,,,,,
100.0,0.007189752999693155,0.0052513377740979195,8187,1000.0,0,16.916711807250977,220.5030975341797,0.0,,600.0,1000.0,5.816650867462158,200.0,200.0,600.0,24310.80859375,1.0,0.18566086888313293,0.02500000037252903
,,,8188,,,,,,0.001,,,,,,,,,,
100.0,0.007189799100160599,0.005257645156234503,8188,1000.0,0,68.61505126953125,50.247005462646484,0.0,,600.0,1000.0,11.71452522277832,200.0,200.0,600.0,1262.3809814453125,1.0,0.18565523624420166,0.02500000037252903
,,,8189,,,,,,0.001,,,,,,,,,,
100.0,0.007189794443547726,0.005263660103082657,8189,1000.0,0,91.87232971191406,95.94090270996094,0.0,,600.0,1000.0,13.555244445800781,200.0,200.0,600.0,4602.328125,1.0,0.18566355109214783,0.02500000037252903
,,,8190,,,,,,0.001,,,,,,,,,,
100.0,0.007189794443547726,0.005268744193017483,8190,1000.0,0,24.784128189086914,115.3580551147461,0.0,,600.0,1000.0,7.040472507476807,200.0,200.0,600.0,6653.74072265625,1.0,0.18558506667613983,0.02500000037252903
,,,8191,,,,,,0.001,,,,,,,,,,
100.0,0.007189786061644554,0.005273142363876104,8191,1000.0,0,84.0118408203125,44.559226989746094,0.0,,600.0,1000.0,12.962394714355469,200.0,200.0,600.0,992.7623291015625,1.0,0.18555007874965668,0.02500000037252903
,,,8192,,,,,,0.001,,,,,,,,,,
100.0,0.007189713418483734,0.005275761242955923,8192,1000.0,0,66.39656066894531,116.47626495361328,0.0,,600.0,1000.0,11.523590087890625,200.0,200.0,600.0,6783.3603515625,1.0,0.18558713793754578,0.02500000037252903
,,,8193,,,,,,0.001,,,,,,,,,,
100.0,0.007189603988081217,0.005275499075651169,8193,1000.0,0,36.88787078857422,125.02433776855469,0.0,,600.0,1000.0,8.58928108215332,200.0,200.0,600.0,7815.54296875,1.0,0.18552428483963013,0.02500000037252903
,,,8194,,,,,,0.001,,,,,,,,,,
100.0,0.007189398165792227,0.005276489071547985,8194,1000.0,0,10.44361686706543,119.11387634277344,0.0,,600.0,1000.0,4.570255279541016,200.0,200.0,600.0,7094.0576171875,1.0,0.1855177879333496,0.02500000037252903
,,,8195,,,,,,0.001,,,,,,,,,,
100.0,0.0071891737170517445,0.00527657475322485,8195,1000.0,0,51.40016555786133,61.09259796142578,0.0,,600.0,1000.0,10.139049530029297,200.0,200.0,600.0,1866.15283203125,1.0,0.18557892739772797,0.02500000037252903
,,,8196,,,,,,0.001,,,,,,,,,,
100.0,0.007188950665295124,0.0052734846249222755,8196,1000.0,0,100.0184326171875,271.1474609375,0.0,,600.0,1000.0,14.143439292907715,200.0,200.0,600.0,36760.46875,1.0,0.18553882837295532,0.02500000037252903
,,,8197,,,,,,0.001,,,,,,,,,,
100.0,0.007188822608441114,0.0052795871160924435,8197,1000.0,0,51.004981994628906,123.95293426513672,0.0,,600.0,1000.0,10.099998474121094,200.0,200.0,600.0,7682.16455078125,1.0,0.1855090856552124,0.02500000037252903
,,,8198,,,,,,0.001,,,,,,,,,,
100.0,0.007188727147877216,0.005285162478685379,8198,1000.0,0,179.55783081054688,238.09841918945312,0.0,,600.0,1000.0,18.950347900390625,200.0,200.0,600.0,28345.4296875,1.0,0.18554653227329254,0.02500000037252903
,,,8199,,,,,,0.001,,,,,,,,,,
100.0,0.007188726216554642,0.005295104812830687,8199,1000.0,0,118.88286590576172,259.0727233886719,0.0,,600.0,1000.0,15.41965389251709,200.0,200.0,600.0,33559.33984375,1.0,0.18558357656002045,0.02500000037252903
,,,8200,,,,,,0.001,,,,,,,,,,
100.0,0.007188755553215742,0.005304283462464809,8200,1000.0,0,49.1959114074707,60.91091537475586,0.0,,600.0,1000.0,9.919264793395996,200.0,200.0,600.0,1855.06982421875,1.0,0.1855486035346985,0.02500000037252903
,,,8201,,,,,,0.001,,,,,,,,,,
100.0,0.007188761606812477,0.005312991328537464,8201,1000.0,0,56.51335144042969,48.958492279052734,0.0,,600.0,1000.0,10.631402015686035,200.0,200.0,600.0,1198.467041015625,1.0,0.18554407358169556,0.02500000037252903
,,,8202,,,,,,0.001,,,,,,,,,,
100.0,0.007188701070845127,0.0053156474605202675,8202,1000.0,0,36.33558654785156,103.18292999267578,0.0,,600.0,1000.0,8.524739265441895,200.0,200.0,600.0,5323.35888671875,1.0,0.18549667298793793,0.02500000037252903
,,,8203,,,,,,0.001,,,,,,,,,,
100.0,0.007188570220023394,0.005316061433404684,8203,1000.0,0,90.18618774414062,298.163330078125,0.0,,600.0,1000.0,13.430278778076172,200.0,200.0,600.0,44450.6875,1.0,0.18553607165813446,0.02500000037252903
,,,8204,,,,,,0.001,,,,,,,,,,
100.0,0.0071884384378790855,0.005310620181262493,8204,1000.0,0,11.62305736541748,54.139217376708984,0.0,,600.0,1000.0,4.821422576904297,200.0,200.0,600.0,1465.52734375,1.0,0.18553201854228973,0.02500000037252903
,,,8205,,,,,,0.001,,,,,,,,,,
100.0,0.007188319228589535,0.005304818507283926,8205,1000.0,0,20.10854721069336,70.13802337646484,0.0,,600.0,1000.0,6.3416948318481445,200.0,200.0,600.0,2459.6708984375,1.0,0.185531347990036,0.02500000037252903
,,,8206,,,,,,0.001,,,,,,,,,,
100.0,0.007188202813267708,0.005298600532114506,8206,1000.0,0,19.532251358032227,184.2267608642578,0.0,,600.0,1000.0,6.250159740447998,200.0,200.0,600.0,16969.75,1.0,0.18556755781173706,0.02500000037252903
,,,8207,,,,,,0.001,,,,,,,,,,
100.0,0.007187963463366032,0.005290452390909195,8207,1000.0,0,99.59693908691406,332.88739013671875,0.0,,600.0,1000.0,14.113606452941895,200.0,200.0,600.0,55407.01171875,1.0,0.18556693196296692,0.02500000037252903
,,,8208,,,,,,0.001,,,,,,,,,,
100.0,0.0071878195740282536,0.00528098177164793,8208,1000.0,0,67.16471862792969,196.35220336914062,0.0,,600.0,1000.0,11.590057373046875,200.0,200.0,600.0,19277.09375,1.0,0.18556800484657288,0.02500000037252903
,,,8209,,,,,,0.001,,,,,,,,,,
100.0,0.007187705021351576,0.00527135981246829,8209,1000.0,0,38.53851318359375,155.95407104492188,0.0,,600.0,1000.0,8.779352188110352,200.0,200.0,600.0,12160.8359375,1.0,0.18560515344142914,0.02500000037252903
,,,8210,,,,,,0.001,,,,,,,,,,
100.0,0.00718739302828908,0.005261742509901524,8210,1000.0,0,71.603271484375,234.8679656982422,0.0,,600.0,1000.0,11.966893196105957,200.0,200.0,600.0,27581.48046875,1.0,0.18560346961021423,0.02500000037252903
,,,8211,,,,,,0.001,,,,,,,,,,
100.0,0.007186992093920708,0.005251145921647549,8211,1000.0,0,76.09651184082031,175.25477600097656,0.0,,600.0,1000.0,12.336653709411621,200.0,200.0,600.0,15357.1181640625,1.0,0.1855606585741043,0.02500000037252903
,,,8212,,,,,,0.001,,,,,,,,,,
100.0,0.007186611648648977,0.005245242267847061,8212,1000.0,0,101.06916046142578,163.37474060058594,0.0,,600.0,1000.0,14.217535018920898,200.0,200.0,600.0,13345.65234375,1.0,0.18556684255599976,0.02500000037252903
,,,8213,,,,,,0.001,,,,,,,,,,
100.0,0.007186240050941706,0.0052351332269608974,8213,1000.0,0,120.05091857910156,323.2184143066406,0.0,,600.0,1000.0,15.495220184326172,200.0,200.0,600.0,52235.0703125,1.0,0.18546727299690247,0.02500000037252903
,,,8214,,,,,,0.001,,,,,,,,,,
100.0,0.00718581723049283,0.0052239857614040375,8214,1000.0,0,33.688392639160156,151.86328125,0.0,,600.0,1000.0,8.208335876464844,200.0,200.0,600.0,11531.228515625,1.0,0.18541839718818665,0.02500000037252903
,,,8215,,,,,,0.001,,,,,,,,,,
100.0,0.0071854181587696075,0.005216296762228012,8215,1000.0,0,45.9880256652832,174.94203186035156,0.0,,600.0,1000.0,9.590414047241211,200.0,200.0,600.0,15302.357421875,1.0,0.18541410565376282,0.02500000037252903
,,,8216,,,,,,0.001,,,,,,,,,,
100.0,0.007185025606304407,0.005208238959312439,8216,1000.0,0,151.3516845703125,94.90180969238281,0.0,,600.0,1000.0,17.398372650146484,200.0,200.0,600.0,4503.1767578125,1.0,0.18549787998199463,0.02500000037252903
,,,8217,,,,,,0.001,,,,,,,,,,
100.0,0.00718471547588706,0.005200703628361225,8217,1000.0,0,58.35997772216797,263.1555480957031,0.0,,600.0,1000.0,10.803701400756836,200.0,200.0,600.0,34625.421875,1.0,0.1854047179222107,0.02500000037252903
,,,8218,,,,,,0.001,,,,,,,,,,
100.0,0.007184317335486412,0.00519479438662529,8218,1000.0,0,105.49765014648438,84.1363525390625,0.0,,600.0,1000.0,14.525677680969238,200.0,200.0,600.0,3539.462646484375,1.0,0.18539166450500488,0.02500000037252903
,,,8219,,,,,,0.001,,,,,,,,,,
100.0,0.007183894515037537,0.0051882220432162285,8219,1000.0,0,58.719425201416016,106.86072540283203,0.0,,600.0,1000.0,10.836920738220215,200.0,200.0,600.0,5709.607421875,1.0,0.18542714416980743,0.02500000037252903
,,,8220,,,,,,0.001,,,,,,,,,,
100.0,0.007183481473475695,0.0051808482967317104,8220,1000.0,0,28.812957763671875,205.98013305664062,0.0,,600.0,1000.0,7.5911736488342285,200.0,200.0,600.0,21213.90625,1.0,0.18532104790210724,0.02500000037252903
,,,8221,,,,,,0.001,,,,,,,,,,
100.0,0.007200397551059723,0.005176099017262459,8221,1000.0,0,12.485116958618164,54.42588806152344,0.0,,600.0,1000.0,4.99702262878418,200.0,200.0,600.0,1481.0887451171875,1.0,0.18528375029563904,0.02500000037252903
,,,8222,,,,,,0.001,,,,,,,,,,
100.0,0.007199984975159168,0.005171145312488079,8222,1000.0,0,20.811119079589844,51.37282943725586,0.0,,600.0,1000.0,6.4515299797058105,200.0,200.0,600.0,1319.5838623046875,1.0,0.18535511195659637,0.02500000037252903
,,,8223,,,,,,0.001,,,,,,,,,,
100.0,0.007193020544946194,0.005163970403373241,8223,1000.0,0,85.5938720703125,54.343284606933594,0.0,,600.0,1000.0,13.083873748779297,200.0,200.0,600.0,1476.59619140625,1.0,0.18527193367481232,0.02500000037252903
,,,8224,,,,,,0.001,,,,,,,,,,
100.0,0.007182121276855469,0.005160517990589142,8224,1000.0,0,105.94398498535156,110.38072967529297,0.0,,600.0,1000.0,14.556371688842773,200.0,200.0,600.0,6091.953125,1.0,0.18522843718528748,0.02500000037252903
,,,8225,,,,,,0.001,,,,,,,,,,
100.0,0.007181685883551836,0.0051601361483335495,8225,1000.0,0,25.190513610839844,52.62266159057617,0.0,,600.0,1000.0,7.097959518432617,200.0,200.0,600.0,1384.572265625,1.0,0.1852688044309616,0.02500000037252903
,,,8226,,,,,,0.001,,,,,,,,,,
100.0,0.007181299850344658,0.005156134720891714,8226,1000.0,0,21.98104476928711,35.928401947021484,0.0,,600.0,1000.0,6.630391597747803,200.0,200.0,600.0,645.425048828125,1.0,0.185259610414505,0.02500000037252903
,,,8227,,,,,,0.001,,,,,,,,,,
100.0,0.0071809012442827225,0.005152187310159206,8227,1000.0,0,75.50799560546875,74.94796752929688,0.0,,600.0,1000.0,12.288856506347656,200.0,200.0,600.0,2808.59912109375,1.0,0.18525700271129608,0.02500000037252903
,,,8228,,,,,,0.001,,,,,,,,,,
100.0,0.007180469110608101,0.005147774703800678,8228,1000.0,0,14.598003387451172,114.40249633789062,0.0,,600.0,1000.0,5.403332710266113,200.0,200.0,600.0,6543.9658203125,1.0,0.18521307408809662,0.02500000037252903
,,,8229,,,,,,0.001,,,,,,,,,,
100.0,0.007180087734013796,0.005140822846442461,8229,1000.0,0,44.66096496582031,75.41156768798828,0.0,,600.0,1000.0,9.451027870178223,200.0,200.0,600.0,2843.451904296875,1.0,0.18521012365818024,0.02500000037252903
,,,8230,,,,,,0.001,,,,,,,,,,
100.0,0.007179670035839081,0.005130452569574118,8230,1000.0,0,24.380138397216797,63.78915786743164,0.0,,600.0,1000.0,6.982855796813965,200.0,200.0,600.0,2034.5283203125,1.0,0.1851862221956253,0.02500000037252903
,,,8231,,,,,,0.001,,,,,,,,,,
100.0,0.007179343607276678,0.005119945853948593,8231,1000.0,0,113.10435485839844,245.34393310546875,0.0,,600.0,1000.0,15.040236473083496,200.0,200.0,600.0,30096.82421875,1.0,0.1851794272661209,0.02500000037252903
,,,8232,,,,,,0.001,,,,,,,,,,
100.0,0.007179080508649349,0.0051131341606378555,8232,1000.0,0,136.3931884765625,216.0205078125,0.0,,600.0,1000.0,16.516246795654297,200.0,200.0,600.0,23332.4296875,1.0,0.18521592020988464,0.02500000037252903
,,,8233,,,,,,0.001,,,,,,,,,,
100.0,0.007178877014666796,0.005102772731333971,8233,1000.0,0,25.307861328125,82.58905792236328,0.0,,600.0,1000.0,7.11447286605835,200.0,200.0,600.0,3410.47607421875,1.0,0.18508489429950714,0.02500000037252903
,,,8234,,,,,,0.001,,,,,,,,,,
100.0,0.007178639527410269,0.00509780365973711,8234,1000.0,0,70.30569458007812,305.8980712890625,0.0,,600.0,1000.0,11.857967376708984,200.0,200.0,600.0,46786.8125,1.0,0.18515866994857788,0.02500000037252903
,,,8235,,,,,,0.001,,,,,,,,,,
100.0,0.007178262807428837,0.00510269682854414,8235,1000.0,0,88.6661376953125,227.1187744140625,0.0,,600.0,1000.0,13.31661605834961,200.0,200.0,600.0,25791.46875,1.0,0.18526706099510193,0.02500000037252903
,,,8236,,,,,,0.001,,,,,,,,,,
100.0,0.00717785581946373,0.005104672629386187,8236,1000.0,0,78.75933837890625,221.85487365722656,0.0,,600.0,1000.0,12.550644874572754,200.0,200.0,600.0,24609.791015625,1.0,0.1852683424949646,0.02500000037252903
,,,8237,,,,,,0.001,,,,,,,,,,
100.0,0.007177503779530525,0.005107572302222252,8237,1000.0,0,20.420101165771484,275.50823974609375,0.0,,600.0,1000.0,6.390634059906006,200.0,200.0,600.0,37952.3984375,1.0,0.18535685539245605,0.02500000037252903
,,,8238,,,,,,0.001,,,,,,,,,,
100.0,0.0071770260110497475,0.005111653357744217,8238,1000.0,0,215.25460815429688,58.261817932128906,0.0,,600.0,1000.0,20.748716354370117,200.0,200.0,600.0,1697.2197265625,1.0,0.18527564406394958,0.02500000037252903
,,,8239,,,,,,0.001,,,,,,,,,,
100.0,0.007176647894084454,0.005119360983371735,8239,1000.0,0,117.72008514404297,63.46779251098633,0.0,,600.0,1000.0,15.344058990478516,200.0,200.0,600.0,2014.080322265625,1.0,0.18522146344184875,0.02500000037252903
,,,8240,,,,,,0.001,,,,,,,,,,
100.0,0.007176269311457872,0.0051268357783555984,8240,1000.0,0,39.77140808105469,72.91529846191406,0.0,,600.0,1000.0,8.918678283691406,200.0,200.0,600.0,2658.3203125,1.0,0.18524441123008728,0.02500000037252903
,,,8241,,,,,,0.001,,,,,,,,,,
100.0,0.007175827398896217,0.005133037455379963,8241,1000.0,0,102.17076110839844,268.2231140136719,0.0,,600.0,1000.0,14.294807434082031,200.0,200.0,600.0,35971.8203125,1.0,0.18524065613746643,0.02500000037252903
,,,8242,,,,,,0.001,,,,,,,,,,
100.0,0.007175459526479244,0.005141683854162693,8242,1000.0,0,42.572669982910156,168.14688110351562,0.0,,600.0,1000.0,9.227423667907715,200.0,200.0,600.0,14136.685546875,1.0,0.1852785050868988,0.02500000037252903
,,,8243,,,,,,0.001,,,,,,,,,,
100.0,0.007174988742917776,0.0051503535360097885,8243,1000.0,0,110.27970886230469,200.7161865234375,0.0,,600.0,1000.0,14.851243019104004,200.0,200.0,600.0,20143.49609375,1.0,0.1852835863828659,0.02500000037252903
,,,8244,,,,,,0.001,,,,,,,,,,
100.0,0.0071744597516953945,0.005155609920620918,8244,1000.0,0,60.63066101074219,105.27587127685547,0.0,,600.0,1000.0,11.011871337890625,200.0,200.0,600.0,5541.50537109375,1.0,0.18532514572143555,0.02500000037252903
,,,8245,,,,,,0.001,,,,,,,,,,
100.0,0.007173915859311819,0.005158951040357351,8245,1000.0,0,123.32977294921875,178.2111358642578,0.0,,600.0,1000.0,15.705398559570312,200.0,200.0,600.0,15879.60546875,1.0,0.18532146513462067,0.02500000037252903
,,,8246,,,,,,0.001,,,,,,,,,,
100.0,0.007173461373895407,0.005164496134966612,8246,1000.0,0,130.34555053710938,103.0036392211914,0.0,,600.0,1000.0,16.145931243896484,200.0,200.0,600.0,5304.87451171875,1.0,0.18539807200431824,0.02500000037252903
,,,8247,,,,,,0.001,,,,,,,,,,
100.0,0.007173051591962576,0.005164353176951408,8247,1000.0,0,107.07998657226562,222.23634338378906,0.0,,600.0,1000.0,14.63420581817627,200.0,200.0,600.0,24694.49609375,1.0,0.1853545904159546,0.02500000037252903
,,,8248,,,,,,0.001,,,,,,,,,,
100.0,0.007172700949013233,0.005168388597667217,8248,1000.0,0,116.7808837890625,226.4245147705078,0.0,,600.0,1000.0,15.28272819519043,200.0,200.0,600.0,25634.03125,1.0,0.18531933426856995,0.02500000037252903
,,,8249,,,,,,0.001,,,,,,,,,,
100.0,0.007172393146902323,0.005175191909074783,8249,1000.0,0,37.02708435058594,192.33628845214844,0.0,,600.0,1000.0,8.605473518371582,200.0,200.0,600.0,18496.625,1.0,0.18524222075939178,0.02500000037252903
,,,8250,,,,,,0.001,,,,,,,,,,
100.0,0.007172090467065573,0.005180047824978828,8250,1000.0,0,41.5536994934082,113.44938659667969,0.0,,600.0,1000.0,9.116326332092285,200.0,200.0,600.0,6435.3818359375,1.0,0.18528294563293457,0.02500000037252903
,,,8251,,,,,,0.001,,,,,,,,,,
100.0,0.007171731907874346,0.00518439244478941,8251,1000.0,0,41.28019714355469,131.67881774902344,0.0,,600.0,1000.0,9.086275100708008,200.0,200.0,600.0,8669.65625,1.0,0.18528448045253754,0.02500000037252903
,,,8252,,,,,,0.001,,,,,,,,,,
100.0,0.007171327713876963,0.005188195500522852,8252,1000.0,0,50.374244689941406,186.34127807617188,0.0,,600.0,1000.0,10.037354469299316,200.0,200.0,600.0,17361.53515625,1.0,0.18536165356636047,0.02500000037252903
,,,8253,,,,,,0.001,,,,,,,,,,
100.0,0.0071709370240569115,0.0051890090107917786,8253,1000.0,0,125.69285583496094,109.275390625,0.0,,600.0,1000.0,15.855147361755371,200.0,200.0,600.0,5970.5556640625,1.0,0.18543387949466705,0.02500000037252903
,,,8254,,,,,,0.001,,,,,,,,,,
100.0,0.007170571945607662,0.005190262105315924,8254,1000.0,0,175.750244140625,318.32269287109375,0.0,,600.0,1000.0,18.74834632873535,200.0,200.0,600.0,50664.67578125,1.0,0.18539467453956604,0.02500000037252903
