lr-Adam/geometry.feature_network,train_params/lambda_3d_sd,train_params/lambda_rgb,train/loss_rgb,train/min_step,trian/loss_normal_smoothness_2d,train_params/lambda_sd,train_params/lambda_mask,lr-Adam/geometry.density_network,train_params/lambda_orient,lr-Adam/geometry.encoding,train/max_step,train_params/lambda_sparsity,train_params/lambda_opaque,train/loss_mask,step,train/loss_sd,train/loss_sd_3d,train/max_step_3d,train_params/lambda_normal_smoothness_2d,train/grad_norm_3d,epoch,train/loss_sparsity,train/loss_opaque,train/grad_norm,train/min_step_3d
0.001,,,,,,,,0.001,,0.01,,,,,75,,,,,,,,,,
,1.0,1000.0,0.03339720517396927,200.0,0.0030621697660535574,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.7974246740341187,75,433.42864990234375,24.491567611694336,600.0,1000.0,6.998795032501221,0,0.33491039276123047,0.13288667798042297,29.442440032958984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,76,,,,,,,,,,
,1.0,1000.0,0.03314012289047241,200.0,0.005342463497072458,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.788682222366333,76,596.111328125,117.91969299316406,600.0,1000.0,15.357063293457031,0,0.35296982526779175,0.13304875791072845,34.5285758972168,200.0
0.001,,,,,,,,0.001,,0.01,,,,,77,,,,,,,,,,
,1.0,1000.0,0.032905351370573044,200.0,0.0029092924669384956,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.7796552181243896,77,98.727294921875,9.942105293273926,600.0,1000.0,4.459171295166016,0,0.33395516872406006,0.12846966087818146,14.05185317993164,200.0
0.001,,,,,,,,0.001,,0.01,,,,,78,,,,,,,,,,
,1.0,1000.0,0.03269485384225845,200.0,0.003002636367455125,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.7727020382881165,78,3632.98193359375,100.26266479492188,600.0,1000.0,14.160696983337402,0,0.3407895863056183,0.12795716524124146,85.2406234741211,200.0
0.001,,,,,,,,0.001,,0.01,,,,,79,,,,,,,,,,
,1.0,1000.0,0.03249206393957138,200.0,0.002856509294360876,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.7670849561691284,79,4894.45654296875,16.192508697509766,600.0,1000.0,5.690783500671387,0,0.3331485390663147,0.11511707305908203,98.93893432617188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,80,,,,,,,,,,
,1.0,1000.0,0.030875442549586296,200.0,0.0037506059743463993,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.6239006519317627,80,254.11904907226562,12.806549072265625,600.0,1000.0,5.060938358306885,0,0.35092848539352417,0.12758097052574158,22.54413604736328,200.0
0.001,,,,,,,,0.001,,0.01,,,,,81,,,,,,,,,,
,1.0,1000.0,0.03061959706246853,200.0,0.003957614302635193,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.6116478443145752,81,125.76041412353516,68.33590698242188,600.0,1000.0,11.690671920776367,0,0.3696286678314209,0.13212671875953674,15.859408378601074,200.0
0.001,,,,,,,,0.001,,0.01,,,,,82,,,,,,,,,,
,1.0,1000.0,0.030365413054823875,200.0,0.003071563085541129,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5978878736495972,82,102.902099609375,21.19775390625,600.0,1000.0,6.51118278503418,0,0.3529914915561676,0.12039708346128464,14.345877647399902,200.0
0.001,,,,,,,,0.001,,0.01,,,,,83,,,,,,,,,,
,1.0,1000.0,0.030088327825069427,200.0,0.0029278243891894817,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5860767364501953,83,360.4881896972656,9.821961402893066,600.0,1000.0,4.4321465492248535,0,0.3522424101829529,0.1275218427181244,26.851003646850586,200.0
0.001,,,,,,,,0.001,,0.01,,,,,84,,,,,,,,,,
,1.0,1000.0,0.02984539233148098,200.0,0.0025005973875522614,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5712306499481201,84,262.2894287109375,20.743467330932617,600.0,1000.0,6.441035270690918,0,0.3455871343612671,0.12870517373085022,22.9036865234375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,85,,,,,,,,,,
,1.0,1000.0,0.029589306563138962,200.0,0.0036659864708781242,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.558965265750885,85,132.45188903808594,40.32051086425781,600.0,1000.0,8.980034828186035,0,0.38849493861198425,0.1435113251209259,16.27586555480957,200.0
0.001,,,,,,,,0.001,,0.01,,,,,86,,,,,,,,,,
,1.0,1000.0,0.02934904396533966,200.0,0.00357668474316597,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5476760864257812,86,523.352783203125,85.09432220458984,600.0,1000.0,13.045637130737305,0,0.3648131787776947,0.13155600428581238,32.35282897949219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,87,,,,,,,,,,
,1.0,1000.0,0.029107507318258286,200.0,0.0019519866909831762,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5414667725563049,87,474.5482177734375,11.998188018798828,600.0,1000.0,4.8986101150512695,0,0.32245558500289917,0.11376584321260452,30.807409286499023,200.0
0.001,,,,,,,,0.001,,0.01,,,,,88,,,,,,,,,,
,1.0,1000.0,0.028883792459964752,200.0,0.003423659596592188,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5334718227386475,88,475.2286682128906,12.779348373413086,600.0,1000.0,5.055561065673828,0,0.35256892442703247,0.1233864426612854,30.82948875427246,200.0
0.001,,,,,,,,0.001,,0.01,,,,,89,,,,,,,,,,
,1.0,1000.0,0.028653739020228386,200.0,0.002626732923090458,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5275875329971313,89,436.72442626953125,84.37745666503906,600.0,1000.0,12.990570068359375,0,0.3676515817642212,0.12074808031320572,29.554170608520508,200.0
0.001,,,,,,,,0.001,,0.01,,,,,90,,,,,,,,,,
,1.0,1000.0,0.028414227068424225,200.0,0.002169213490560651,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5193885564804077,90,1379.1290283203125,26.744823455810547,600.0,1000.0,7.313661575317383,0,0.3426487445831299,0.11390058696269989,52.51911926269531,200.0
0.001,,,,,,,,0.001,,0.01,,,,,91,,,,,,,,,,
,1.0,1000.0,0.028187666088342667,200.0,0.002993824193254113,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5145836472511292,91,706.8013305664062,22.98676300048828,600.0,1000.0,6.7803778648376465,0,0.36750173568725586,0.12532170116901398,37.59790802001953,200.0
0.001,,,,,,,,0.001,,0.01,,,,,92,,,,,,,,,,
,1.0,1000.0,0.02797464095056057,200.0,0.0027845147997140884,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5090136528015137,92,9284.96875,8.030746459960938,600.0,1000.0,4.007679462432861,0,0.36539721488952637,0.12069831043481827,136.2715606689453,200.0
0.001,,,,,,,,0.001,,0.01,,,,,93,,,,,,,,,,
,1.0,1000.0,0.02775084599852562,200.0,0.0022621627431362867,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5045216083526611,93,84.98719787597656,9.728765487670898,600.0,1000.0,4.411068916320801,0,0.35000598430633545,0.11694052070379257,13.037423133850098,200.0
0.001,,,,,,,,0.001,,0.01,,,,,94,,,,,,,,,,
,1.0,1000.0,0.027531888335943222,200.0,0.0024870813358575106,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.5002139806747437,94,155.77325439453125,24.936864852905273,600.0,1000.0,7.062133312225342,0,0.36418434977531433,0.1203959733247757,17.650680541992188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,95,,,,,,,,,,
,1.0,1000.0,0.0273454487323761,200.0,0.002306822221726179,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.4971143901348114,95,938.8973388671875,50.055946350097656,600.0,1000.0,10.005592346191406,0,0.3303779065608978,0.11157990247011185,43.333526611328125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,96,,,,,,,,,,
,1.0,1000.0,0.025244321674108505,200.0,0.003355179913341999,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.3563845455646515,96,303.9959411621094,65.82461547851562,600.0,1000.0,11.47385025024414,0,0.39015308022499084,0.1375848352909088,24.65749168395996,200.0
0.001,,,,,,,,0.001,,0.01,,,,,97,,,,,,,,,,
,1.0,1000.0,0.024984000250697136,200.0,0.0020188891794532537,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.3533993661403656,97,559.781005859375,28.12869644165039,600.0,1000.0,7.500493049621582,0,0.3709479868412018,0.11554315686225891,33.45985794067383,200.0
0.001,,,,,,,,0.001,,0.01,,,,,98,,,,,,,,,,
,1.0,1000.0,0.024690523743629456,200.0,0.0018024316523224115,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.3456389009952545,98,4299.06640625,39.973854064941406,600.0,1000.0,8.941349029541016,0,0.3598878085613251,0.1171555370092392,92.72611999511719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,99,,,,,,,,,,
,1.0,1000.0,0.024385055527091026,200.0,0.002222829032689333,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.33639299869537354,99,128.22698974609375,24.392654418945312,600.0,1000.0,6.98464822769165,0,0.3609696626663208,0.11289151012897491,16.01418113708496,200.0
0.001,,,,,,,,0.001,,0.01,,,,,100,,,,,,,,,,
,1.0,1000.0,0.02405775710940361,200.0,0.0019128872081637383,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.3227628171443939,100,392.9582824707031,21.617820739746094,600.0,1000.0,6.575381278991699,0,0.329436719417572,0.10824164748191833,28.034202575683594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,101,,,,,,,,,,
,1.0,1000.0,0.023735273629426956,200.0,0.001689809956587851,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.3115314543247223,101,100.61134338378906,24.927993774414062,600.0,1000.0,7.060877323150635,0,0.3433571457862854,0.10256122052669525,14.185297966003418,200.0
0.001,,,,,,,,0.001,,0.01,,,,,102,,,,,,,,,,
,1.0,1000.0,0.02340782806277275,200.0,0.002143658697605133,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.30079764127731323,102,743.632080078125,59.73052215576172,600.0,1000.0,10.929823875427246,0,0.33754968643188477,0.10757318139076233,38.5650634765625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,103,,,,,,,,,,
,1.0,1000.0,0.023067351430654526,200.0,0.0016913735307753086,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2910733222961426,103,412.08270263671875,18.464126586914062,600.0,1000.0,6.076862335205078,0,0.3504141569137573,0.100285105407238,28.708280563354492,200.0
0.001,,,,,,,,0.001,,0.01,,,,,104,,,,,,,,,,
,1.0,1000.0,0.02271558903157711,200.0,0.001743882312439382,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2807634174823761,104,504.55694580078125,16.377670288085938,600.0,1000.0,5.7232279777526855,0,0.3525148034095764,0.12230578064918518,31.76655387878418,200.0
0.001,,,,,,,,0.001,,0.01,,,,,105,,,,,,,,,,
,1.0,1000.0,0.02240738645195961,200.0,0.0026025420520454645,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2739356756210327,105,1249.0302734375,9.562070846557617,600.0,1000.0,4.3731160163879395,0,0.3707512617111206,0.10905998945236206,49.9806022644043,200.0
0.001,,,,,,,,0.001,,0.01,,,,,106,,,,,,,,,,
,1.0,1000.0,0.022093933075666428,200.0,0.003656226210296154,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2682355046272278,106,1398.4287109375,134.7432861328125,600.0,1000.0,16.416048049926758,0,0.414264053106308,0.13905003666877747,52.88532257080078,200.0
0.001,,,,,,,,0.001,,0.01,,,,,107,,,,,,,,,,
,1.0,1000.0,0.02177083119750023,200.0,0.002438697498291731,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2657625675201416,107,291.82635498046875,22.051774978637695,600.0,1000.0,6.641050338745117,0,0.3719438910484314,0.10866241157054901,24.158905029296875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,108,,,,,,,,,,
,1.0,1000.0,0.021481765434145927,200.0,0.0016591176390647888,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2630392611026764,108,62.56462097167969,7.57766056060791,600.0,1000.0,3.8929836750030518,0,0.34645846486091614,0.10500597953796387,11.186118125915527,200.0
0.001,,,,,,,,0.001,,0.01,,,,,109,,,,,,,,,,
,1.0,1000.0,0.02120479941368103,200.0,0.001586385304108262,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.25964534282684326,109,1337.7078857421875,70.55101013183594,600.0,1000.0,11.878637313842773,0,0.3499530553817749,0.11824379861354828,51.724422454833984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,110,,,,,,,,,,
,1.0,1000.0,0.020910773426294327,200.0,0.002213692292571068,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.2590892016887665,110,40.78985595703125,14.476943969726562,600.0,1000.0,5.3808817863464355,0,0.37401092052459717,0.10418713092803955,9.032148361206055,200.0
0.001,,,,,,,,0.001,,0.01,,,,,111,,,,,,,,,,
,1.0,1000.0,0.02062501385807991,200.0,0.0024836831726133823,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.25616782903671265,111,117.0380859375,6.613424777984619,600.0,1000.0,3.636873483657837,0,0.3811412453651428,0.12134884297847748,15.29954719543457,200.0
0.001,,,,,,,,0.001,,0.01,,,,,112,,,,,,,,,,
,1.0,1000.0,0.019241664558649063,200.0,0.003349962178617716,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.1927255392074585,112,1804.76953125,65.78294372558594,600.0,1000.0,11.47021770477295,0,0.4395493268966675,0.15314124524593353,60.07944107055664,200.0
0.001,,,,,,,,0.001,,0.01,,,,,113,,,,,,,,,,
,1.0,1000.0,0.0189608633518219,200.0,0.001532222842797637,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.18818402290344238,113,76.22361755371094,46.113372802734375,600.0,1000.0,9.603475570678711,0,0.34735581278800964,0.1129290908575058,12.346953392028809,200.0
0.001,,,,,,,,0.001,,0.01,,,,,114,,,,,,,,,,
,1.0,1000.0,0.01868010126054287,200.0,0.001542049227282405,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.1817571222782135,114,387.7407531738281,17.771970748901367,600.0,1000.0,5.961874008178711,0,0.3538352847099304,0.10217921435832977,27.847469329833984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,115,,,,,,,,,,
,1.0,1000.0,0.01837400160729885,200.0,0.0015816165832802653,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.17450767755508423,115,3010.415771484375,46.28410720825195,600.0,1000.0,9.621237754821777,0,0.3642142713069916,0.09384527802467346,77.5940170288086,200.0
0.001,,,,,,,,0.001,,0.01,,,,,116,,,,,,,,,,
,1.0,1000.0,0.018097691237926483,200.0,0.0018491033697500825,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.1688447743654251,116,1896.81640625,20.03479766845703,600.0,1000.0,6.330054759979248,0,0.3638917803764343,0.09835359454154968,61.592472076416016,200.0
0.001,,,,,,,,0.001,,0.01,,,,,117,,,,,,,,,,
,1.0,1000.0,0.01778217777609825,200.0,0.0013789341319352388,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.16112631559371948,117,659.1326904296875,50.1026496887207,600.0,1000.0,10.010259628295898,0,0.3431748151779175,0.09993209689855576,36.307926177978516,200.0
0.001,,,,,,,,0.001,,0.01,,,,,118,,,,,,,,,,
,1.0,1000.0,0.01749247871339321,200.0,0.0020300433970987797,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.15435150265693665,118,682.6174926757812,14.862199783325195,600.0,1000.0,5.4520087242126465,0,0.3629402816295624,0.11643242835998535,36.94908905029297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,119,,,,,,,,,,
,1.0,1000.0,0.01719740405678749,200.0,0.002044345485046506,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.14916284382343292,119,1337.036376953125,8.610544204711914,600.0,1000.0,4.149829864501953,0,0.38328179717063904,0.09868665784597397,51.7114372253418,200.0
0.001,,,,,,,,0.001,,0.01,,,,,120,,,,,,,,,,
,1.0,1000.0,0.016888057813048363,200.0,0.0024019654374569654,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.14424598217010498,120,2566.3984375,22.14959716796875,600.0,1000.0,6.655764102935791,0,0.41648679971694946,0.11965399980545044,71.64353942871094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,121,,,,,,,,,,
,1.0,1000.0,0.01659523695707321,200.0,0.0013589852023869753,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.1391037404537201,121,970.1519775390625,5.956126689910889,600.0,1000.0,3.451413154602051,0,0.3628602623939514,0.11222387105226517,44.04888153076172,200.0
0.001,,,,,,,,0.001,,0.01,,,,,122,,,,,,,,,,
,1.0,1000.0,0.016283754259347916,200.0,0.001375306397676468,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.13387495279312134,122,4275.177734375,45.72840118408203,600.0,1000.0,9.563304901123047,0,0.33650684356689453,0.10898160934448242,92.46813201904297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,123,,,,,,,,,,
,1.0,1000.0,0.0159845519810915,200.0,0.0022808616049587727,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.1297069936990738,123,618.0844116210938,198.83071899414062,600.0,1000.0,19.941450119018555,0,0.4141748547554016,0.11289802193641663,35.1591911315918,200.0
0.001,,,,,,,,0.001,,0.01,,,,,124,,,,,,,,,,
,1.0,1000.0,0.015615066513419151,200.0,0.0016496675089001656,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.12764988839626312,124,227.87091064453125,18.79869270324707,600.0,1000.0,6.131670951843262,0,0.33709973096847534,0.10722069442272186,21.348112106323242,200.0
0.001,,,,,,,,0.001,,0.01,,,,,125,,,,,,,,,,
,1.0,1000.0,0.015267039649188519,200.0,0.001950056292116642,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.12511911988258362,125,330.8767395019531,53.29087829589844,600.0,1000.0,10.323843955993652,0,0.3923596143722534,0.10360071063041687,25.72456932067871,200.0
0.001,,,,,,,,0.001,,0.01,,,,,126,,,,,,,,,,
,1.0,1000.0,0.014957129955291748,200.0,0.0025503747165203094,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.12398278713226318,126,2201.48486328125,19.565765380859375,600.0,1000.0,6.255519866943359,0,0.3888007402420044,0.1024598553776741,66.35487365722656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,127,,,,,,,,,,
,1.0,1000.0,0.014667275361716747,200.0,0.0018942836904898286,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.12206866592168808,127,864.171142578125,37.40116500854492,600.0,1000.0,8.648834228515625,0,0.37473851442337036,0.1196390837430954,41.57333755493164,200.0
0.001,,,,,,,,0.001,,0.01,,,,,128,,,,,,,,,,
,1.0,1000.0,0.01349550299346447,200.0,0.003583768382668495,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.10184639692306519,128,2279.15771484375,23.655080795288086,600.0,1000.0,6.878238201141357,0,0.44913724064826965,0.1359277367591858,67.51529693603516,200.0
0.001,,,,,,,,0.001,,0.01,,,,,129,,,,,,,,,,
,1.0,1000.0,0.013222838751971722,200.0,0.0020324832294136286,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.10095049440860748,129,211.61251831054688,8.929132461547852,600.0,1000.0,4.2259039878845215,0,0.38527512550354004,0.10380533337593079,20.572433471679688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,130,,,,,,,,,,
,1.0,1000.0,0.012971694581210613,200.0,0.002335504163056612,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.10000785440206528,130,325.97955322265625,32.78727722167969,600.0,1000.0,8.097811698913574,0,0.38647401332855225,0.09828440845012665,25.533489227294922,200.0
0.001,,,,,,,,0.001,,0.01,,,,,131,,,,,,,,,,
,1.0,1000.0,0.012728152796626091,200.0,0.0012820936972275376,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09962254762649536,131,595.2530517578125,30.299407958984375,600.0,1000.0,7.784523963928223,0,0.34320977330207825,0.10810288786888123,34.50371170043945,200.0
0.001,,,,,,,,0.001,,0.01,,,,,132,,,,,,,,,,
,1.0,1000.0,0.012494921684265137,200.0,0.0018118196167051792,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09956708550453186,132,675.22412109375,42.84551239013672,600.0,1000.0,9.25694465637207,0,0.3800996243953705,0.10783985257148743,36.748443603515625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,133,,,,,,,,,,
,1.0,1000.0,0.012276893481612206,200.0,0.0041697071865201,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09834150969982147,133,3409.89404296875,18.665035247802734,600.0,1000.0,6.109833717346191,0,0.45695760846138,0.15531712770462036,82.5820083618164,200.0
0.001,,,,,,,,0.001,,0.01,,,,,134,,,,,,,,,,
,1.0,1000.0,0.01208969485014677,200.0,0.0023681060411036015,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09722889214754105,134,2799.46044921875,77.21229553222656,600.0,1000.0,12.426769256591797,0,0.400584876537323,0.12661632895469666,74.82593536376953,200.0
0.001,,,,,,,,0.001,,0.01,,,,,135,,,,,,,,,,
,1.0,1000.0,0.011958107352256775,200.0,0.0015313432086259127,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09581281244754791,135,2062.677734375,27.810504913330078,600.0,1000.0,7.457949638366699,0,0.36419016122817993,0.09333373606204987,64.22892761230469,200.0
0.001,,,,,,,,0.001,,0.01,,,,,136,,,,,,,,,,
,1.0,1000.0,0.011817949824035168,200.0,0.0015859731938689947,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09442900121212006,136,551.94873046875,5.710564136505127,600.0,1000.0,3.3795158863067627,0,0.38499969244003296,0.1125330775976181,33.224952697753906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,137,,,,,,,,,,
,1.0,1000.0,0.011689486913383007,200.0,0.0014523300342261791,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0927799642086029,137,519.0625,81.12464141845703,600.0,1000.0,12.737710952758789,0,0.380630761384964,0.10516515374183655,32.219947814941406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,138,,,,,,,,,,
,1.0,1000.0,0.011589614674448967,200.0,0.002397682052105665,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.09086007624864578,138,3389.82177734375,58.11279296875,600.0,1000.0,10.780797004699707,0,0.3900073170661926,0.08794325590133667,82.33859252929688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,139,,,,,,,,,,
,1.0,1000.0,0.01146988570690155,200.0,0.004007880110293627,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08914542198181152,139,176.07012939453125,20.516769409179688,600.0,1000.0,6.405742645263672,0,0.4673726260662079,0.14939412474632263,18.765399932861328,200.0
0.001,,,,,,,,0.001,,0.01,,,,,140,,,,,,,,,,
,1.0,1000.0,0.011364398524165154,200.0,0.0015833324287086725,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08770710229873657,140,755.860595703125,5.078592300415039,600.0,1000.0,3.1870338916778564,0,0.3341415524482727,0.10111648589372635,38.880863189697266,200.0
0.001,,,,,,,,0.001,,0.01,,,,,141,,,,,,,,,,
,1.0,1000.0,0.011257327161729336,200.0,0.0014324344228953123,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0861821398139,141,2127.759521484375,71.36068725585938,600.0,1000.0,11.94660472869873,0,0.33784154057502747,0.09689275920391083,65.23434448242188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,142,,,,,,,,,,
,1.0,1000.0,0.01111383643001318,200.0,0.0016199718229472637,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08562712371349335,142,510.68743896484375,18.54580307006836,600.0,1000.0,6.090287685394287,0,0.33991557359695435,0.10404500365257263,31.958955764770508,200.0
0.001,,,,,,,,0.001,,0.01,,,,,143,,,,,,,,,,
,1.0,1000.0,0.010978157632052898,200.0,0.0013487770920619369,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08515192568302155,143,834.3770751953125,24.842525482177734,600.0,1000.0,7.048762321472168,0,0.3428994417190552,0.09969869256019592,40.85038757324219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,144,,,,,,,,,,
,1.0,1000.0,0.010679030790925026,200.0,0.0013238450046628714,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08447359502315521,144,148.63539123535156,8.632978439331055,600.0,1000.0,4.1552324295043945,0,0.34378498792648315,0.1006963849067688,17.241540908813477,200.0
0.001,,,,,,,,0.001,,0.01,,,,,145,,,,,,,,,,
,1.0,1000.0,0.010545800440013409,200.0,0.00427210284397006,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.08434220403432846,145,5374.45263671875,10.300141334533691,600.0,1000.0,4.538753509521484,0,0.4710191786289215,0.14794610440731049,103.67692565917969,200.0
0.001,,,,,,,,0.001,,0.01,,,,,146,,,,,,,,,,
,1.0,1000.0,0.010400502942502499,200.0,0.0017132095526903868,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0842084214091301,146,650.0557250976562,20.96027374267578,600.0,1000.0,6.474607944488525,0,0.3872561454772949,0.09524676948785782,36.05705642700195,200.0
