lr-Adam,train_params/lambda_normal_consistency,train/loss_normal_consistency,train/max_step,train/loss_mask,train/max_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train/grad_norm_3d,train_params/lambda_rgb,step,train/loss_rgb,train_params/lambda_sd,train/grad_norm,train/loss_sd_3d,train/loss_sd,train_params/lambda_laplacian_smoothness,train/min_step,train/min_step_3d,epoch
,1000.0,0.0918484628200531,600.0,0.158645898103714,600.0,1.0,100.0,12.072279930114746,1000.0,98,0.02236209809780121,0.02500000037252903,335.441162109375,72.8699722290039,56260.390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,99,,,,,,,,,
,1000.0,0.09163127839565277,600.0,0.15858907997608185,600.0,1.0,100.0,11.397353172302246,1000.0,99,0.022303279489278793,0.02500000037252903,141.9217987060547,64.9498291015625,10070.8974609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,100,,,,,,,,,
,1000.0,0.09141534566879272,600.0,0.15842631459236145,600.0,1.0,100.0,10.355382919311523,1000.0,100,0.022242523729801178,0.02500000037252903,84.91216278076172,53.61698913574219,3605.03759765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,101,,,,,,,,,
,1000.0,0.09119915962219238,600.0,0.15838170051574707,600.0,1.0,100.0,6.28407621383667,1000.0,101,0.022185664623975754,0.02500000037252903,155.5164031982422,19.74480628967285,12092.67578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,102,,,,,,,,,
,1000.0,0.09098433703184128,600.0,0.1583525836467743,600.0,1.0,100.0,7.833276271820068,1000.0,102,0.02213405631482601,0.02500000037252903,196.293212890625,30.68010711669922,19265.51171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,103,,,,,,,,,
,1000.0,0.09077081084251404,600.0,0.15821154415607452,600.0,1.0,100.0,13.942914962768555,1000.0,103,0.022073786705732346,0.02500000037252903,321.57659912109375,97.20243835449219,51705.7578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,104,,,,,,,,,
,1000.0,0.09055882692337036,600.0,0.15823125839233398,600.0,1.0,100.0,15.027105331420898,1000.0,104,0.022026341408491135,0.02500000037252903,284.66644287109375,112.9069595336914,40517.4921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,105,,,,,,,,,
,1000.0,0.09034733474254608,600.0,0.15838754177093506,600.0,1.0,100.0,10.84062385559082,1000.0,105,0.0219913087785244,0.02500000037252903,80.48391723632812,58.759559631347656,3238.83056640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,106,,,,,,,,,
,1000.0,0.09013674408197403,600.0,0.15817475318908691,600.0,1.0,100.0,18.129087448120117,1000.0,106,0.02194293960928917,0.02500000037252903,235.3877716064453,164.3319091796875,27703.703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,107,,,,,,,,,
,1000.0,0.0899272933602333,600.0,0.1581873595714569,600.0,1.0,100.0,11.022299766540527,1000.0,107,0.021909862756729126,0.02500000037252903,183.57017517089844,60.74554443359375,16849.00390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,108,,,,,,,,,
,1000.0,0.08971808850765228,600.0,0.15806332230567932,600.0,1.0,100.0,11.600574493408203,1000.0,108,0.021872248500585556,0.02500000037252903,114.05779266357422,67.28666687011719,6504.58984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,109,,,,,,,,,
,1000.0,0.08950822800397873,600.0,0.1578773558139801,600.0,1.0,100.0,11.86413288116455,1000.0,109,0.021841667592525482,0.02500000037252903,242.8605194091797,70.37882232666016,29490.6171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,110,,,,,,,,,
,1000.0,0.08930059522390366,600.0,0.15782806277275085,600.0,1.0,100.0,10.376547813415527,1000.0,110,0.021801572293043137,0.02500000037252903,193.3428192138672,53.83636474609375,18690.72265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,111,,,,,,,,,
,1000.0,0.08909362554550171,600.0,0.1577969640493393,600.0,1.0,100.0,17.352031707763672,1000.0,111,0.021763812750577927,0.02500000037252903,238.12533569335938,150.5465087890625,28351.8359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,112,,,,,,,,,
,1000.0,0.08888771384954453,600.0,0.15764380991458893,600.0,1.0,100.0,7.982877254486084,1000.0,112,0.021723834797739983,0.02500000037252903,76.5626220703125,31.8631649017334,2930.91796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,113,,,,,,,,,
,1000.0,0.08868218213319778,600.0,0.1574413925409317,600.0,1.0,100.0,15.364336013793945,1000.0,113,0.02167796716094017,0.02500000037252903,65.92333221435547,118.03141784667969,2172.94287109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,114,,,,,,,,,
,1000.0,0.08847648650407791,600.0,0.15738609433174133,600.0,1.0,100.0,12.01965045928955,1000.0,114,0.021635543555021286,0.02500000037252903,59.928855895996094,72.23599243164062,1795.73388671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,115,,,,,,,,,
,1000.0,0.0882711112499237,600.0,0.15722349286079407,600.0,1.0,100.0,9.239864349365234,1000.0,115,0.02159382961690426,0.02500000037252903,178.68621826171875,42.68754577636719,15964.3828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,116,,,,,,,,,
,1000.0,0.0880669578909874,600.0,0.1570618748664856,600.0,1.0,100.0,14.209001541137695,1000.0,116,0.0215524360537529,0.02500000037252903,89.03713989257812,100.94786071777344,3963.805908203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,117,,,,,,,,,
,1000.0,0.08786308020353317,600.0,0.156934455037117,600.0,1.0,100.0,13.431257247924805,1000.0,117,0.021506881341338158,0.02500000037252903,148.4869384765625,90.1993408203125,11024.1865234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,118,,,,,,,,,
,1000.0,0.08765958249568939,600.0,0.1567372977733612,600.0,1.0,100.0,11.773365020751953,1000.0,118,0.021464090794324875,0.02500000037252903,66.22157287597656,69.30606079101562,2192.6484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,119,,,,,,,,,
,1000.0,0.08745665103197098,600.0,0.1566140204668045,600.0,1.0,100.0,11.243487358093262,1000.0,119,0.021418839693069458,0.02500000037252903,248.3401641845703,63.208011627197266,30836.41796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,120,,,,,,,,,
,1000.0,0.08725348114967346,600.0,0.15654438734054565,600.0,1.0,100.0,18.63715934753418,1000.0,120,0.02138385735452175,0.02500000037252903,143.2449188232422,173.6718292236328,10259.552734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,121,,,,,,,,,
,1000.0,0.08705079555511475,600.0,0.15656495094299316,600.0,1.0,100.0,10.70048713684082,1000.0,121,0.021354099735617638,0.02500000037252903,116.64410400390625,57.25021743774414,6802.923828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,122,,,,,,,,,
,1000.0,0.08684828877449036,600.0,0.1562822461128235,600.0,1.0,100.0,5.40641975402832,1000.0,122,0.021310534328222275,0.02500000037252903,79.80003356933594,14.6146879196167,3184.0224609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,123,,,,,,,,,
,1000.0,0.08664596825838089,600.0,0.15631186962127686,600.0,1.0,100.0,11.239660263061523,1000.0,123,0.021280396729707718,0.02500000037252903,66.23344421386719,63.164981842041016,2193.4345703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,124,,,,,,,,,
,1000.0,0.0864451602101326,600.0,0.15625840425491333,600.0,1.0,100.0,6.808379173278809,1000.0,124,0.021238747984170914,0.02500000037252903,227.8776092529297,23.177013397216797,25964.1015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,125,,,,,,,,,
,1000.0,0.08624494075775146,600.0,0.15595868229866028,600.0,1.0,100.0,13.266739845275879,1000.0,125,0.02118365280330181,0.02500000037252903,180.2469482421875,88.00318145751953,16244.48046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,126,,,,,,,,,
,1000.0,0.08604501932859421,600.0,0.1556408703327179,600.0,1.0,100.0,15.55468463897705,1000.0,126,0.021134555339813232,0.02500000037252903,156.4497833251953,120.97411346435547,12238.267578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,127,,,,,,,,,
,1000.0,0.08584590256214142,600.0,0.1555420607328415,600.0,1.0,100.0,17.72446060180664,1000.0,127,0.021101005375385284,0.02500000037252903,240.08143615722656,157.0782470703125,28819.546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,128,,,,,,,,,
,1000.0,0.08564842492341995,600.0,0.15537595748901367,600.0,1.0,100.0,13.521727561950684,1000.0,128,0.02108009159564972,0.02500000037252903,232.99493408203125,91.41856384277344,27143.3203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,129,,,,,,,,,
,1000.0,0.0854521319270134,600.0,0.1554332822561264,600.0,1.0,100.0,6.035610198974609,1000.0,129,0.02107122540473938,0.02500000037252903,124.20548248291016,18.214298248291016,7713.5009765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,130,,,,,,,,,
,1000.0,0.08525663614273071,600.0,0.1552962064743042,600.0,1.0,100.0,14.391340255737305,1000.0,130,0.02105594053864479,0.02500000037252903,233.1778106689453,103.55533599853516,27185.947265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,131,,,,,,,,,
,1000.0,0.08506125211715698,600.0,0.15519194304943085,600.0,1.0,100.0,10.988879203796387,1000.0,131,0.021035289391875267,0.02500000037252903,109.2281494140625,60.37772750854492,5965.39404296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,132,,,,,,,,,
,1000.0,0.08486615866422653,600.0,0.15501394867897034,600.0,1.0,100.0,16.772979736328125,1000.0,132,0.021002134308218956,0.02500000037252903,239.45834350585938,140.66641235351562,28670.1484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,133,,,,,,,,,
,1000.0,0.08467177301645279,600.0,0.1547917276620865,600.0,1.0,100.0,6.804442405700684,1000.0,133,0.02097252570092678,0.02500000037252903,174.28558349609375,23.15022087097168,15187.732421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,134,,,,,,,,,
,1000.0,0.08447815477848053,600.0,0.15458959341049194,600.0,1.0,100.0,12.738303184509277,1000.0,134,0.020939460024237633,0.02500000037252903,168.47999572753906,81.13218688964844,14192.75390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,135,,,,,,,,,
,1000.0,0.08428747206926346,600.0,0.15445250272750854,600.0,1.0,100.0,12.833044052124023,1000.0,135,0.020906386896967888,0.02500000037252903,190.40280151367188,82.343505859375,18126.61328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,136,,,,,,,,,
,1000.0,0.08409743010997772,600.0,0.15440106391906738,600.0,1.0,100.0,14.908677101135254,1000.0,136,0.02087261900305748,0.02500000037252903,267.8180236816406,111.13432312011719,35863.25390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,137,,,,,,,,,
,1000.0,0.08390769362449646,600.0,0.15426522493362427,600.0,1.0,100.0,12.012852668762207,1000.0,137,0.02084837108850479,0.02500000037252903,99.3524169921875,72.15431213378906,4935.451171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,138,,,,,,,,,
,1000.0,0.08371762931346893,600.0,0.15425145626068115,600.0,1.0,100.0,12.426297187805176,1000.0,138,0.0208231620490551,0.02500000037252903,126.52647399902344,77.2064208984375,8004.4736328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,139,,,,,,,,,
,1000.0,0.08359935879707336,600.0,0.1542109251022339,600.0,1.0,100.0,7.424862861633301,1000.0,139,0.020793458446860313,0.02500000037252903,170.08163452148438,27.564294815063477,14463.8818359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,140,,,,,,,,,
,1000.0,0.08334095031023026,600.0,0.15428170561790466,600.0,1.0,100.0,11.918437004089355,1000.0,140,0.02076222002506256,0.02500000037252903,174.83175659179688,71.02456665039062,15283.072265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,141,,,,,,,,,
,1000.0,0.0831514298915863,600.0,0.15426892042160034,600.0,1.0,100.0,18.13182258605957,1000.0,141,0.020720604807138443,0.02500000037252903,167.18991088867188,164.38150024414062,13976.232421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,142,,,,,,,,,
,1000.0,0.0829620435833931,600.0,0.15426424145698547,600.0,1.0,100.0,12.096075057983398,1000.0,142,0.02068207785487175,0.02500000037252903,120.09565734863281,73.15751647949219,7211.4833984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,143,,,,,,,,,
,1000.0,0.08277308195829391,600.0,0.15424033999443054,600.0,1.0,100.0,8.758248329162598,1000.0,143,0.020647570490837097,0.02500000037252903,242.90406799316406,38.353458404541016,29501.19140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,144,,,,,,,,,
,1000.0,0.08258549124002457,600.0,0.15420202910900116,600.0,1.0,100.0,6.776358604431152,1000.0,144,0.020613327622413635,0.02500000037252903,263.03753662109375,22.959516525268555,34594.375,0.0,200.0,200.0,0
0.001,,,,,,,,,,145,,,,,,,,,
,1000.0,0.08240031450986862,600.0,0.15420971810817719,600.0,1.0,100.0,4.40072774887085,1000.0,145,0.020589878782629967,0.02500000037252903,173.32518005371094,9.68320083618164,15020.80859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,146,,,,,,,,,
,1000.0,0.08221544325351715,600.0,0.1544596552848816,600.0,1.0,100.0,6.065816402435303,1000.0,146,0.020575571805238724,0.02500000037252903,78.8200912475586,18.397064208984375,3106.30322265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,147,,,,,,,,,
,1000.0,0.08203047513961792,600.0,0.15442867577075958,600.0,1.0,100.0,14.697291374206543,1000.0,147,0.020545441657304764,0.02500000037252903,190.12966918945312,108.00518798828125,18074.64453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,148,,,,,,,,,
,1000.0,0.08184589445590973,600.0,0.1542753279209137,600.0,1.0,100.0,9.361421585083008,1000.0,148,0.020503392443060875,0.02500000037252903,148.67098999023438,43.81810760498047,11051.53125,0.0,200.0,200.0,0
0.001,,,,,,,,,,149,,,,,,,,,
,1000.0,0.0816619023680687,600.0,0.15419729053974152,600.0,1.0,100.0,5.5552215576171875,1000.0,149,0.020474959164857864,0.02500000037252903,178.0590057373047,15.430244445800781,15852.501953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,150,,,,,,,,,
,1000.0,0.08147868514060974,600.0,0.15402653813362122,600.0,1.0,100.0,7.563259124755859,1000.0,150,0.020443890243768692,0.02500000037252903,66.69904327392578,28.601444244384766,2224.38134765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,151,,,,,,,,,
,1000.0,0.08129587024450302,600.0,0.15394949913024902,600.0,1.0,100.0,12.323097229003906,1000.0,151,0.020413558930158615,0.02500000037252903,243.43983459472656,75.92936706542969,29631.4765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,152,,,,,,,,,
,1000.0,0.08111303299665451,600.0,0.1538877785205841,600.0,1.0,100.0,8.846501350402832,1000.0,152,0.020380157977342606,0.02500000037252903,214.88243103027344,39.13029479980469,23087.23046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,153,,,,,,,,,
,1000.0,0.08093034476041794,600.0,0.15383484959602356,600.0,1.0,100.0,12.471089363098145,1000.0,153,0.020356621593236923,0.02500000037252903,93.14298248291016,77.7640380859375,4337.8076171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,154,,,,,,,,,
,1000.0,0.08074817061424255,600.0,0.15356744825839996,600.0,1.0,100.0,10.052750587463379,1000.0,154,0.0203203484416008,0.02500000037252903,69.9482650756836,50.528900146484375,2446.3798828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,155,,,,,,,,,
,1000.0,0.08056618273258209,600.0,0.15354546904563904,600.0,1.0,100.0,13.437808990478516,1000.0,155,0.020293790847063065,0.02500000037252903,229.61363220214844,90.28736114501953,26361.212890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,156,,,,,,,,,
,1000.0,0.08038472384214401,600.0,0.15349160134792328,600.0,1.0,100.0,10.20701789855957,1000.0,156,0.02027079090476036,0.02500000037252903,245.0504608154297,52.09160614013672,30024.859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,157,,,,,,,,,
,1000.0,0.08020361512899399,600.0,0.15324600040912628,600.0,1.0,100.0,6.542445182800293,1000.0,157,0.020244497805833817,0.02500000037252903,147.4559326171875,21.401792526245117,10871.626953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,158,,,,,,,,,
,1000.0,0.08002246916294098,600.0,0.15324629843235016,600.0,1.0,100.0,9.102511405944824,1000.0,158,0.020220046862959862,0.02500000037252903,205.7417449951172,41.4278564453125,21164.8359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,159,,,,,,,,,
,1000.0,0.07984193414449692,600.0,0.15312741696834564,600.0,1.0,100.0,9.900887489318848,1000.0,159,0.020196598023176193,0.02500000037252903,160.05677795410156,49.013790130615234,12809.0859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,160,,,,,,,,,
,1000.0,0.07966116815805435,600.0,0.1530551016330719,600.0,1.0,100.0,12.1167631149292,1000.0,160,0.02016795240342617,0.02500000037252903,168.3570556640625,73.40797424316406,14172.048828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,161,,,,,,,,,
,1000.0,0.07948037981987,600.0,0.15308257937431335,600.0,1.0,100.0,7.939831733703613,1000.0,161,0.02014375478029251,0.02500000037252903,159.58656311035156,31.520465850830078,12733.9345703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,162,,,,,,,,,
,1000.0,0.07930036634206772,600.0,0.15322120487689972,600.0,1.0,100.0,14.18613338470459,1000.0,162,0.020121373236179352,0.02500000037252903,84.11571502685547,100.62318420410156,3537.7265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,163,,,,,,,,,
,1000.0,0.07912011444568634,600.0,0.15322977304458618,600.0,1.0,100.0,5.195529460906982,1000.0,163,0.020105168223381042,0.02500000037252903,142.3175506591797,13.496763229370117,10127.1435546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,164,,,,,,,,,
,1000.0,0.07894004136323929,600.0,0.15310777723789215,600.0,1.0,100.0,11.920286178588867,1000.0,164,0.020079292356967926,0.02500000037252903,266.7101135253906,71.04660034179688,35567.140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,165,,,,,,,,,
,1000.0,0.07876019179821014,600.0,0.15312570333480835,600.0,1.0,100.0,9.989855766296387,1000.0,165,0.020062735304236412,0.02500000037252903,88.70596313476562,49.89860534667969,3934.3740234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,166,,,,,,,,,
,1000.0,0.07858090102672577,600.0,0.1528276801109314,600.0,1.0,100.0,8.798433303833008,1000.0,166,0.020034490153193474,0.02500000037252903,151.64231872558594,38.706214904785156,11497.6953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,167,,,,,,,,,
,1000.0,0.07840199023485184,600.0,0.15274658799171448,600.0,1.0,100.0,9.773757934570312,1000.0,167,0.020011290907859802,0.02500000037252903,102.82972717285156,47.76316833496094,5286.9765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,168,,,,,,,,,
,1000.0,0.07822311669588089,600.0,0.1530386209487915,600.0,1.0,100.0,13.89120101928711,1000.0,168,0.01999642141163349,0.02500000037252903,149.5243377685547,96.48272705078125,11178.763671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,169,,,,,,,,,
,1000.0,0.07804441452026367,600.0,0.15314534306526184,600.0,1.0,100.0,6.500192642211914,1000.0,169,0.019974619150161743,0.02500000037252903,94.28628540039062,21.126251220703125,4444.95166015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,170,,,,,,,,,
,1000.0,0.0778665542602539,600.0,0.15314804017543793,600.0,1.0,100.0,7.086282253265381,1000.0,170,0.019946051761507988,0.02500000037252903,132.4892578125,25.107696533203125,8776.701171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,171,,,,,,,,,
,1000.0,0.07768917828798294,600.0,0.1530577838420868,600.0,1.0,100.0,11.471457481384277,1000.0,171,0.019907157868146896,0.02500000037252903,188.4291534423828,65.79716491699219,17752.7734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,172,,,,,,,,,
,1000.0,0.07751308381557465,600.0,0.152989000082016,600.0,1.0,100.0,9.463541030883789,1000.0,172,0.019872352480888367,0.02500000037252903,114.77828216552734,44.7793083190918,6587.02734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,173,,,,,,,,,
,1000.0,0.07733815908432007,600.0,0.1529843956232071,600.0,1.0,100.0,8.399368286132812,1000.0,173,0.01983700506389141,0.02500000037252903,109.17098999023438,35.274688720703125,5959.15234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,174,,,,,,,,,
,1000.0,0.07716327160596848,600.0,0.15285420417785645,600.0,1.0,100.0,8.176085472106934,1000.0,174,0.01979987695813179,0.02500000037252903,192.91880798339844,33.42418670654297,18608.833984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,175,,,,,,,,,
,1000.0,0.07698927819728851,600.0,0.1528160274028778,600.0,1.0,100.0,13.077116966247559,1000.0,175,0.019770147278904915,0.02500000037252903,259.7490539550781,85.5054931640625,33734.78515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,176,,,,,,,,,
,1000.0,0.07681519538164139,600.0,0.15285779535770416,600.0,1.0,100.0,13.448760032653809,1000.0,176,0.019746188074350357,0.02500000037252903,119.55126190185547,90.4345703125,7146.251953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,177,,,,,,,,,
,1000.0,0.07664131373167038,600.0,0.1525777131319046,600.0,1.0,100.0,19.705026626586914,1000.0,177,0.01971413567662239,0.02500000037252903,192.6813201904297,194.14402770996094,18563.046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,178,,,,,,,,,
,1000.0,0.07646749913692474,600.0,0.15248540043830872,600.0,1.0,100.0,11.829416275024414,1000.0,178,0.019698113203048706,0.02500000037252903,208.41502380371094,69.96754455566406,21718.41015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,179,,,,,,,,,
,1000.0,0.07629413157701492,600.0,0.15243002772331238,600.0,1.0,100.0,9.863362312316895,1000.0,179,0.019682878628373146,0.02500000037252903,88.08277130126953,48.64296340942383,3879.28759765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,180,,,,,,,,,
,1000.0,0.0761207565665245,600.0,0.15241897106170654,600.0,1.0,100.0,13.339799880981445,1000.0,180,0.019670827314257622,0.02500000037252903,104.86628723144531,88.9751205444336,5498.46923828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,181,,,,,,,,,
,1000.0,0.07594817876815796,600.0,0.15234270691871643,600.0,1.0,100.0,10.416929244995117,1000.0,181,0.01965617761015892,0.02500000037252903,235.13290405273438,54.25621032714844,27643.73828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,182,,,,,,,,,
,1000.0,0.07577631622552872,600.0,0.15232941508293152,600.0,1.0,100.0,7.232511043548584,1000.0,182,0.019642168655991554,0.02500000037252903,181.2455291748047,26.15460968017578,16424.96875,0.0,200.0,200.0,0
0.001,,,,,,,,,,183,,,,,,,,,
,1000.0,0.07560468465089798,600.0,0.15235090255737305,600.0,1.0,100.0,7.7245683670043945,1000.0,183,0.019625823944807053,0.02500000037252903,103.52753448486328,29.834476470947266,5358.97509765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,184,,,,,,,,,
,1000.0,0.07543319463729858,600.0,0.1522374451160431,600.0,1.0,100.0,10.396685600280762,1000.0,184,0.019604627043008804,0.02500000037252903,251.21478271484375,54.0455322265625,31554.43359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,185,,,,,,,,,
,1000.0,0.07526285201311111,600.0,0.1520797610282898,600.0,1.0,100.0,16.445615768432617,1000.0,185,0.01957857981324196,0.02500000037252903,267.5066833496094,135.2291259765625,35779.9140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,186,,,,,,,,,
,1000.0,0.07509314268827438,600.0,0.1520119160413742,600.0,1.0,100.0,8.727564811706543,1000.0,186,0.019554082304239273,0.02500000037252903,209.40383911132812,38.08519744873047,21924.984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,187,,,,,,,,,
,1000.0,0.07492481917142868,600.0,0.15195097029209137,600.0,1.0,100.0,20.15203094482422,1000.0,187,0.019523469731211662,0.02500000037252903,274.2385559082031,203.05218505859375,37603.390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,188,,,,,,,,,
,1000.0,0.07475774735212326,600.0,0.15193605422973633,600.0,1.0,100.0,10.79799747467041,1000.0,188,0.01950073055922985,0.02500000037252903,49.2657585144043,58.29837417602539,1213.5574951171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,189,,,,,,,,,
